Angle,Relative Luminous Intensity
53.24324324324323,0.39476204015576155
53.42342342342343,0.3921756451345103
53.6036036036036,0.3895950683654612
53.783783783783775,0.38702040969309215
53.96396396396395,0.384451768499497
54.14414414414415,0.3818892436963325
54.32432432432432,0.37933293371674015
54.504504504504496,0.37678293650723693
54.68468468468467,0.37423934951958293
54.86486486486487,0.37170226970262055
55.04504504504504,0.3691717934940869
55.225225225225216,0.36664801681239834
55.40540540540539,0.3641310350484084
55.58558558558559,0.3616209430571393
55.765765765765764,0.35911783514948703
55.94594594594594,0.35662180508389674
56.12612612612611,0.35413294605801293
56.30630630630631,0.3516513507003036
56.486486486486484,0.3491771110616563
56.66666666666666,0.34671031860694534
56.84684684684683,0.34425106420657514
57.02702702702703,0.34179943812799474
57.207207207207205,0.33935553002718677
57.38738738738738,0.3369194289401263
57.56756756756755,0.3344912232742163
57.74774774774775,0.3320710007996931
57.927927927927925,0.3296588486410088
58.1081081081081,0.32725485326818105
58.28828828828827,0.32485910048812017
58.46846846846847,0.3224716754359275
58.648648648648646,0.3200926625661691
58.82882882882882,0.3177221456441168
59.00900900900899,0.3153602077369688
59.18918918918919,0.3130069312050394
59.369369369369366,0.3106623976929226
59.54954954954954,0.30832668812062913
59.72972972972971,0.30599988267469425
59.90990990990991,0.30368206079926274
60.09009009009009,0.3013733011871442
60.27027027027026,0.2990736817708394
60.45045045045043,0.2967832797135437
60.630630630630634,0.2945021714001206
60.81081081081081,0.2922304324280506
60.99099099099098,0.2899681375983496
61.17117117117115,0.2877153609064641
61.351351351351354,0.2854721755331354
61.53153153153153,0.2832386538352425
61.7117117117117,0.28101486733661096
61.89189189189187,0.27880088671879943
62.072072072072075,0.276596781811858
62.25225225225225,0.27440262158506123
62.43243243243242,0.2722184741376086
62.612612612612594,0.27004440668930507
62.792792792792795,0.2678804855712096
62.97297297297297,0.26572677621625906
63.15315315315314,0.2635833431498642
63.333333333333314,0.2614502499804785
63.513513513513516,0.25932755939014007
63.69369369369369,0.25721533312498857
63.87387387387386,0.25511363198575077
64.05405405405403,0.2530225158182027
64.23423423423424,0.25094204350360394
64.41441441441441,0.2488722729491052
64.59459459459458,0.24681326107812585
64.77477477477476,0.24476506382070995
64.95495495495496,0.24272773610384946
65.13513513513513,0.240701331841786
65.3153153153153,0.23868590392627997
65.49549549549548,0.23668150421685674
65.67567567567568,0.2346881835310245
65.85585585585585,0.23270599163446581
66.03603603603602,0.2307349772311993
66.2162162162162,0.2287751879537181
66.3963963963964,0.22682667035309934
66.57657657657657,0.22488946988908676
66.75675675675674,0.22296363092014626
66.93693693693692,0.2210491966934951
67.11711711711712,0.21914620933510176
67.29729729729729,0.21725470983966466
67.47747747747746,0.21537473806055452
67.65765765765764,0.21350633269973884
67.83783783783784,0.2116495312976735
68.01801801801801,0.20980437022317133
68.19819819819818,0.207970884663239
68.37837837837836,0.20614910861289137
68.55855855855856,0.20433907486493585
68.73873873873873,0.20254081499973264
68.9189189189189,0.20075435937492425
69.09909909909908,0.1989797371151405
69.27927927927928,0.19721697610167577
69.45945945945945,0.19546610296214129
69.63963963963963,0.1937271430600852
69.8198198198198,0.19200012048459114
70.0,0.1902850580398464
70.18018018018017,0.1885819772346864
70.36036036036035,0.18689089827210636
70.54054054054052,0.18521184003875268
70.72072072072072,0.18354482009438233
70.9009009009009,0.18188985466129826
71.08108108108107,0.1802469586137555
71.26126126126124,0.17861614546734172
71.44144144144144,0.17699742736833113
71.62162162162161,0.1753908150830089
71.80180180180179,0.17379631798697226
71.98198198198199,0.17221394405440027
72.16216216216216,0.17064369984730143
72.34234234234233,0.1690855905047295
72.52252252252251,0.16753961973197518
72.70270270270271,0.1660057897897308
72.88288288288288,0.16448410148322645
73.06306306306305,0.16297455415134043
73.24324324324323,0.16147714565568128
73.42342342342343,0.15999187236964452
73.6036036036036,0.15851872916744147
73.78378378378378,0.15705770941310093
73.96396396396395,0.15560880494944307
74.14414414414415,0.15417200608702897
74.32432432432432,0.15274730159308003
74.5045045045045,0.15133467868037198
74.68468468468467,0.1499341229961021
74.86486486486487,0.14854561861072801
75.04504504504504,0.14716914800678238
75.22522522522522,0.14580469206765512
75.40540540540539,0.1444522300663551
75.58558558558559,0.1431117396542403
75.76576576576576,0.1417831968497233
75.94594594594594,0.14046657602694812
76.12612612612611,0.13916184990444003
76.30630630630631,0.1378689895337305
76.48648648648648,0.13658796428795383
76.66666666666666,0.13531874185041537
76.84684684684683,0.134061288203134
77.02702702702703,0.13281556761535906
77.2072072072072,0.131581542632057
77.38738738738738,0.13035917406237407
77.56756756756755,0.12914842096807033
77.74774774774775,0.1279492406519256
77.92792792792793,0.12676158864612252
78.1081081081081,0.12558541870059725
78.28828828828827,0.12442068277136764
78.46846846846847,0.12326733100883036
78.64864864864865,0.1221253117460358
78.82882882882882,0.12099457148693049
79.00900900900899,0.11987505489457817
79.1891891891892,0.11876670477934814
79.36936936936937,0.11766946208708129
79.54954954954954,0.116583265887226
79.72972972972971,0.11550805336095016
79.90990990990991,0.11444375978922117
80.09009009009009,0.11339031854086468
80.27027027027026,0.11234766106059269
80.45045045045043,0.11131571685700514
80.63063063063063,0.11029441349056512
80.8108108108108,0.10928367656154758
80.99099099099098,0.10828342969795923
81.17117117117115,0.10729359454343268
81.35135135135135,0.10631409074509324
81.53153153153153,0.1053448359414002
81.7117117117117,0.10438574574995729
81.89189189189187,0.10343673375530005
82.07207207207207,0.10249771149665432
82.25225225225225,0.1015685884556683
82.43243243243242,0.10064927204411622
82.6126126126126,0.09973966759157737
82.7927927927928,0.09883967833308627
82.97297297297297,0.09794920539675633
83.15315315315314,0.09706814779137607
83.33333333333331,0.09619640239397942
83.51351351351352,0.09533386393738807
83.69369369369369,0.09448042499772769
83.87387387387386,0.09363597598191487
84.05405405405403,0.09280040511512078
84.23423423423424,0.09197359842820374
84.41441441441441,0.09115543974511775
84.59459459459458,0.0903458106702939
84.77477477477476,0.08954459057599085
84.95495495495496,0.08875165658962436
85.13513513513513,0.08796688358106586
85.3153153153153,0.08719014414991388
85.49549549549548,0.08642130861273978
85.67567567567568,0.08566024499030644
85.85585585585585,0.0849068189947606
86.03603603603602,0.08416089401679383
86.2162162162162,0.0834223311127843
86.3963963963964,0.08269098899190352
86.57657657657657,0.08196672400320093
86.75675675675674,0.08124939012265986
86.93693693693692,0.08053883894022718
87.11711711711712,0.07983491964681522
87.29729729729729,0.07913747902127599
87.47747747747746,0.07844636141735128
87.65765765765764,0.07776140875059134
87.83783783783784,0.07708246048525125
88.01801801801801,0.07640935362115675
88.19819819819818,0.07574192268054358
88.37837837837836,0.07507999969487256
88.55855855855856,0.07442341419161314
88.73873873873873,0.07377199318100491
88.9189189189189,0.07312556114278723
89.09909909909908,0.07248394001290548
89.27927927927928,0.0718469491701883
89.45945945945945,0.07121440542299895
89.63963963963963,0.07058612299585965
89.8198198198198,0.06996191351604686
90.0,0.06934158600016149
