Voltage (V),Current (mA)
3.3708293612964733,95.42574257425743
3.373212583412774,95.42574257425743
3.375595805529075,95.42574257425743
3.3779790276453765,95.42574257425743
3.380362249761678,95.42574257425743
3.3827454718779792,95.42574257425743
3.3851286939942806,95.42574257425743
3.3875119161105816,95.42574257425743
3.389895138226883,95.42574257425743
3.358913250714967,95.31683168316832
3.3612964728312678,95.31683168316832
3.363679694947569,95.31683168316832
3.3660629170638705,95.31683168316832
3.368446139180172,95.31683168316832
3.3708293612964733,95.31683168316832
3.373212583412774,95.31683168316832
3.375595805529075,95.31683168316832
3.3779790276453765,95.31683168316832
3.380362249761678,95.31683168316832
3.3827454718779792,95.31683168316832
3.3851286939942806,95.31683168316832
3.3875119161105816,95.31683168316832
3.3612964728312678,95.20792079207921
3.363679694947569,95.20792079207921
3.3660629170638705,95.20792079207921
3.368446139180172,95.20792079207921
3.3708293612964733,95.20792079207921
3.373212583412774,95.20792079207921
3.375595805529075,95.20792079207921
3.3779790276453765,95.20792079207921
3.380362249761678,95.20792079207921
3.3827454718779792,95.20792079207921
3.3851286939942806,95.20792079207921
3.3612964728312678,95.0990099009901
3.363679694947569,95.0990099009901
3.3660629170638705,95.0990099009901
3.368446139180172,95.0990099009901
3.3708293612964733,95.0990099009901
3.373212583412774,95.0990099009901
3.375595805529075,95.0990099009901
3.3779790276453765,95.0990099009901
3.380362249761678,95.0990099009901
3.363679694947569,94.99009900990099
3.3660629170638705,94.99009900990099
3.368446139180172,94.99009900990099
3.3708293612964733,94.99009900990099
3.373212583412774,94.99009900990099
3.375595805529075,94.99009900990099
3.3779790276453765,94.99009900990099
3.3303145853193517,94.33663366336634
3.332697807435653,94.33663366336634
3.3350810295519544,94.33663366336634
3.3374642516682558,94.33663366336634
3.339847473784557,94.33663366336634
3.3279313632030507,94.22772277227723
3.3303145853193517,94.22772277227723
3.332697807435653,94.22772277227723
3.3350810295519544,94.22772277227723
3.3374642516682558,94.22772277227723
3.339847473784557,94.22772277227723
3.342230695900858,94.22772277227723
3.344613918017159,94.22772277227723
3.3255481410867493,94.11881188118812
3.3279313632030507,94.11881188118812
3.3303145853193517,94.11881188118812
3.332697807435653,94.11881188118812
3.3350810295519544,94.11881188118812
3.3374642516682558,94.11881188118812
3.339847473784557,94.11881188118812
3.342230695900858,94.11881188118812
3.344613918017159,94.11881188118812
3.3469971401334604,94.11881188118812
3.3231649189704484,94.00990099009901
3.3255481410867493,94.00990099009901
3.3279313632030507,94.00990099009901
3.3303145853193517,94.00990099009901
3.332697807435653,94.00990099009901
3.3350810295519544,94.00990099009901
3.3374642516682558,94.00990099009901
3.339847473784557,94.00990099009901
3.342230695900858,94.00990099009901
3.344613918017159,94.00990099009901
3.3469971401334604,94.00990099009901
3.320781696854147,93.9009900990099
3.3231649189704484,93.9009900990099
3.3255481410867493,93.9009900990099
3.3279313632030507,93.9009900990099
3.3303145853193517,93.9009900990099
3.332697807435653,93.9009900990099
3.3350810295519544,93.9009900990099
3.3374642516682558,93.9009900990099
3.339847473784557,93.9009900990099
3.342230695900858,93.9009900990099
3.344613918017159,93.9009900990099
3.3469971401334604,93.9009900990099
3.3183984747378457,93.79207920792079
3.320781696854147,93.79207920792079
3.3231649189704484,93.79207920792079
3.3255481410867493,93.79207920792079
3.3279313632030507,93.79207920792079
3.3303145853193517,93.79207920792079
3.332697807435653,93.79207920792079
3.3350810295519544,93.79207920792079
3.3374642516682558,93.79207920792079
3.339847473784557,93.79207920792079
3.342230695900858,93.79207920792079
3.344613918017159,93.79207920792079
3.3469971401334604,93.79207920792079
3.3160152526215443,93.68316831683168
3.3183984747378457,93.68316831683168
3.320781696854147,93.68316831683168
3.3231649189704484,93.68316831683168
3.3255481410867493,93.68316831683168
3.3279313632030507,93.68316831683168
3.3303145853193517,93.68316831683168
3.332697807435653,93.68316831683168
3.3350810295519544,93.68316831683168
3.3374642516682558,93.68316831683168
3.339847473784557,93.68316831683168
3.342230695900858,93.68316831683168
3.344613918017159,93.68316831683168
3.3469971401334604,93.68316831683168
3.313632030505243,93.57425742574257
3.3160152526215443,93.57425742574257
3.3183984747378457,93.57425742574257
3.320781696854147,93.57425742574257
3.3231649189704484,93.57425742574257
3.3255481410867493,93.57425742574257
3.3279313632030507,93.57425742574257
3.3303145853193517,93.57425742574257
3.332697807435653,93.57425742574257
3.3350810295519544,93.57425742574257
3.3374642516682558,93.57425742574257
3.339847473784557,93.57425742574257
3.342230695900858,93.57425742574257
3.344613918017159,93.57425742574257
3.311248808388942,93.46534653465346
3.313632030505243,93.46534653465346
3.3160152526215443,93.46534653465346
3.3183984747378457,93.46534653465346
3.320781696854147,93.46534653465346
3.3231649189704484,93.46534653465346
3.3255481410867493,93.46534653465346
3.3279313632030507,93.46534653465346
3.3303145853193517,93.46534653465346
3.332697807435653,93.46534653465346
3.3350810295519544,93.46534653465346
3.3374642516682558,93.46534653465346
3.339847473784557,93.46534653465346
3.342230695900858,93.46534653465346
3.344613918017159,93.46534653465346
3.308865586272641,93.35643564356435
3.311248808388942,93.35643564356435
3.313632030505243,93.35643564356435
3.3160152526215443,93.35643564356435
3.3183984747378457,93.35643564356435
3.320781696854147,93.35643564356435
3.3231649189704484,93.35643564356435
3.3255481410867493,93.35643564356435
3.3279313632030507,93.35643564356435
3.3303145853193517,93.35643564356435
3.332697807435653,93.35643564356435
3.3350810295519544,93.35643564356435
3.3374642516682558,93.35643564356435
3.339847473784557,93.35643564356435
3.342230695900858,93.35643564356435
3.3064823641563397,93.24752475247524
3.308865586272641,93.24752475247524
3.311248808388942,93.24752475247524
3.313632030505243,93.24752475247524
3.3160152526215443,93.24752475247524
3.3183984747378457,93.24752475247524
3.320781696854147,93.24752475247524
3.3231649189704484,93.24752475247524
3.3255481410867493,93.24752475247524
3.3279313632030507,93.24752475247524
3.3303145853193517,93.24752475247524
3.332697807435653,93.24752475247524
3.3350810295519544,93.24752475247524
3.3374642516682558,93.24752475247524
3.339847473784557,93.24752475247524
3.301715919923737,93.13861386138613
3.3040991420400383,93.13861386138613
3.3064823641563397,93.13861386138613
3.308865586272641,93.13861386138613
3.311248808388942,93.13861386138613
3.313632030505243,93.13861386138613
3.3160152526215443,93.13861386138613
3.3183984747378457,93.13861386138613
3.320781696854147,93.13861386138613
3.3231649189704484,93.13861386138613
3.3255481410867493,93.13861386138613
3.3279313632030507,93.13861386138613
3.3303145853193517,93.13861386138613
3.332697807435653,93.13861386138613
3.3350810295519544,93.13861386138613
3.3374642516682558,93.13861386138613
3.2993326978074355,93.02970297029702
3.301715919923737,93.02970297029702
3.3040991420400383,93.02970297029702
3.3064823641563397,93.02970297029702
3.308865586272641,93.02970297029702
3.311248808388942,93.02970297029702
3.313632030505243,93.02970297029702
3.3160152526215443,93.02970297029702
3.3183984747378457,93.02970297029702
3.320781696854147,93.02970297029702
3.3231649189704484,93.02970297029702
3.3255481410867493,93.02970297029702
3.3279313632030507,93.02970297029702
3.3303145853193517,93.02970297029702
3.332697807435653,93.02970297029702
3.3350810295519544,93.02970297029702
3.2969494756911346,92.92079207920791
3.2993326978074355,92.92079207920791
3.301715919923737,92.92079207920791
3.3040991420400383,92.92079207920791
3.3064823641563397,92.92079207920791
3.308865586272641,92.92079207920791
3.311248808388942,92.92079207920791
3.313632030505243,92.92079207920791
3.3160152526215443,92.92079207920791
3.3183984747378457,92.92079207920791
3.320781696854147,92.92079207920791
3.3231649189704484,92.92079207920791
3.3255481410867493,92.92079207920791
3.3279313632030507,92.92079207920791
3.3303145853193517,92.92079207920791
3.332697807435653,92.92079207920791
3.2945662535748332,92.81188118811882
3.2969494756911346,92.81188118811882
3.2993326978074355,92.81188118811882
3.301715919923737,92.81188118811882
3.3040991420400383,92.81188118811882
3.3064823641563397,92.81188118811882
3.308865586272641,92.81188118811882
3.311248808388942,92.81188118811882
3.313632030505243,92.81188118811882
3.3160152526215443,92.81188118811882
3.3183984747378457,92.81188118811882
3.320781696854147,92.81188118811882
3.3231649189704484,92.81188118811882
3.3255481410867493,92.81188118811882
3.3279313632030507,92.81188118811882
3.3303145853193517,92.81188118811882
3.2921830314585323,92.70297029702971
3.2945662535748332,92.70297029702971
3.2969494756911346,92.70297029702971
3.2993326978074355,92.70297029702971
3.301715919923737,92.70297029702971
3.3040991420400383,92.70297029702971
3.3064823641563397,92.70297029702971
3.308865586272641,92.70297029702971
3.311248808388942,92.70297029702971
3.313632030505243,92.70297029702971
3.3160152526215443,92.70297029702971
3.3183984747378457,92.70297029702971
3.320781696854147,92.70297029702971
3.3231649189704484,92.70297029702971
3.3255481410867493,92.70297029702971
3.3279313632030507,92.70297029702971
3.2921830314585323,92.5940594059406
3.2945662535748332,92.5940594059406
3.2969494756911346,92.5940594059406
3.2993326978074355,92.5940594059406
3.301715919923737,92.5940594059406
3.3040991420400383,92.5940594059406
3.3064823641563397,92.5940594059406
3.308865586272641,92.5940594059406
3.311248808388942,92.5940594059406
3.313632030505243,92.5940594059406
3.3160152526215443,92.5940594059406
3.3183984747378457,92.5940594059406
3.320781696854147,92.5940594059406
3.3231649189704484,92.5940594059406
3.289799809342231,92.48514851485149
3.2921830314585323,92.48514851485149
3.2945662535748332,92.48514851485149
3.2969494756911346,92.48514851485149
3.2993326978074355,92.48514851485149
3.301715919923737,92.48514851485149
3.3040991420400383,92.48514851485149
3.3064823641563397,92.48514851485149
3.308865586272641,92.48514851485149
3.311248808388942,92.48514851485149
3.313632030505243,92.48514851485149
3.3160152526215443,92.48514851485149
3.3183984747378457,92.48514851485149
3.320781696854147,92.48514851485149
3.289799809342231,92.37623762376238
3.2921830314585323,92.37623762376238
3.2945662535748332,92.37623762376238
3.2969494756911346,92.37623762376238
3.2993326978074355,92.37623762376238
3.301715919923737,92.37623762376238
3.3040991420400383,92.37623762376238
3.3064823641563397,92.37623762376238
3.308865586272641,92.37623762376238
3.311248808388942,92.37623762376238
3.313632030505243,92.37623762376238
3.3160152526215443,92.37623762376238
3.3183984747378457,92.37623762376238
3.289799809342231,92.26732673267327
3.2921830314585323,92.26732673267327
3.2945662535748332,92.26732673267327
3.2969494756911346,92.26732673267327
3.2993326978074355,92.26732673267327
3.301715919923737,92.26732673267327
3.3040991420400383,92.26732673267327
3.3064823641563397,92.26732673267327
3.308865586272641,92.26732673267327
3.311248808388942,92.26732673267327
3.313632030505243,92.26732673267327
3.3160152526215443,92.26732673267327
3.289799809342231,92.15841584158416
3.2921830314585323,92.15841584158416
3.2945662535748332,92.15841584158416
3.2969494756911346,92.15841584158416
3.2993326978074355,92.15841584158416
3.301715919923737,92.15841584158416
3.3040991420400383,92.15841584158416
3.3064823641563397,92.15841584158416
3.308865586272641,92.15841584158416
3.311248808388942,92.15841584158416
3.313632030505243,92.15841584158416
3.289799809342231,92.04950495049505
3.2921830314585323,92.04950495049505
3.2945662535748332,92.04950495049505
3.2969494756911346,92.04950495049505
3.2993326978074355,92.04950495049505
3.301715919923737,92.04950495049505
3.3040991420400383,92.04950495049505
3.3064823641563397,92.04950495049505
3.308865586272641,92.04950495049505
3.311248808388942,92.04950495049505
3.2921830314585323,91.94059405940594
3.2945662535748332,91.94059405940594
3.2969494756911346,91.94059405940594
3.2993326978074355,91.94059405940594
3.301715919923737,91.94059405940594
3.3040991420400383,91.94059405940594
3.3064823641563397,91.94059405940594
3.308865586272641,91.94059405940594
3.311248808388942,91.94059405940594
3.2945662535748332,91.83168316831683
3.2969494756911346,91.83168316831683
3.2993326978074355,91.83168316831683
3.301715919923737,91.83168316831683
3.3040991420400383,91.83168316831683
3.3064823641563397,91.83168316831683
3.308865586272641,91.83168316831683
3.2993326978074355,91.72277227722772
3.301715919923737,91.72277227722772
3.3040991420400383,91.72277227722772
3.261201143946616,91.17821782178218
3.263584366062917,91.17821782178218
3.2659675881792185,91.17821782178218
3.2683508102955194,91.17821782178218
3.270734032411821,91.17821782178218
3.273117254528122,91.17821782178218
3.258817921830315,91.06930693069307
3.261201143946616,91.06930693069307
3.263584366062917,91.06930693069307
3.2659675881792185,91.06930693069307
3.2683508102955194,91.06930693069307
3.270734032411821,91.06930693069307
3.273117254528122,91.06930693069307
3.2755004766444236,91.06930693069307
3.2564346997140134,90.96039603960396
3.258817921830315,90.96039603960396
3.261201143946616,90.96039603960396
3.263584366062917,90.96039603960396
3.2659675881792185,90.96039603960396
3.2683508102955194,90.96039603960396
3.270734032411821,90.96039603960396
3.273117254528122,90.96039603960396
3.2755004766444236,90.96039603960396
3.2778836987607245,90.96039603960396
3.254051477597712,90.85148514851485
3.2564346997140134,90.85148514851485
3.258817921830315,90.85148514851485
3.261201143946616,90.85148514851485
3.263584366062917,90.85148514851485
3.2659675881792185,90.85148514851485
3.2683508102955194,90.85148514851485
3.270734032411821,90.85148514851485
3.273117254528122,90.85148514851485
3.2755004766444236,90.85148514851485
3.2778836987607245,90.85148514851485
3.2516682554814107,90.74257425742574
3.254051477597712,90.74257425742574
3.2564346997140134,90.74257425742574
3.258817921830315,90.74257425742574
3.261201143946616,90.74257425742574
3.263584366062917,90.74257425742574
3.2659675881792185,90.74257425742574
3.2683508102955194,90.74257425742574
3.270734032411821,90.74257425742574
3.273117254528122,90.74257425742574
3.2755004766444236,90.74257425742574
3.2778836987607245,90.74257425742574
3.2492850333651098,90.63366336633663
3.2516682554814107,90.63366336633663
3.254051477597712,90.63366336633663
3.2564346997140134,90.63366336633663
3.258817921830315,90.63366336633663
3.261201143946616,90.63366336633663
3.263584366062917,90.63366336633663
3.2659675881792185,90.63366336633663
3.2683508102955194,90.63366336633663
3.270734032411821,90.63366336633663
3.273117254528122,90.63366336633663
3.2755004766444236,90.63366336633663
3.2778836987607245,90.63366336633663
3.2469018112488084,90.52475247524752
3.2492850333651098,90.52475247524752
3.2516682554814107,90.52475247524752
3.254051477597712,90.52475247524752
3.2564346997140134,90.52475247524752
3.258817921830315,90.52475247524752
3.261201143946616,90.52475247524752
3.263584366062917,90.52475247524752
3.2659675881792185,90.52475247524752
3.2683508102955194,90.52475247524752
3.270734032411821,90.52475247524752
3.273117254528122,90.52475247524752
3.2755004766444236,90.52475247524752
3.2778836987607245,90.52475247524752
3.2445185891325075,90.41584158415841
3.2469018112488084,90.41584158415841
3.2492850333651098,90.41584158415841
3.2516682554814107,90.41584158415841
3.254051477597712,90.41584158415841
3.2564346997140134,90.41584158415841
3.258817921830315,90.41584158415841
3.261201143946616,90.41584158415841
3.263584366062917,90.41584158415841
3.2659675881792185,90.41584158415841
3.2683508102955194,90.41584158415841
3.270734032411821,90.41584158415841
3.273117254528122,90.41584158415841
3.2755004766444236,90.41584158415841
3.2778836987607245,90.41584158415841
3.242135367016206,90.3069306930693
3.2445185891325075,90.3069306930693
3.2469018112488084,90.3069306930693
3.2492850333651098,90.3069306930693
3.2516682554814107,90.3069306930693
3.254051477597712,90.3069306930693
3.2564346997140134,90.3069306930693
3.258817921830315,90.3069306930693
3.261201143946616,90.3069306930693
3.263584366062917,90.3069306930693
3.2659675881792185,90.3069306930693
3.2683508102955194,90.3069306930693
3.270734032411821,90.3069306930693
3.273117254528122,90.3069306930693
3.2755004766444236,90.3069306930693
3.2397521448999047,90.1980198019802
3.242135367016206,90.1980198019802
3.2445185891325075,90.1980198019802
3.2469018112488084,90.1980198019802
3.2492850333651098,90.1980198019802
3.2516682554814107,90.1980198019802
3.254051477597712,90.1980198019802
3.2564346997140134,90.1980198019802
3.258817921830315,90.1980198019802
3.261201143946616,90.1980198019802
3.263584366062917,90.1980198019802
3.2659675881792185,90.1980198019802
3.2683508102955194,90.1980198019802
3.270734032411821,90.1980198019802
3.273117254528122,90.1980198019802
3.2373689227836033,90.08910891089108
3.2397521448999047,90.08910891089108
3.242135367016206,90.08910891089108
3.2445185891325075,90.08910891089108
3.2469018112488084,90.08910891089108
3.2492850333651098,90.08910891089108
3.2516682554814107,90.08910891089108
3.254051477597712,90.08910891089108
3.2564346997140134,90.08910891089108
3.258817921830315,90.08910891089108
3.261201143946616,90.08910891089108
3.263584366062917,90.08910891089108
3.2659675881792185,90.08910891089108
3.2683508102955194,90.08910891089108
3.270734032411821,90.08910891089108
3.2349857006673024,89.98019801980197
3.2373689227836033,89.98019801980197
3.2397521448999047,89.98019801980197
3.242135367016206,89.98019801980197
3.2445185891325075,89.98019801980197
3.2469018112488084,89.98019801980197
3.2492850333651098,89.98019801980197
3.2516682554814107,89.98019801980197
3.254051477597712,89.98019801980197
3.2564346997140134,89.98019801980197
3.258817921830315,89.98019801980197
3.261201143946616,89.98019801980197
3.263584366062917,89.98019801980197
3.2659675881792185,89.98019801980197
3.2683508102955194,89.98019801980197
3.232602478551001,89.87128712871286
3.2349857006673024,89.87128712871286
3.2373689227836033,89.87128712871286
3.2397521448999047,89.87128712871286
3.242135367016206,89.87128712871286
3.2445185891325075,89.87128712871286
3.2469018112488084,89.87128712871286
3.2492850333651098,89.87128712871286
3.2516682554814107,89.87128712871286
3.254051477597712,89.87128712871286
3.2564346997140134,89.87128712871286
3.258817921830315,89.87128712871286
3.261201143946616,89.87128712871286
3.263584366062917,89.87128712871286
3.2659675881792185,89.87128712871286
3.2302192564347,89.76237623762376
3.232602478551001,89.76237623762376
3.2349857006673024,89.76237623762376
3.2373689227836033,89.76237623762376
3.2397521448999047,89.76237623762376
3.242135367016206,89.76237623762376
3.2445185891325075,89.76237623762376
3.2469018112488084,89.76237623762376
3.2492850333651098,89.76237623762376
3.2516682554814107,89.76237623762376
3.254051477597712,89.76237623762376
3.2564346997140134,89.76237623762376
3.258817921830315,89.76237623762376
3.261201143946616,89.76237623762376
3.263584366062917,89.76237623762376
3.2278360343183987,89.65346534653466
3.2302192564347,89.65346534653466
3.232602478551001,89.65346534653466
3.2349857006673024,89.65346534653466
3.2373689227836033,89.65346534653466
3.2397521448999047,89.65346534653466
3.242135367016206,89.65346534653466
3.2445185891325075,89.65346534653466
3.2469018112488084,89.65346534653466
3.2492850333651098,89.65346534653466
3.2516682554814107,89.65346534653466
3.254051477597712,89.65346534653466
3.2564346997140134,89.65346534653466
3.258817921830315,89.65346534653466
3.261201143946616,89.65346534653466
3.263584366062917,89.65346534653466
3.2254528122020973,89.54455445544555
3.2278360343183987,89.54455445544555
3.2302192564347,89.54455445544555
3.232602478551001,89.54455445544555
3.2349857006673024,89.54455445544555
3.2373689227836033,89.54455445544555
3.2397521448999047,89.54455445544555
3.242135367016206,89.54455445544555
3.2445185891325075,89.54455445544555
3.2469018112488084,89.54455445544555
3.2492850333651098,89.54455445544555
3.2516682554814107,89.54455445544555
3.254051477597712,89.54455445544555
3.2564346997140134,89.54455445544555
3.258817921830315,89.54455445544555
3.261201143946616,89.54455445544555
3.223069590085796,89.43564356435644
3.2254528122020973,89.43564356435644
3.2278360343183987,89.43564356435644
3.2302192564347,89.43564356435644
3.232602478551001,89.43564356435644
3.2349857006673024,89.43564356435644
3.2373689227836033,89.43564356435644
3.2397521448999047,89.43564356435644
3.242135367016206,89.43564356435644
3.2445185891325075,89.43564356435644
3.2469018112488084,89.43564356435644
3.2492850333651098,89.43564356435644
3.2516682554814107,89.43564356435644
3.254051477597712,89.43564356435644
3.2564346997140134,89.43564356435644
3.258817921830315,89.43564356435644
3.2206863679694946,89.32673267326733
3.223069590085796,89.32673267326733
3.2254528122020973,89.32673267326733
3.2278360343183987,89.32673267326733
3.2302192564347,89.32673267326733
3.232602478551001,89.32673267326733
3.2349857006673024,89.32673267326733
3.2373689227836033,89.32673267326733
3.2397521448999047,89.32673267326733
3.242135367016206,89.32673267326733
3.2445185891325075,89.32673267326733
3.2469018112488084,89.32673267326733
3.2492850333651098,89.32673267326733
3.2516682554814107,89.32673267326733
3.254051477597712,89.32673267326733
3.2564346997140134,89.32673267326733
3.223069590085796,89.21782178217822
3.2254528122020973,89.21782178217822
3.2278360343183987,89.21782178217822
3.2302192564347,89.21782178217822
3.232602478551001,89.21782178217822
3.2349857006673024,89.21782178217822
3.2373689227836033,89.21782178217822
3.2397521448999047,89.21782178217822
3.242135367016206,89.21782178217822
3.2445185891325075,89.21782178217822
3.2469018112488084,89.21782178217822
3.2492850333651098,89.21782178217822
3.2516682554814107,89.21782178217822
3.254051477597712,89.21782178217822
3.2206863679694946,89.10891089108911
3.223069590085796,89.10891089108911
3.2254528122020973,89.10891089108911
3.2278360343183987,89.10891089108911
3.2302192564347,89.10891089108911
3.232602478551001,89.10891089108911
3.2349857006673024,89.10891089108911
3.2373689227836033,89.10891089108911
3.2397521448999047,89.10891089108911
3.242135367016206,89.10891089108911
3.2445185891325075,89.10891089108911
3.2469018112488084,89.10891089108911
3.2492850333651098,89.10891089108911
3.2516682554814107,89.10891089108911
3.2206863679694946,89.0
3.223069590085796,89.0
3.2254528122020973,89.0
3.2278360343183987,89.0
3.2302192564347,89.0
3.232602478551001,89.0
3.2349857006673024,89.0
3.2373689227836033,89.0
3.2397521448999047,89.0
3.242135367016206,89.0
3.2445185891325075,89.0
3.2469018112488084,89.0
3.2492850333651098,89.0
3.223069590085796,88.89108910891089
3.2254528122020973,88.89108910891089
3.2278360343183987,88.89108910891089
3.2302192564347,88.89108910891089
3.232602478551001,88.89108910891089
3.2349857006673024,88.89108910891089
3.2373689227836033,88.89108910891089
3.2397521448999047,88.89108910891089
3.242135367016206,88.89108910891089
3.2445185891325075,88.89108910891089
3.2469018112488084,88.89108910891089
3.223069590085796,88.78217821782178
3.2254528122020973,88.78217821782178
3.2278360343183987,88.78217821782178
3.2302192564347,88.78217821782178
