Current,Absolute Luminescence
87.92939362647283,3263.945626664959
88.30723273910175,3263.945626664959
88.68669545436397,3263.945626664959
89.06778874900009,3263.945626664959
74.38894164172535,3239.3706248396024
74.7085964299605,3239.3706248396024
75.0296247984804,3239.3706248396024
75.35203264966117,3239.3706248396024
75.67582591124193,3239.3706248396024
76.0010105364337,3239.3706248396024
76.32759250402896,3239.3706248396024
76.65557781851135,3239.3706248396024
76.98497251016634,3239.3706248396024
77.315782635192,3239.3706248396024
77.6480142758103,3239.3706248396024
77.98167354037888,3239.3706248396024
78.31676656350356,3239.3706248396024
78.65329950615099,3239.3706248396024
78.99127855576197,3239.3706248396024
79.33070992636506,3239.3706248396024
79.67159985869112,3239.3706248396024
80.01395462028783,3239.3706248396024
80.35778050563503,3239.3706248396024
80.70308383626028,3239.3706248396024
81.04987096085532,3239.3706248396024
81.39814825539271,3239.3706248396024
81.74792212324293,3239.3706248396024
82.0991989952923,3239.3706248396024
82.45198533006109,3239.3706248396024
73.43816011313535,3214.9806538890807
73.75372932276876,3214.9806538890807
74.07065455665322,3214.9806538890807
74.38894164172535,3214.9806538890807
74.7085964299605,3214.9806538890807
75.0296247984804,3214.9806538890807
75.35203264966117,3214.9806538890807
75.67582591124193,3214.9806538890807
76.0010105364337,3214.9806538890807
76.32759250402896,3214.9806538890807
76.65557781851135,3214.9806538890807
76.98497251016634,3214.9806538890807
77.315782635192,3214.9806538890807
77.6480142758103,3214.9806538890807
77.98167354037888,3214.9806538890807
78.31676656350356,3214.9806538890807
78.65329950615099,3214.9806538890807
78.99127855576197,3214.9806538890807
79.33070992636506,3214.9806538890807
79.67159985869112,3214.9806538890807
80.01395462028783,3214.9806538890807
80.35778050563503,3214.9806538890807
80.70308383626028,3214.9806538890807
81.04987096085532,3214.9806538890807
81.39814825539271,3214.9806538890807
81.74792212324293,3214.9806538890807
82.0991989952923,3214.9806538890807
82.45198533006109,3214.9806538890807
72.81106658342712,3190.774320673125
73.12394112574813,3190.774320673125
73.43816011313535,3190.774320673125
73.75372932276876,3190.774320673125
74.07065455665322,3190.774320673125
74.38894164172535,3190.774320673125
74.7085964299605,3190.774320673125
75.0296247984804,3190.774320673125
75.35203264966117,3190.774320673125
75.67582591124193,3190.774320673125
76.0010105364337,3190.774320673125
76.32759250402896,3190.774320673125
76.65557781851135,3190.774320673125
76.98497251016634,3190.774320673125
77.315782635192,3190.774320673125
77.6480142758103,3190.774320673125
77.98167354037888,3190.774320673125
78.31676656350356,3190.774320673125
78.65329950615099,3190.774320673125
78.99127855576197,3190.774320673125
79.33070992636506,3190.774320673125
79.67159985869112,3190.774320673125
80.01395462028783,3190.774320673125
80.35778050563503,3190.774320673125
80.70308383626028,3190.774320673125
81.04987096085532,3190.774320673125
81.39814825539271,3190.774320673125
81.74792212324293,3190.774320673125
82.0991989952923,3190.774320673125
72.49953073371108,3166.7502425407406
72.81106658342712,3166.7502425407406
73.12394112574813,3166.7502425407406
73.43816011313535,3166.7502425407406
73.75372932276876,3166.7502425407406
74.07065455665322,3166.7502425407406
74.38894164172535,3166.7502425407406
74.7085964299605,3166.7502425407406
75.0296247984804,3166.7502425407406
75.35203264966117,3166.7502425407406
75.67582591124193,3166.7502425407406
76.0010105364337,3166.7502425407406
76.32759250402896,3166.7502425407406
76.65557781851135,3166.7502425407406
76.98497251016634,3166.7502425407406
77.315782635192,3166.7502425407406
77.6480142758103,3166.7502425407406
77.98167354037888,3166.7502425407406
78.31676656350356,3166.7502425407406
78.65329950615099,3166.7502425407406
78.99127855576197,3166.7502425407406
79.33070992636506,3166.7502425407406
79.67159985869112,3166.7502425407406
80.01395462028783,3166.7502425407406
80.35778050563503,3166.7502425407406
80.70308383626028,3166.7502425407406
81.04987096085532,3166.7502425407406
81.39814825539271,3166.7502425407406
81.74792212324293,3166.7502425407406
82.0991989952923,3166.7502425407406
72.49953073371108,3142.907047251239
72.81106658342712,3142.907047251239
73.12394112574813,3142.907047251239
73.43816011313535,3142.907047251239
73.75372932276876,3142.907047251239
74.07065455665322,3142.907047251239
74.38894164172535,3142.907047251239
74.7085964299605,3142.907047251239
75.0296247984804,3142.907047251239
75.35203264966117,3142.907047251239
75.67582591124193,3142.907047251239
76.0010105364337,3142.907047251239
76.32759250402896,3142.907047251239
76.65557781851135,3142.907047251239
76.98497251016634,3142.907047251239
77.315782635192,3142.907047251239
77.6480142758103,3142.907047251239
77.98167354037888,3142.907047251239
78.31676656350356,3142.907047251239
78.65329950615099,3142.907047251239
78.99127855576197,3142.907047251239
79.33070992636506,3142.907047251239
79.67159985869112,3142.907047251239
80.01395462028783,3142.907047251239
80.35778050563503,3142.907047251239
80.70308383626028,3142.907047251239
81.04987096085532,3142.907047251239
81.39814825539271,3142.907047251239
81.74792212324293,3142.907047251239
72.49953073371108,3119.24337289584
72.81106658342712,3119.24337289584
73.12394112574813,3119.24337289584
73.43816011313535,3119.24337289584
73.75372932276876,3119.24337289584
74.07065455665322,3119.24337289584
74.38894164172535,3119.24337289584
74.7085964299605,3119.24337289584
75.0296247984804,3119.24337289584
75.35203264966117,3119.24337289584
75.67582591124193,3119.24337289584
76.0010105364337,3119.24337289584
76.32759250402896,3119.24337289584
76.65557781851135,3119.24337289584
76.98497251016634,3119.24337289584
77.315782635192,3119.24337289584
77.6480142758103,3119.24337289584
77.98167354037888,3119.24337289584
78.31676656350356,3119.24337289584
78.65329950615099,3119.24337289584
78.99127855576197,3119.24337289584
79.33070992636506,3119.24337289584
79.67159985869112,3119.24337289584
80.01395462028783,3119.24337289584
80.35778050563503,3119.24337289584
80.70308383626028,3119.24337289584
81.04987096085532,3119.24337289584
81.39814825539271,3119.24337289584
72.49953073371108,3095.757867819895
72.81106658342712,3095.757867819895
73.12394112574813,3095.757867819895
73.43816011313535,3095.757867819895
73.75372932276876,3095.757867819895
74.07065455665322,3095.757867819895
74.38894164172535,3095.757867819895
74.7085964299605,3095.757867819895
75.0296247984804,3095.757867819895
75.35203264966117,3095.757867819895
75.67582591124193,3095.757867819895
76.0010105364337,3095.757867819895
76.32759250402896,3095.757867819895
76.65557781851135,3095.757867819895
76.98497251016634,3095.757867819895
77.315782635192,3095.757867819895
77.6480142758103,3095.757867819895
77.98167354037888,3095.757867819895
78.31676656350356,3095.757867819895
78.65329950615099,3095.757867819895
78.99127855576197,3095.757867819895
79.33070992636506,3095.757867819895
79.67159985869112,3095.757867819895
80.01395462028783,3095.757867819895
80.35778050563503,3095.757867819895
80.70308383626028,3095.757867819895
67.69241951169606,3072.449190545675
67.98329884868613,3072.449190545675
68.27542811571705,3072.449190545675
72.49953073371108,3072.449190545675
72.81106658342712,3072.449190545675
73.12394112574813,3072.449190545675
73.43816011313535,3072.449190545675
73.75372932276876,3072.449190545675
74.07065455665322,3072.449190545675
74.38894164172535,3072.449190545675
74.7085964299605,3072.449190545675
75.0296247984804,3072.449190545675
75.35203264966117,3072.449190545675
75.67582591124193,3072.449190545675
76.0010105364337,3072.449190545675
76.32759250402896,3072.449190545675
76.65557781851135,3072.449190545675
76.98497251016634,3072.449190545675
77.315782635192,3072.449190545675
77.6480142758103,3072.449190545675
77.98167354037888,3072.449190545675
78.31676656350356,3072.449190545675
78.65329950615099,3072.449190545675
78.99127855576197,3072.449190545675
66.8272277146779,3049.316009695746
67.11438925847779,3049.316009695746
67.40278475668603,3049.316009695746
67.69241951169606,3049.316009695746
67.98329884868613,3049.316009695746
68.27542811571705,3049.316009695746
68.56881268383076,3049.316009695746
68.8634579471489,3049.316009695746
72.49953073371108,3049.316009695746
72.81106658342712,3049.316009695746
73.12394112574813,3049.316009695746
73.43816011313535,3049.316009695746
73.75372932276876,3049.316009695746
74.07065455665322,3049.316009695746
74.38894164172535,3049.316009695746
74.7085964299605,3049.316009695746
75.0296247984804,3049.316009695746
75.35203264966117,3049.316009695746
75.67582591124193,3049.316009695746
76.0010105364337,3049.316009695746
76.32759250402896,3049.316009695746
76.65557781851135,3049.316009695746
76.98497251016634,3049.316009695746
77.315782635192,3049.316009695746
77.6480142758103,3049.316009695746
77.98167354037888,3049.316009695746
65.69081582771302,3026.357003916923
65.9730941255215,3026.357003916923
66.25658539406889,3026.357003916923
66.54129484558023,3026.357003916923
66.8272277146779,3026.357003916923
67.11438925847779,3026.357003916923
67.40278475668603,3026.357003916923
67.69241951169606,3026.357003916923
67.98329884868613,3026.357003916923
68.27542811571705,3026.357003916923
68.56881268383076,3026.357003916923
68.8634579471489,3026.357003916923
69.15936932297214,3026.357003916923
72.81106658342712,3026.357003916923
73.12394112574813,3026.357003916923
73.43816011313535,3026.357003916923
73.75372932276876,3026.357003916923
74.07065455665322,3026.357003916923
74.38894164172535,3026.357003916923
74.7085964299605,3026.357003916923
75.0296247984804,3026.357003916923
75.35203264966117,3026.357003916923
75.67582591124193,3026.357003916923
76.0010105364337,3026.357003916923
76.32759250402896,3026.357003916923
76.65557781851135,3026.357003916923
76.98497251016634,3026.357003916923
64.85120697042066,3003.570861804797
65.12987740682455,3003.570861804797
65.40974531071984,3003.570861804797
65.69081582771302,3003.570861804797
65.9730941255215,3003.570861804797
66.25658539406889,3003.570861804797
66.54129484558023,3003.570861804797
66.8272277146779,3003.570861804797
67.11438925847779,3003.570861804797
67.40278475668603,3003.570861804797
67.69241951169606,3003.570861804797
67.98329884868613,3003.570861804797
68.27542811571705,3003.570861804797
68.56881268383076,3003.570861804797
68.8634579471489,3003.570861804797
69.15936932297214,3003.570861804797
72.81106658342712,3003.570861804797
73.12394112574813,3003.570861804797
73.43816011313535,3003.570861804797
73.75372932276876,3003.570861804797
74.07065455665322,3003.570861804797
74.38894164172535,3003.570861804797
74.7085964299605,3003.570861804797
75.0296247984804,3003.570861804797
75.35203264966117,3003.570861804797
75.67582591124193,3003.570861804797
63.748397756190464,2980.9562818288246
64.02232933977486,2980.9562818288246
64.29743802764932,2980.9562818288246
64.57372887791819,2980.9562818288246
64.85120697042066,2980.9562818288246
65.12987740682455,2980.9562818288246
65.40974531071984,2980.9562818288246
65.69081582771302,2980.9562818288246
65.9730941255215,2980.9562818288246
66.25658539406889,2980.9562818288246
66.54129484558023,2980.9562818288246
66.8272277146779,2980.9562818288246
67.11438925847779,2980.9562818288246
67.40278475668603,2980.9562818288246
67.69241951169606,2980.9562818288246
67.98329884868613,2980.9562818288246
68.27542811571705,2980.9562818288246
68.56881268383076,2980.9562818288246
68.8634579471489,2980.9562818288246
69.15936932297214,2980.9562818288246
69.45655225187956,2980.9562818288246
73.43816011313535,2980.9562818288246
73.75372932276876,2980.9562818288246
74.07065455665322,2980.9562818288246
74.38894164172535,2980.9562818288246
74.7085964299605,2980.9562818288246
63.20404577759253,2958.511972257983
63.47563824043395,2958.511972257983
63.748397756190464,2958.511972257983
64.02232933977486,2958.511972257983
64.29743802764932,2958.511972257983
64.57372887791819,2958.511972257983
64.85120697042066,2958.511972257983
65.12987740682455,2958.511972257983
65.40974531071984,2958.511972257983
65.69081582771302,2958.511972257983
65.9730941255215,2958.511972257983
66.25658539406889,2958.511972257983
66.54129484558023,2958.511972257983
66.8272277146779,2958.511972257983
67.11438925847779,2958.511972257983
67.40278475668603,2958.511972257983
67.69241951169606,2958.511972257983
67.98329884868613,2958.511972257983
68.27542811571705,2958.511972257983
68.56881268383076,2958.511972257983
68.8634579471489,2958.511972257983
69.15936932297214,2958.511972257983
69.45655225187956,2958.511972257983
62.39622087873976,2936.2366510870015
62.664342058198535,2936.2366510870015
62.93361537421076,2936.2366510870015
63.20404577759253,2936.2366510870015
63.47563824043395,2936.2366510870015
63.748397756190464,2936.2366510870015
64.02232933977486,2936.2366510870015
64.29743802764932,2936.2366510870015
64.57372887791819,2936.2366510870015
64.85120697042066,2936.2366510870015
65.12987740682455,2936.2366510870015
65.40974531071984,2936.2366510870015
65.69081582771302,2936.2366510870015
65.9730941255215,2936.2366510870015
66.25658539406889,2936.2366510870015
66.54129484558023,2936.2366510870015
66.8272277146779,2936.2366510870015
67.11438925847779,2936.2366510870015
67.40278475668603,2936.2366510870015
67.69241951169606,2936.2366510870015
67.98329884868613,2936.2366510870015
68.27542811571705,2936.2366510870015
68.56881268383076,2936.2366510870015
68.8634579471489,2936.2366510870015
69.15936932297214,2936.2366510870015
69.45655225187956,2936.2366510870015
61.5987209687256,2914.129045963116
61.86341523204295,2914.129045963116
62.12924690620147,2914.129045963116
62.39622087873976,2914.129045963116
62.664342058198535,2914.129045963116
62.93361537421076,2914.129045963116
63.20404577759253,2914.129045963116
63.47563824043395,2914.129045963116
63.748397756190464,2914.129045963116
64.02232933977486,2914.129045963116
64.29743802764932,2914.129045963116
64.57372887791819,2914.129045963116
64.85120697042066,2914.129045963116
65.12987740682455,2914.129045963116
65.40974531071984,2914.129045963116
65.69081582771302,2914.129045963116
65.9730941255215,2914.129045963116
66.25658539406889,2914.129045963116
66.54129484558023,2914.129045963116
66.8272277146779,2914.129045963116
67.11438925847779,2914.129045963116
67.40278475668603,2914.129045963116
67.69241951169606,2914.129045963116
67.98329884868613,2914.129045963116
68.27542811571705,2914.129045963116
68.56881268383076,2914.129045963116
68.8634579471489,2914.129045963116
69.15936932297214,2914.129045963116
69.45655225187956,2914.129045963116
61.335159249623096,2892.1878941134005
61.5987209687256,2892.1878941134005
61.86341523204295,2892.1878941134005
62.12924690620147,2892.1878941134005
62.39622087873976,2892.1878941134005
62.664342058198535,2892.1878941134005
62.93361537421076,2892.1878941134005
63.20404577759253,2892.1878941134005
63.47563824043395,2892.1878941134005
63.748397756190464,2892.1878941134005
64.02232933977486,2892.1878941134005
64.29743802764932,2892.1878941134005
64.57372887791819,2892.1878941134005
64.85120697042066,2892.1878941134005
65.12987740682455,2892.1878941134005
65.40974531071984,2892.1878941134005
65.69081582771302,2892.1878941134005
65.9730941255215,2892.1878941134005
66.25658539406889,2892.1878941134005
66.54129484558023,2892.1878941134005
66.8272277146779,2892.1878941134005
67.11438925847779,2892.1878941134005
67.40278475668603,2892.1878941134005
67.69241951169606,2892.1878941134005
67.98329884868613,2892.1878941134005
68.27542811571705,2892.1878941134005
68.56881268383076,2892.1878941134005
68.8634579471489,2892.1878941134005
69.15936932297214,2892.1878941134005
61.335159249623096,2870.4119422726417
61.5987209687256,2870.4119422726417
61.86341523204295,2870.4119422726417
62.12924690620147,2870.4119422726417
62.39622087873976,2870.4119422726417
62.664342058198535,2870.4119422726417
62.93361537421076,2870.4119422726417
63.20404577759253,2870.4119422726417
63.47563824043395,2870.4119422726417
63.748397756190464,2870.4119422726417
64.02232933977486,2870.4119422726417
64.29743802764932,2870.4119422726417
64.57372887791819,2870.4119422726417
64.85120697042066,2870.4119422726417
65.12987740682455,2870.4119422726417
65.40974531071984,2870.4119422726417
65.69081582771302,2870.4119422726417
65.9730941255215,2870.4119422726417
66.25658539406889,2870.4119422726417
66.54129484558023,2870.4119422726417
66.8272277146779,2870.4119422726417
67.11438925847779,2870.4119422726417
67.40278475668603,2870.4119422726417
67.69241951169606,2870.4119422726417
67.98329884868613,2870.4119422726417
68.27542811571705,2870.4119422726417
68.56881268383076,2870.4119422726417
68.8634579471489,2870.4119422726417
61.07272522893195,2848.799946611748
61.335159249623096,2848.799946611748
61.5987209687256,2848.799946611748
61.86341523204295,2848.799946611748
62.12924690620147,2848.799946611748
62.39622087873976,2848.799946611748
62.664342058198535,2848.799946611748
62.93361537421076,2848.799946611748
63.20404577759253,2848.799946611748
63.47563824043395,2848.799946611748
63.748397756190464,2848.799946611748
64.02232933977486,2848.799946611748
64.29743802764932,2848.799946611748
64.57372887791819,2848.799946611748
64.85120697042066,2848.799946611748
65.12987740682455,2848.799946611748
65.40974531071984,2848.799946611748
65.69081582771302,2848.799946611748
65.9730941255215,2848.799946611748
66.25658539406889,2848.799946611748
66.54129484558023,2848.799946611748
66.8272277146779,2848.799946611748
67.11438925847779,2848.799946611748
67.40278475668603,2848.799946611748
67.69241951169606,2848.799946611748
67.98329884868613,2848.799946611748
68.27542811571705,2848.799946611748
68.56881268383076,2848.799946611748
61.07272522893195,2827.3506726667056
61.335159249623096,2827.3506726667056
61.5987209687256,2827.3506726667056
61.86341523204295,2827.3506726667056
62.12924690620147,2827.3506726667056
62.39622087873976,2827.3506726667056
62.664342058198535,2827.3506726667056
62.93361537421076,2827.3506726667056
63.20404577759253,2827.3506726667056
63.47563824043395,2827.3506726667056
63.748397756190464,2827.3506726667056
64.02232933977486,2827.3506726667056
64.29743802764932,2827.3506726667056
64.57372887791819,2827.3506726667056
64.85120697042066,2827.3506726667056
65.12987740682455,2827.3506726667056
65.40974531071984,2827.3506726667056
65.69081582771302,2827.3506726667056
65.9730941255215,2827.3506726667056
66.25658539406889,2827.3506726667056
66.54129484558023,2827.3506726667056
66.8272277146779,2827.3506726667056
67.11438925847779,2827.3506726667056
67.40278475668603,2827.3506726667056
67.69241951169606,2827.3506726667056
61.07272522893195,2806.0628952680654
61.335159249623096,2806.0628952680654
61.5987209687256,2806.0628952680654
61.86341523204295,2806.0628952680654
62.12924690620147,2806.0628952680654
62.39622087873976,2806.0628952680654
62.664342058198535,2806.0628952680654
62.93361537421076,2806.0628952680654
63.20404577759253,2806.0628952680654
63.47563824043395,2806.0628952680654
63.748397756190464,2806.0628952680654
64.02232933977486,2806.0628952680654
64.29743802764932,2806.0628952680654
64.57372887791819,2806.0628952680654
64.85120697042066,2806.0628952680654
65.12987740682455,2806.0628952680654
65.40974531071984,2806.0628952680654
65.69081582771302,2806.0628952680654
65.9730941255215,2806.0628952680654
66.25658539406889,2806.0628952680654
66.54129484558023,2806.0628952680654
66.8272277146779,2806.0628952680654
56.77928824435603,2784.9353984709633
57.023273048539764,2784.9353984709633
57.26830627348595,2784.9353984709633
57.51439242433623,2784.9353984709633
57.76153602559109,2784.9353984709633
61.07272522893195,2784.9353984709633
61.335159249623096,2784.9353984709633
61.5987209687256,2784.9353984709633
61.86341523204295,2784.9353984709633
62.12924690620147,2784.9353984709633
62.39622087873976,2784.9353984709633
62.664342058198535,2784.9353984709633
62.93361537421076,2784.9353984709633
63.20404577759253,2784.9353984709633
63.47563824043395,2784.9353984709633
63.748397756190464,2784.9353984709633
64.02232933977486,2784.9353984709633
64.29743802764932,2784.9353984709633
64.57372887791819,2784.9353984709633
64.85120697042066,2784.9353984709633
65.12987740682455,2784.9353984709633
65.40974531071984,2784.9353984709633
65.69081582771302,2784.9353984709633
65.9730941255215,2784.9353984709633
56.05357959361028,2763.9669754856623
56.29444597400743,2763.9669754856623
56.53634737506923,2763.9669754856623
56.77928824435603,2763.9669754856623
57.023273048539764,2763.9669754856623
57.26830627348595,2763.9669754856623
57.51439242433623,2763.9669754856623
57.76153602559109,2763.9669754856623
58.00974162119322,2763.9669754856623
61.335159249623096,2763.9669754856623
61.5987209687256,2763.9669754856623
61.86341523204295,2763.9669754856623
62.12924690620147,2763.9669754856623
62.39622087873976,2763.9669754856623
62.664342058198535,2763.9669754856623
62.93361537421076,2763.9669754856623
63.20404577759253,2763.9669754856623
63.47563824043395,2763.9669754856623
63.748397756190464,2763.9669754856623
64.02232933977486,2763.9669754856623
64.29743802764932,2763.9669754856623
64.57372887791819,2763.9669754856623
64.85120697042066,2763.9669754856623
65.12987740682455,2763.9669754856623
55.3371463857602,2743.1564286086327
55.57493419963542,2743.1564286086327
55.81374380534708,2743.1564286086327
56.05357959361028,2743.1564286086327
56.29444597400743,2743.1564286086327
56.53634737506923,2743.1564286086327
56.77928824435603,2743.1564286086327
57.023273048539764,2743.1564286086327
57.26830627348595,2743.1564286086327
57.51439242433623,2743.1564286086327
57.76153602559109,2743.1564286086327
58.00974162119322,2743.1564286086327
58.259013774610935,2743.1564286086327
61.335159249623096,2743.1564286086327
61.5987209687256,2743.1564286086327
61.86341523204295,2743.1564286086327
62.12924690620147,2743.1564286086327
62.39622087873976,2743.1564286086327
62.664342058198535,2743.1564286086327
62.93361537421076,2743.1564286086327
63.20404577759253,2743.1564286086327
63.47563824043395,2743.1564286086327
63.748397756190464,2743.1564286086327
64.02232933977486,2743.1564286086327
64.29743802764932,2743.1564286086327
54.629870069317086,2722.502569154124
54.86461866451054,2722.502569154124
55.10037599179275,2722.502569154124
55.3371463857602,2722.502569154124
55.57493419963542,2722.502569154124
55.81374380534708,2722.502569154124
56.05357959361028,2722.502569154124
56.29444597400743,2722.502569154124
56.53634737506923,2722.502569154124
56.77928824435603,2722.502569154124
57.023273048539764,2722.502569154124
57.26830627348595,2722.502569154124
57.51439242433623,2722.502569154124
57.76153602559109,2722.502569154124
58.00974162119322,2722.502569154124
58.259013774610935,2722.502569154124
58.50935706892214,2722.502569154124
61.86341523204295,2722.502569154124
62.12924690620147,2722.502569154124
62.39622087873976,2722.502569154124
62.664342058198535,2722.502569154124
62.93361537421076,2722.502569154124
63.20404577759253,2722.502569154124
63.47563824043395,2722.502569154124
63.748397756190464,2722.502569154124
53.931633608025074,2702.0042173862776
54.16338182946339,2702.0042173862776
54.39612589016239,2702.0042173862776
54.629870069317086,2702.0042173862776
54.86461866451054,2702.0042173862776
55.10037599179275,2702.0042173862776
55.3371463857602,2702.0042173862776
55.57493419963542,2702.0042173862776
55.81374380534708,2702.0042173862776
56.05357959361028,2702.0042173862776
56.29444597400743,2702.0042173862776
56.53634737506923,2702.0042173862776
56.77928824435603,2702.0042173862776
57.023273048539764,2702.0042173862776
57.26830627348595,2702.0042173862776
57.51439242433623,2702.0042173862776
57.76153602559109,2702.0042173862776
