Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-06,
Horizontal Delay,0,
Sample Interval,1e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,0.001,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1e-06,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
1.880e-07,-1.42969e-07,13.5844
1.890e-07,-1.42031e-07,13.5156
1.900e-07,-1.28281e-07,13.6625
1.910e-07,-1.37344e-07,13.7219
1.920e-07,-1.31875e-07,13.625
1.930e-07,-1.30469e-07,13.5719
1.940e-07,-1.36406e-07,13.6313
1.950e-07,-1.46406e-07,13.5594
1.960e-07,-1.475e-07,13.6813
1.970e-07,-1.48125e-07,13.6313
1.980e-07,-1.55938e-07,13.6313
1.990e-07,-1.53594e-07,13.5969
2.000e-07,-1.48906e-07,13.6
2.010e-07,-1.47187e-07,13.6031
2.020e-07,-1.53438e-07,13.5031
2.030e-07,-1.48281e-07,13.6438
2.040e-07,-1.50312e-07,13.6063
2.050e-07,-1.63437e-07,13.5
2.060e-07,-1.61563e-07,13.7188
2.070e-07,-1.61094e-07,13.6688
2.080e-07,-1.70313e-07,13.6313
2.090e-07,-1.75156e-07,13.5188
2.100e-07,-1.81094e-07,13.6375
2.110e-07,-1.82344e-07,13.5906
2.120e-07,-1.79219e-07,13.575
2.130e-07,-1.77031e-07,13.6156
2.140e-07,-1.73438e-07,13.6156
2.150e-07,-1.73594e-07,13.5938
2.160e-07,-1.65625e-07,13.7
2.170e-07,-1.66875e-07,13.625
2.180e-07,-1.6375e-07,13.6813
2.190e-07,-1.6375e-07,13.5906
2.200e-07,-1.55469e-07,13.6063
2.210e-07,-1.53281e-07,13.525
2.220e-07,-1.44531e-07,13.65
2.230e-07,-1.5e-07,13.5813
2.240e-07,-1.49844e-07,13.6469
2.250e-07,-1.49687e-07,13.5531
2.260e-07,-1.44062e-07,13.6313
2.270e-07,-1.39531e-07,13.5688
2.280e-07,-1.47969e-07,13.7094
2.290e-07,-1.59219e-07,13.6281
2.300e-07,-1.53125e-07,13.6344
2.310e-07,-1.53281e-07,13.5688
2.320e-07,-1.42656e-07,13.6875
2.330e-07,-1.44844e-07,13.5875
2.340e-07,-1.5e-07,13.5219
2.350e-07,-1.45e-07,13.7
2.360e-07,-1.51406e-07,13.6219
2.370e-07,-1.56563e-07,13.5
2.380e-07,-1.475e-07,13.7125
2.390e-07,-1.4875e-07,13.65
2.400e-07,-1.49531e-07,13.6219
2.410e-07,-1.46875e-07,13.5344
2.420e-07,-1.46094e-07,13.5938
2.430e-07,-1.44219e-07,13.5094
2.440e-07,-1.48594e-07,13.5938
2.450e-07,-1.5e-07,13.575
2.460e-07,-1.48125e-07,13.6188
2.470e-07,-1.48906e-07,13.6813
2.480e-07,-1.57344e-07,13.7031
2.490e-07,-1.56094e-07,13.5406
2.500e-07,-1.5375e-07,13.6781
2.510e-07,-1.55156e-07,13.5844
2.520e-07,-1.58594e-07,13.6406
2.530e-07,-1.62813e-07,13.5094
2.540e-07,-1.60156e-07,13.6719
2.550e-07,-1.50156e-07,13.6469
2.560e-07,-1.50156e-07,13.65
2.570e-07,-1.54844e-07,13.6594
2.580e-07,-1.53906e-07,13.6219
2.590e-07,-1.575e-07,13.5844
2.600e-07,-1.49844e-07,13.7281
2.610e-07,-1.4625e-07,13.65
2.620e-07,-1.45313e-07,13.6625
2.630e-07,-1.46875e-07,13.6125
2.640e-07,-1.38125e-07,13.65
2.650e-07,-1.39688e-07,13.6031
2.660e-07,-1.41094e-07,13.5094
2.670e-07,-1.36563e-07,13.6719
2.680e-07,-1.35937e-07,13.5969
2.690e-07,-1.325e-07,13.4813
2.700e-07,-1.175e-07,13.7219
2.710e-07,-1.21875e-07,13.6813
2.720e-07,-1.175e-07,13.6344
2.730e-07,-1.15469e-07,13.6188
2.740e-07,-1.14375e-07,13.6875
2.750e-07,-1.20469e-07,13.5844
2.760e-07,-1.1625e-07,13.5781
2.770e-07,-1.16563e-07,13.5719
2.780e-07,-1.16094e-07,13.5719
2.790e-07,-1.125e-07,13.6375
2.800e-07,-1.16719e-07,13.725
2.810e-07,-1.10156e-07,13.625
2.820e-07,-1.09063e-07,13.6688
2.830e-07,-1.12813e-07,13.6406
2.840e-07,-1.16563e-07,13.6562
2.850e-07,-1.15156e-07,13.5094
2.860e-07,-1.12031e-07,13.5719
2.870e-07,-1.1625e-07,13.7438
2.880e-07,-1.24687e-07,13.6406
2.890e-07,-1.23906e-07,13.5563
2.900e-07,-1.21875e-07,13.6344
2.910e-07,-1.31094e-07,13.5906
2.920e-07,-1.23594e-07,13.6875
2.930e-07,-1.28281e-07,13.6344
2.940e-07,-1.34063e-07,13.6938
2.950e-07,-1.35625e-07,13.5469
2.960e-07,-1.26094e-07,13.6469
2.970e-07,-1.23281e-07,13.5875
2.980e-07,-1.32031e-07,13.5375
2.990e-07,-1.22813e-07,13.7031
3.000e-07,-1.2125e-07,13.6281
3.010e-07,-1.21406e-07,13.4875
3.020e-07,-1.2e-07,13.7094
3.030e-07,-1.13437e-07,13.6406
3.040e-07,-1.26406e-07,13.6375
3.050e-07,-1.28594e-07,13.5719
3.060e-07,-1.23594e-07,13.7
3.070e-07,-1.21875e-07,13.6094
3.080e-07,-1.22344e-07,13.5844
3.090e-07,-1.23281e-07,13.5656
3.100e-07,-1.20156e-07,13.6406
3.110e-07,-1.18594e-07,13.6281
3.120e-07,-1.20313e-07,13.725
3.130e-07,-1.27344e-07,13.6125
3.140e-07,-1.19219e-07,13.7188
3.150e-07,-1.20938e-07,13.6188
3.160e-07,-1.21875e-07,13.6594
3.170e-07,-1.24687e-07,13.5594
3.180e-07,-1.20781e-07,13.6156
3.190e-07,-1.23125e-07,13.6688
3.200e-07,-1.23125e-07,13.6781
3.210e-07,-1.18125e-07,13.65
3.220e-07,-1.09531e-07,13.6469
3.230e-07,-1.06094e-07,13.6219
3.240e-07,-1.07031e-07,13.6781
3.250e-07,-1.12813e-07,13.6375
3.260e-07,-1.07344e-07,13.6844
3.270e-07,-1.09844e-07,13.5719
3.280e-07,-1.00313e-07,13.7438
3.290e-07,-9.23438e-08,13.6063
3.300e-07,-8.67188e-08,13.5312
3.310e-07,-7.70313e-08,13.7188
3.320e-07,-8.17187e-08,13.65
3.330e-07,-8.29687e-08,13.5469
3.340e-07,-7.84375e-08,13.7188
3.350e-07,-8.4375e-08,13.6406
3.360e-07,-9.59375e-08,13.6562
3.370e-07,-9.35938e-08,13.575
3.380e-07,-8.92188e-08,13.6469
3.390e-07,-9.23438e-08,13.5969
3.400e-07,-8.96875e-08,13.6406
3.410e-07,-9.125e-08,13.5813
3.420e-07,-9.65625e-08,13.6281
3.430e-07,-9.45313e-08,13.6375
3.440e-07,-9.04688e-08,13.7094
3.450e-07,-9.07813e-08,13.625
3.460e-07,-1.00469e-07,13.7063
3.470e-07,-9.79688e-08,13.6031
3.480e-07,-9.65625e-08,13.6281
3.490e-07,-9.95312e-08,13.5719
3.500e-07,-8.875e-08,13.6219
3.510e-07,-8.98438e-08,13.7281
3.520e-07,-9.35938e-08,13.6531
3.530e-07,-9.39063e-08,13.6125
3.540e-07,-8.96875e-08,13.5906
3.550e-07,-9.35938e-08,13.6063
3.560e-07,-8.20312e-08,13.7156
3.570e-07,-8.17187e-08,13.6281
3.580e-07,-7.625e-08,13.6562
3.590e-07,-8.32812e-08,13.5938
3.600e-07,-8.28125e-08,13.65
3.610e-07,-8.67188e-08,13.6188
3.620e-07,-8.39063e-08,13.5531
3.630e-07,-7.65625e-08,13.7594
3.640e-07,-8.26563e-08,13.6813
3.650e-07,-8.21875e-08,13.5094
3.660e-07,-6.90625e-08,13.7188
3.670e-07,-7.14063e-08,13.6375
3.680e-07,-7.57813e-08,13.6188
3.690e-07,-7.84375e-08,13.575
3.700e-07,-7.625e-08,13.7063
3.710e-07,-6.73438e-08,13.6375
3.720e-07,-7.875e-08,13.5969
3.730e-07,-8.375e-08,13.5469
3.740e-07,-7.64062e-08,13.6562
3.750e-07,-7.76562e-08,13.6094
3.760e-07,-7.5e-08,13.6906
3.770e-07,-8.20312e-08,13.6
3.780e-07,-7.46875e-08,13.6531
3.790e-07,-7.51562e-08,13.6063
3.800e-07,-7.64062e-08,13.65
3.810e-07,-8.28125e-08,13.5344
3.820e-07,-7.70313e-08,13.6094
3.830e-07,-6.89063e-08,13.7281
3.840e-07,-6.26562e-08,13.6969
3.850e-07,-7.09375e-08,13.6063
3.860e-07,-6.78125e-08,13.625
3.870e-07,-6.26562e-08,13.5594
3.880e-07,-6.42188e-08,13.6719
3.890e-07,-6.32813e-08,13.6094
3.900e-07,-5.75e-08,13.6469
3.910e-07,-7.0625e-08,13.5969
3.920e-07,-7.21875e-08,13.6844
3.930e-07,-7.28125e-08,13.6125
3.940e-07,-7.04688e-08,13.5688
3.950e-07,-7.09375e-08,13.7219
3.960e-07,-7.82813e-08,13.6625
3.970e-07,-8.1875e-08,13.5219
3.980e-07,-7.76562e-08,13.7031
3.990e-07,-7.32812e-08,13.5969
4.000e-07,-7.26563e-08,13.6313
4.010e-07,-7.82813e-08,13.5469
4.020e-07,-7.89062e-08,13.8031
4.030e-07,-7.34375e-08,13.6031
4.040e-07,-7.5625e-08,13.6438
4.050e-07,-8.03125e-08,13.5875
4.060e-07,-7.82813e-08,13.6094
4.070e-07,-6.73438e-08,13.6219
4.080e-07,-6.53125e-08,13.6281
4.090e-07,-6.73438e-08,13.6
4.100e-07,-5.98437e-08,13.7281
4.110e-07,-6.875e-08,13.6375
4.120e-07,-6.0625e-08,13.7219
4.130e-07,-5.75e-08,13.5844
4.140e-07,-6.21875e-08,13.6438
4.150e-07,-6.625e-08,13.6938
4.160e-07,-6.48438e-08,13.6375
4.170e-07,-6.46875e-08,13.5875
4.180e-07,-5.32812e-08,13.6531
4.190e-07,-5.35938e-08,13.5875
4.200e-07,-4.875e-08,13.6656
4.210e-07,-5.04687e-08,13.6188
4.220e-07,-4.48438e-08,13.6938
4.230e-07,-4.10938e-08,13.5688
4.240e-07,-3.84375e-08,13.6438
4.250e-07,-3.98438e-08,13.6031
4.260e-07,-4.6875e-08,13.5719
4.270e-07,-3.57813e-08,13.8219
4.280e-07,-4.01562e-08,13.6219
4.290e-07,-4.625e-08,13.5094
4.300e-07,-4.84375e-08,13.6969
4.310e-07,-4.875e-08,13.625
4.320e-07,-4.84375e-08,13.5938
4.330e-07,-5.07813e-08,13.5844
4.340e-07,-5.23438e-08,13.7969
4.350e-07,-5.09375e-08,13.5969
4.360e-07,-5.0625e-08,13.6469
4.370e-07,-4.57812e-08,13.5625
4.380e-07,-4.82813e-08,13.6594
4.390e-07,-5.51563e-08,13.6469
4.400e-07,-4.84375e-08,13.7344
4.410e-07,-5.39063e-08,13.5563
4.420e-07,-5.25e-08,13.7375
4.430e-07,-5.04687e-08,13.6656
4.440e-07,-5.67187e-08,13.6906
4.450e-07,-6.21875e-08,13.5469
4.460e-07,-6.625e-08,13.6188
4.470e-07,-5.6875e-08,13.7125
4.480e-07,-5.51563e-08,13.6531
4.490e-07,-5.76563e-08,13.5969
4.500e-07,-4.92187e-08,13.6281
4.510e-07,-4.70312e-08,13.5938
4.520e-07,-4.60938e-08,13.7
4.530e-07,-4.21875e-08,13.6406
4.540e-07,-3.4375e-08,13.65
4.550e-07,-4.46875e-08,13.5281
4.560e-07,-4.51562e-08,13.6656
4.570e-07,-3.90625e-08,13.6
4.580e-07,-4.23437e-08,13.5875
4.590e-07,-3.375e-08,13.7188
4.600e-07,-3.5625e-08,13.625
4.610e-07,-3.15625e-08,13.5469
4.620e-07,-2.625e-08,13.6719
4.630e-07,-4e-08,13.6688
4.640e-07,-4.17187e-08,13.5625
4.650e-07,-3.29688e-08,13.5969
4.660e-07,-2.79688e-08,13.7406
4.670e-07,-2.84375e-08,13.6938
4.680e-07,-3.14063e-08,13.575
4.690e-07,-2.96875e-08,13.5688
4.700e-07,-3.0625e-08,13.6156
4.710e-07,-3.39062e-08,13.6313
4.720e-07,-3.32812e-08,13.7094
4.730e-07,-3.5e-08,13.5469
4.740e-07,-3.09375e-08,13.6688
4.750e-07,-3.32812e-08,13.6281
4.760e-07,-3.125e-08,13.6688
4.770e-07,-3.6875e-08,13.5438
4.780e-07,-2.5e-08,13.6188
4.790e-07,-2.35937e-08,13.6469
4.800e-07,-2.76562e-08,13.6906
4.810e-07,-3.14063e-08,13.6375
4.820e-07,-3.42188e-08,13.6281
4.830e-07,-2.9375e-08,13.5813
4.840e-07,-2.71875e-08,13.6469
4.850e-07,-3.32812e-08,13.6125
4.860e-07,-3.67187e-08,13.7063
4.870e-07,-4.53125e-08,13.4719
4.880e-07,-3.98438e-08,13.6156
4.890e-07,-3.6875e-08,13.3344
4.900e-07,-3.35938e-08,13.0781
4.910e-07,-2.73437e-08,12.3938
4.920e-07,-2.9375e-08,11.375
4.930e-07,-2.78125e-08,9.91563
4.940e-07,-2.25e-08,7.89375
4.950e-07,-2.67187e-08,5.28125
4.960e-07,-3.5625e-08,2.35938
4.970e-07,-3.60937e-08,-0.2
4.980e-07,-2.92188e-08,-2.60625
4.990e-07,-3.6875e-08,-5.06563
5.000e-07,-4.25e-08,-7.02188
5.010e-07,-4.70312e-08,-8.66875
5.020e-07,-5.51563e-08,-9.63438
5.030e-07,-5.375e-08,-10.1969
5.040e-07,-4.89063e-08,-10.4344
5.050e-07,-5.03125e-08,-10.275
5.060e-07,-4.39063e-08,-9.83125
5.070e-07,-4.95313e-08,-9.30938
5.080e-07,-4.9375e-08,-8.53125
5.090e-07,-4.28125e-08,-8.09063
5.100e-07,-3.48438e-08,-7.51562
5.110e-07,-3.32812e-08,-7.05938
5.120e-07,-3.40625e-08,-7.0125
5.130e-07,-3.125e-08,-7.06875
5.140e-07,-2.89063e-08,-7.05313
5.150e-07,-3.29688e-08,-7.34375
5.160e-07,-3.57813e-08,-7.62813
5.170e-07,-3.76563e-08,-8.275
5.180e-07,-2.96875e-08,-8.78125
5.190e-07,-3.35938e-08,-9.70312
5.200e-07,-2.59375e-08,-10.3906
5.210e-07,-2.5e-08,-11.4031
5.220e-07,-2.625e-08,-12.2125
5.230e-07,-2.1875e-08,-13.1031
5.240e-07,-2.90625e-08,-13.7625
5.250e-07,-2.4375e-08,-14.1781
5.260e-07,-1.82813e-08,-14.475
5.270e-07,-1.9375e-08,-14.6688
5.280e-07,-1.76562e-08,-14.7938
5.290e-07,-1.32813e-08,-14.7188
5.300e-07,-1.25e-08,-14.5406
5.310e-07,-5.46875e-09,-14.4031
5.320e-07,2.03125e-09,-14.1813
5.330e-07,-9.375e-10,-13.9781
5.340e-07,-1.46875e-08,-13.7
5.350e-07,-1.23438e-08,-13.4219
5.360e-07,-7.96875e-09,-13.3125
5.370e-07,-7.65625e-09,-13.1844
5.380e-07,-1.10937e-08,-13.1125
5.390e-07,-1.5e-08,-13.0844
5.400e-07,-1.5e-08,-13.1313
5.410e-07,-1.125e-08,-13.2875
5.420e-07,-1.70312e-08,-13.3938
5.430e-07,-1.42187e-08,-13.6156
5.440e-07,-2.09375e-08,-13.875
5.450e-07,-2.29688e-08,-14.2406
5.460e-07,-3.59375e-09,-14.3781
5.470e-07,-6.25e-09,-14.7219
5.480e-07,-3.125e-10,-14.7969
5.490e-07,-6.25e-09,-15.0781
5.500e-07,-5.3125e-09,-15.0688
5.510e-07,-1.40625e-08,-15.3313
5.520e-07,-9.84375e-09,-15.1094
5.530e-07,-9.53125e-09,-15.225
5.540e-07,-8.125e-09,-15.1906
5.550e-07,-3.59375e-09,-15.0312
5.560e-07,-9.53125e-09,-14.9625
5.570e-07,-9.0625e-09,-14.8563
5.580e-07,8.125e-09,-14.7063
5.590e-07,1.5625e-08,-14.6438
5.600e-07,1.26562e-08,-14.6125
5.610e-07,1.40625e-08,-14.5563
5.620e-07,2.6875e-08,-14.4031
5.630e-07,2.90625e-08,-14.4281
5.640e-07,2.95313e-08,-14.3969
5.650e-07,3.1875e-08,-14.4375
5.660e-07,3.21875e-08,-14.4781
5.670e-07,3.65625e-08,-14.4531
5.680e-07,3.78125e-08,-14.6156
5.690e-07,3.71875e-08,-14.7094
5.700e-07,3.71875e-08,-14.7938
5.710e-07,3.42188e-08,-14.8969
5.720e-07,3.29688e-08,-14.9219
5.730e-07,1.96875e-08,-15.0844
5.740e-07,1.79688e-08,-15.0719
5.750e-07,1.8125e-08,-15.0281
5.760e-07,1.73437e-08,-15.0563
5.770e-07,1.14062e-08,-15.1531
5.780e-07,1.51563e-08,-15.1375
5.790e-07,9.21875e-09,-15.1938
5.800e-07,8.125e-09,-15.0656
5.810e-07,-6.875e-09,-14.9688
5.820e-07,-1.39063e-08,-14.9938
5.830e-07,-2.39062e-08,-15.0281
5.840e-07,-1.625e-08,-14.85
5.850e-07,-2.8125e-08,-14.8781
5.860e-07,-4.28125e-08,-14.825
5.870e-07,-3.79688e-08,-14.8188
5.880e-07,-3.73437e-08,-14.775
5.890e-07,-3.42188e-08,-14.8563
5.900e-07,-2.71875e-08,-14.8219
5.910e-07,-2.70312e-08,-14.8875
5.920e-07,-3.35938e-08,-14.8844
5.930e-07,-2.89063e-08,-14.9031
5.940e-07,-1.92188e-08,-14.8875
5.950e-07,-1.0625e-08,-15.0219
5.960e-07,-1.1875e-08,-14.9625
5.970e-07,-7.03125e-09,-15.0781
5.980e-07,3.4375e-09,-15.1031
5.990e-07,4.84375e-09,-15.0531
6.000e-07,6.40625e-09,-15.0563
6.010e-07,4.6875e-09,-15.1344
6.020e-07,1.09375e-08,-15.0438
6.030e-07,1.84375e-08,-15.1656
6.040e-07,2.4375e-08,-15.0406
6.050e-07,1.73437e-08,-15.1531
6.060e-07,1.60938e-08,-15
6.070e-07,2.35937e-08,-14.9844
6.080e-07,1.95313e-08,-15.0219
6.090e-07,1.32813e-08,-15.0594
6.100e-07,2.04687e-08,-14.9813
6.110e-07,1.6875e-08,-15.0594
6.120e-07,1.75e-08,-14.9469
6.130e-07,1.125e-08,-14.9969
6.140e-07,1.21875e-08,-14.9594
6.150e-07,9.6875e-09,-15.1094
6.160e-07,1.73437e-08,-14.9813
6.170e-07,7.5e-09,-15.0469
6.180e-07,7.03125e-09,-15.0688
6.190e-07,1.21875e-08,-15.0188
6.200e-07,1.3125e-08,-15.0625
6.210e-07,1.96875e-08,-14.975
6.220e-07,1.34375e-08,-15.0688
6.230e-07,1.10937e-08,-15.1219
6.240e-07,1.51563e-08,-15.1594
6.250e-07,2.15625e-08,-15.1344
6.260e-07,2.5e-08,-15.0188
6.270e-07,3.26562e-08,-15.1281
6.280e-07,3.20312e-08,-15.0719
6.290e-07,3.51563e-08,-15.0625
6.300e-07,3.90625e-08,-15.1219
6.310e-07,3.84375e-08,-15.0188
6.320e-07,3.5e-08,-15.0344
6.330e-07,3.04687e-08,-15.0938
6.340e-07,2.26563e-08,-15.0094
6.350e-07,2.3125e-08,-15.1031
6.360e-07,1.01563e-08,-14.975
6.370e-07,1.07813e-08,-15.1281
6.380e-07,1.17188e-08,-15.0219
6.390e-07,6.5625e-09,-15.0031
6.400e-07,3.28125e-09,-14.975
6.410e-07,1.09375e-09,-15.0844
6.420e-07,-7.8125e-10,-15.0281
6.430e-07,-1.5625e-09,-15.1281
6.440e-07,1.14062e-08,-15.0469
6.450e-07,1.65625e-08,-15.1188
6.460e-07,1.92188e-08,-15.0094
6.470e-07,1.46875e-08,-15.1031
6.480e-07,1.73437e-08,-15.0375
6.490e-07,2.09375e-08,-15.1344
6.500e-07,1.92188e-08,-15.1344
6.510e-07,2.51563e-08,-15.0438
6.520e-07,2.14063e-08,-15.1063
6.530e-07,1.46875e-08,-15.0188
6.540e-07,7.96875e-09,-15.0625
6.550e-07,1.8125e-08,-15.1344
6.560e-07,2.65625e-08,-15.1562
6.570e-07,2.64063e-08,-15.1531
6.580e-07,2.67187e-08,-15
6.590e-07,2.65625e-08,-15.1063
6.600e-07,2.34375e-08,-15.0156
6.610e-07,2.28125e-08,-15.0969
6.620e-07,2.70312e-08,-15.0688
6.630e-07,2.03125e-08,-15.0594
6.640e-07,1.79688e-08,-15.0844
6.650e-07,1.26562e-08,-15.1375
6.660e-07,1.32813e-08,-15.0625
6.670e-07,1.0625e-08,-15.1375
6.680e-07,8.75e-09,-15.1188
6.690e-07,2.5e-09,-15.1656
6.700e-07,4.6875e-09,-15.1594
6.710e-07,3.125e-09,-15.05
6.720e-07,-1e-08,-15.0594
6.730e-07,-1.32813e-08,-15.1188
6.740e-07,-9.21875e-09,-15.1375
6.750e-07,-1.9375e-08,-15.175
6.760e-07,-1.84375e-08,-15.0469
6.770e-07,-1.23438e-08,-15.0844
6.780e-07,-6.875e-09,-15.1125
6.790e-07,-2.04687e-08,-15.1938
6.800e-07,-1.64063e-08,-14.9906
6.810e-07,-1.85938e-08,-15.1406
6.820e-07,-2.3125e-08,-15.1031
6.830e-07,-1.98438e-08,-15.0563
6.840e-07,-2.65625e-08,-15.0781
6.850e-07,-2.01562e-08,-15.0125
6.860e-07,-1.375e-08,-15.0219
6.870e-07,-2.07812e-08,-15.0969
6.880e-07,-1.76562e-08,-15.1406
6.890e-07,-8.75e-09,-15.1031
6.900e-07,-1.29687e-08,-15.0094
6.910e-07,-2.40625e-08,-15.1344
6.920e-07,-1.8125e-08,-15.0781
6.930e-07,-1.07813e-08,-15.1844
6.940e-07,-1.625e-08,-15.1
6.950e-07,-1.375e-08,-15.0438
6.960e-07,-2.34375e-09,-15.0406
6.970e-07,-7.8125e-10,-15.0781
6.980e-07,5.9375e-09,-15.0344
6.990e-07,7.96875e-09,-15.1344
7.000e-07,9.0625e-09,-15.075
7.010e-07,1.03125e-08,-15.1469
7.020e-07,1.76562e-08,-15.0688
7.030e-07,2.375e-08,-14.9844
7.040e-07,3.3125e-08,-15.0813
7.050e-07,3.34375e-08,-15.1031
7.060e-07,3.26562e-08,-15.0969
7.070e-07,3.78125e-08,-15.1781
7.080e-07,4.3125e-08,-15.0688
7.090e-07,3.89062e-08,-15.1094
7.100e-07,4.29687e-08,-15.125
7.110e-07,3.375e-08,-15.2125
7.120e-07,3.15625e-08,-15.0406
7.130e-07,2.46875e-08,-15.0531
7.140e-07,2.45313e-08,-15.0719
7.150e-07,2.71875e-08,-15.0625
7.160e-07,2.21875e-08,-15.1406
7.170e-07,1.73437e-08,-15.0438
7.180e-07,1.60938e-08,-15.0656
7.190e-07,1.625e-08,-15.125
7.200e-07,1.125e-08,-15.1406
7.210e-07,1.875e-09,-15.15
7.220e-07,-3.75e-09,-15.0594
7.230e-07,-1.40625e-09,-15.1438
7.240e-07,-1.40625e-09,-15.1594
7.250e-07,-6.25e-10,-15.1125
7.260e-07,1.71875e-09,-15.1
7.270e-07,-2.34375e-09,-15.15
7.280e-07,-1.25e-09,-15.0594
7.290e-07,9.375e-10,-15.075
7.300e-07,7.8125e-10,-15.0469
7.310e-07,-1.09375e-09,-15.1594
7.320e-07,-6.25e-10,-15.05
7.330e-07,-4.53125e-09,-15.1625
7.340e-07,-1e-08,-15.125
7.350e-07,-1.20313e-08,-15.0375
7.360e-07,-1.3125e-08,-15.0531
7.370e-07,-9.21875e-09,-15.1156
7.380e-07,-4.375e-09,-15.15
7.390e-07,1.71875e-09,-15.1594
7.400e-07,1.40625e-09,-15.0719
7.410e-07,4.21875e-09,-15.1094
7.420e-07,1.25e-08,-15.1156
7.430e-07,1.09375e-08,-15.1906
7.440e-07,1.75e-08,-15.0813
7.450e-07,1.8125e-08,-15.1156
7.460e-07,1.1875e-08,-15.1219
7.470e-07,1.32813e-08,-15.0625
7.480e-07,1.35938e-08,-15.1281
7.490e-07,7.5e-09,-15.2031
7.500e-07,6.71875e-09,-15.0438
7.510e-07,8.90625e-09,-15.0625
7.520e-07,6.40625e-09,-15.1156
7.530e-07,3.28125e-09,-15.1406
7.540e-07,3.90625e-09,-15.0344
7.550e-07,-1.5625e-09,-15.1438
7.560e-07,-3.90625e-09,-15.0938
7.570e-07,-3.90625e-09,-15.1
7.580e-07,-9.375e-10,-15.1562
7.590e-07,-3.90625e-09,-15.1031
7.600e-07,-1.29687e-08,-15.0469
7.610e-07,-1.20313e-08,-15.1156
7.620e-07,-1.67187e-08,-15.1031
7.630e-07,-1.48438e-08,-15.15
7.640e-07,-1.01563e-08,-15.05
7.650e-07,-2.17188e-08,-15.1656
7.660e-07,-2.51563e-08,-15.1438
7.670e-07,-2.26563e-08,-15.05
7.680e-07,-2.65625e-08,-15.0312
7.690e-07,-3.39062e-08,-15.1
7.700e-07,-3.67187e-08,-15.0938
7.710e-07,-4.79688e-08,-15.1844
7.720e-07,-4.25e-08,-15.05
7.730e-07,-4.70312e-08,-15.1562
7.740e-07,-4.17187e-08,-15.0844
7.750e-07,-5.70313e-08,-15.2188
7.760e-07,-5.71875e-08,-15.0344
7.770e-07,-5.60937e-08,-15.0406
7.780e-07,-5.875e-08,-15.125
7.790e-07,-5.73438e-08,-15.0344
7.800e-07,-6.04688e-08,-15.1375
7.810e-07,-6.45313e-08,-15.2156
7.820e-07,-5.54687e-08,-15.0688
7.830e-07,-5.89062e-08,-15.1094
7.840e-07,-6.3125e-08,-15.1594
7.850e-07,-5.73438e-08,-15.1156
7.860e-07,-5.51563e-08,-15.0844
7.870e-07,-5.375e-08,-15.1406
7.880e-07,-5.17188e-08,-15.0688
7.890e-07,-5.04687e-08,-15.0906
7.900e-07,-5.15625e-08,-15.1344
7.910e-07,-4.32813e-08,-15.0844
7.920e-07,-3.8125e-08,-15.0312
7.930e-07,-4.09375e-08,-15.1063
7.940e-07,-4.21875e-08,-15.0688
7.950e-07,-4.09375e-08,-15.1719
7.960e-07,-2.78125e-08,-15.0531
7.970e-07,-3e-08,-15.1156
7.980e-07,-2.57813e-08,-15.1156
7.990e-07,-2.4375e-08,-15.0312
8.000e-07,-2.98437e-08,-15.0531
8.010e-07,-3.375e-08,-15.1031
8.020e-07,-3.14063e-08,-15.0781
8.030e-07,-3.5625e-08,-15.1375
8.040e-07,-2.8125e-08,-15.1125
8.050e-07,-2.1875e-08,-15.1156
8.060e-07,-1.78125e-08,-15.1
8.070e-07,-2.26563e-08,-15.2125
8.080e-07,-6.5625e-09,-15.05
8.090e-07,-2.1875e-09,-15.1063
8.100e-07,-7.8125e-09,-15.1344
8.110e-07,-1.10937e-08,-15.1031
8.120e-07,-1.71875e-08,-15.1281
8.130e-07,-2.60938e-08,-15.1094
8.140e-07,-2.64063e-08,-15.0844
8.150e-07,-2.51563e-08,-15.1094
8.160e-07,-3.45313e-08,-15.15
8.170e-07,-2.92188e-08,-15.1688
8.180e-07,-2.82813e-08,-15.0156
8.190e-07,-3.60937e-08,-15.125
8.200e-07,-3.65625e-08,-15.1719
8.210e-07,-3.64063e-08,-15.0594
8.220e-07,-3.71875e-08,-15.1156
8.230e-07,-3.10938e-08,-15.0625
8.240e-07,-3.79688e-08,-15.0344
8.250e-07,-5.17188e-08,-15.1125
8.260e-07,-5.59375e-08,-15.0438
8.270e-07,-6.3125e-08,-15.1594
8.280e-07,-5.57813e-08,-15.0781
8.290e-07,-5.375e-08,-15.1156
8.300e-07,-6.01563e-08,-15.1375
8.310e-07,-5.35938e-08,-15.0656
8.320e-07,-6e-08,-15.0469
8.330e-07,-6.14063e-08,-15.0969
8.340e-07,-5.8125e-08,-15.1031
8.350e-07,-5.4375e-08,-15.1625
8.360e-07,-5.28125e-08,-15.0844
8.370e-07,-5.29688e-08,-15.1156
8.380e-07,-5.73438e-08,-15.1063
8.390e-07,-6.375e-08,-15.2063
8.400e-07,-5.60937e-08,-15.05
8.410e-07,-5.8125e-08,-15.1281
8.420e-07,-5.73438e-08,-15.1156
