Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-06,
Horizontal Delay,0,
Sample Interval,4e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.05,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
9.0800e-07,0.00921875,13.7781
9.1200e-07,0.00870313,13.8906
9.1600e-07,0.00777344,13.7719
9.2000e-07,0.00705469,13.8594
9.2400e-07,0.00607813,13.8375
9.2800e-07,0.00538281,13.8781
9.3200e-07,0.00457031,13.825
9.3600e-07,0.00374219,13.7969
9.4000e-07,0.00328906,13.9156
9.4400e-07,0.00245313,13.8594
9.4800e-07,0.00125,13.8469
9.5200e-07,0.000851562,13.8719
9.5600e-07,0,13.7563
9.6000e-07,-0.00078125,13.8063
9.6400e-07,-0.00153906,13.8125
9.6800e-07,-0.00225781,13.9
9.7200e-07,-0.00313281,13.7938
9.7600e-07,-0.00371875,13.8938
9.8000e-07,-0.00465625,13.7781
9.8400e-07,-0.0051875,13.8938
9.8800e-07,-0.00599219,13.8938
9.9200e-07,-0.00676562,13.8625
9.9600e-07,-0.007625,13.8125
1.0000e-06,-0.00832031,13.8281
1.0040e-06,-0.0090625,13.8
1.0080e-06,-0.00970312,13.8688
1.0120e-06,-0.0107656,13.7188
1.0160e-06,-0.0112109,13.8469
1.0200e-06,-0.0117891,13.8
1.0240e-06,-0.0125859,13.8313
1.0280e-06,-0.0134141,13.8281
1.0320e-06,-0.0140781,13.8406
1.0360e-06,-0.0149609,13.6938
1.0400e-06,-0.0154297,13.8344
1.0440e-06,-0.0162578,13.8469
1.0480e-06,-0.0169844,13.8813
1.0520e-06,-0.0177891,13.7781
1.0560e-06,-0.0184687,13.8281
1.0600e-06,-0.019125,13.7625
1.0640e-06,-0.0198047,13.8063
1.0680e-06,-0.0204453,13.8594
1.0720e-06,-0.0212188,13.8719
1.0760e-06,-0.0219688,13.8438
1.0800e-06,-0.0224766,13.8563
1.0840e-06,-0.0231719,13.7688
1.0880e-06,-0.0240156,13.8656
1.0920e-06,-0.0247578,13.8688
1.0960e-06,-0.0252344,13.8781
1.1000e-06,-0.0259531,13.7594
1.1040e-06,-0.0265937,13.8531
1.1080e-06,-0.0273516,13.7531
1.1120e-06,-0.0279063,13.8656
1.1160e-06,-0.0285,13.8813
1.1200e-06,-0.0290703,13.8688
1.1240e-06,-0.0298125,13.825
1.1280e-06,-0.0303047,13.8625
1.1320e-06,-0.0311016,13.8938
1.1360e-06,-0.0315938,13.7719
1.1400e-06,-0.0323828,13.7313
1.1440e-06,-0.0327969,13.8875
1.1480e-06,-0.0333906,13.75
1.1520e-06,-0.0340937,13.8094
1.1560e-06,-0.0346797,13.7563
1.1600e-06,-0.0352031,13.8
1.1640e-06,-0.0360547,13.7375
1.1680e-06,-0.0363984,13.8625
1.1720e-06,-0.0370781,13.8219
1.1760e-06,-0.0374922,13.8344
1.1800e-06,-0.0382422,13.7625
1.1840e-06,-0.0387031,13.8438
1.1880e-06,-0.0393438,13.7969
1.1920e-06,-0.0399609,13.8281
1.1960e-06,-0.0402734,13.9438
1.2000e-06,-0.0408594,13.8344
1.2040e-06,-0.0414922,13.8625
1.2080e-06,-0.0418516,13.8344
1.2120e-06,-0.0424687,13.7781
1.2160e-06,-0.0430703,13.7906
1.2200e-06,-0.0435625,13.8
1.2240e-06,-0.0439141,13.8469
1.2280e-06,-0.0446016,13.7719
1.2320e-06,-0.0449844,13.8125
1.2360e-06,-0.0456172,13.7719
1.2400e-06,-0.0460156,13.8469
1.2440e-06,-0.0463516,13.875
1.2480e-06,-0.0469531,13.7812
1.2520e-06,-0.0474531,13.7875
1.2560e-06,-0.047875,13.8375
1.2600e-06,-0.0483672,13.8156
1.2640e-06,-0.0487812,13.7938
1.2680e-06,-0.0493125,13.7031
1.2720e-06,-0.0495469,13.8219
1.2760e-06,-0.0500312,13.8031
1.2800e-06,-0.0504297,13.85
1.2840e-06,-0.0509219,13.8594
1.2880e-06,-0.0513203,13.7844
1.2920e-06,-0.0518047,13.7563
1.2960e-06,-0.0521797,13.85
1.3000e-06,-0.0525859,13.7313
1.3040e-06,-0.0529453,13.7906
1.3080e-06,-0.0534844,13.8125
1.3120e-06,-0.0535938,13.8625
1.3160e-06,-0.0541719,13.775
1.3200e-06,-0.0545234,13.75
1.3240e-06,-0.0547266,13.9062
1.3280e-06,-0.0551328,13.825
1.3320e-06,-0.0556328,13.8469
1.3360e-06,-0.0558672,13.8375
1.3400e-06,-0.0562109,13.7406
1.3440e-06,-0.0567031,13.7563
1.3480e-06,-0.0570391,13.8156
1.3520e-06,-0.0572734,13.8844
1.3560e-06,-0.0575391,13.7625
1.3600e-06,-0.057875,13.8875
1.3640e-06,-0.0581562,13.8031
1.3680e-06,-0.0584922,13.8906
1.3720e-06,-0.0588359,13.8719
1.3760e-06,-0.0590156,13.8656
1.3800e-06,-0.0595625,13.7563
1.3840e-06,-0.0596875,13.8656
1.3880e-06,-0.0599453,13.8156
1.3920e-06,-0.0602344,13.8219
1.3960e-06,-0.06075,13.6938
1.4000e-06,-0.0607422,13.8688
1.4040e-06,-0.0609688,13.8438
1.4080e-06,-0.0612891,13.8219
1.4120e-06,-0.0614688,13.8531
1.4160e-06,-0.0617734,13.7938
1.4200e-06,-0.0619922,13.75
1.4240e-06,-0.0622031,13.8594
1.4280e-06,-0.0626094,13.75
1.4320e-06,-0.0626094,13.7875
1.4360e-06,-0.0629922,13.7375
1.4400e-06,-0.0630859,13.8656
1.4440e-06,-0.0633047,13.7906
1.4480e-06,-0.0637578,13.8219
1.4520e-06,-0.0636016,13.9125
1.4560e-06,-0.0639141,13.8344
1.4600e-06,-0.0642031,13.8344
1.4640e-06,-0.0641875,13.8375
1.4680e-06,-0.0644766,13.7938
1.4720e-06,-0.0647422,13.7406
1.4760e-06,-0.0648047,13.7938
1.4800e-06,-0.0649844,13.85
1.4840e-06,-0.0650625,13.7938
1.4880e-06,-0.0652109,13.8125
1.4920e-06,-0.0653594,13.7469
1.4960e-06,-0.0655,13.8188
1.5000e-06,-0.0656641,13.775
1.5040e-06,-0.0657656,13.7969
1.5080e-06,-0.0660703,13.7656
1.5120e-06,-0.0661406,13.85
1.5160e-06,-0.0663203,13.8094
1.5200e-06,-0.0663047,13.8156
1.5240e-06,-0.066625,13.6781
1.5280e-06,-0.0665469,13.8844
1.5320e-06,-0.0665625,13.8375
1.5360e-06,-0.0667031,13.8156
1.5400e-06,-0.0670625,13.7688
1.5440e-06,-0.0669609,13.8063
1.5480e-06,-0.0671719,13.7406
1.5520e-06,-0.0671641,13.8063
1.5560e-06,-0.0674688,13.7906
1.5600e-06,-0.0672734,13.7875
1.5640e-06,-0.0674766,13.7594
1.5680e-06,-0.0675391,13.8688
1.5720e-06,-0.0675859,13.7844
1.5760e-06,-0.0677969,13.7812
1.5800e-06,-0.0675547,13.8625
1.5840e-06,-0.0678047,13.775
1.5880e-06,-0.0679375,13.8594
1.5920e-06,-0.0678125,13.8281
1.5960e-06,-0.0679688,13.75
1.6000e-06,-0.0679844,13.7594
1.6040e-06,-0.0681641,13.8188
1.6080e-06,-0.0680234,13.8531
1.6120e-06,-0.0680078,13.7812
1.6160e-06,-0.0681484,13.8031
1.6200e-06,-0.0682813,13.7188
1.6240e-06,-0.0681719,13.8219
1.6280e-06,-0.0681719,13.8188
1.6320e-06,-0.0682578,13.7781
1.6360e-06,-0.0683125,13.825
1.6400e-06,-0.0680313,13.8313
1.6440e-06,-0.0681484,13.8281
1.6480e-06,-0.0681953,13.8063
1.6520e-06,-0.0684687,13.7438
1.6560e-06,-0.0682266,13.8188
1.6600e-06,-0.0681641,13.7938
1.6640e-06,-0.0681406,13.8
1.6680e-06,-0.0683516,13.7219
1.6720e-06,-0.0681719,13.7969
1.6760e-06,-0.0682656,13.7375
1.6800e-06,-0.0680937,13.8313
1.6840e-06,-0.0683359,13.7875
1.6880e-06,-0.0681016,13.8406
1.6920e-06,-0.0682813,13.7281
1.6960e-06,-0.0680391,13.8469
1.7000e-06,-0.0680234,13.7625
1.7040e-06,-0.0680234,13.7625
1.7080e-06,-0.0678828,13.8938
1.7120e-06,-0.0679375,13.775
1.7160e-06,-0.0679688,13.8594
1.7200e-06,-0.0678125,13.8188
1.7240e-06,-0.0677734,13.725
1.7280e-06,-0.0679531,13.8125
1.7320e-06,-0.067875,13.8406
1.7360e-06,-0.0676875,13.875
1.7400e-06,-0.0675938,13.7781
1.7440e-06,-0.0676172,13.7969
1.7480e-06,-0.0675547,13.8531
1.7520e-06,-0.0675469,13.8063
1.7560e-06,-0.0674531,13.7938
1.7600e-06,-0.0673203,13.8094
1.7640e-06,-0.0673906,13.7469
1.7680e-06,-0.0672422,13.8406
1.7720e-06,-0.0671563,13.7781
1.7760e-06,-0.0671016,13.8031
1.7800e-06,-0.0671016,13.7094
1.7840e-06,-0.0669609,13.8625
1.7880e-06,-0.0669453,13.8375
1.7920e-06,-0.0668047,13.8188
1.7960e-06,-0.0669922,13.7688
1.8000e-06,-0.0665859,13.7875
1.8040e-06,-0.0666484,13.7563
1.8080e-06,-0.0664688,13.8563
1.8120e-06,-0.0663359,13.7906
1.8160e-06,-0.0663594,13.8188
1.8200e-06,-0.0665547,13.7469
1.8240e-06,-0.0662031,13.825
1.8280e-06,-0.0662109,13.7969
1.8320e-06,-0.0661016,13.7188
1.8360e-06,-0.0658906,13.8906
1.8400e-06,-0.0658594,13.8031
1.8440e-06,-0.0659141,13.8656
1.8480e-06,-0.0655391,13.8719
1.8520e-06,-0.0655859,13.7594
1.8560e-06,-0.0656094,13.775
1.8600e-06,-0.0655312,13.8
1.8640e-06,-0.0654141,13.8656
1.8680e-06,-0.0653438,13.8063
1.8720e-06,-0.0652266,13.7938
1.8760e-06,-0.0651562,13.8219
1.8800e-06,-0.0649609,13.8406
1.8840e-06,-0.0649141,13.875
1.8880e-06,-0.0647891,13.8063
1.8920e-06,-0.0648359,13.8063
1.8960e-06,-0.0645547,13.825
1.9000e-06,-0.0645625,13.7094
1.9040e-06,-0.0644219,13.8125
1.9080e-06,-0.0644922,13.7031
1.9120e-06,-0.0643594,13.8438
1.9160e-06,-0.0641328,13.8094
1.9200e-06,-0.0639922,13.8531
1.9240e-06,-0.0640156,13.7625
1.9280e-06,-0.063875,13.8031
1.9320e-06,-0.0639531,13.7531
1.9360e-06,-0.0635781,13.8125
1.9400e-06,-0.0637812,13.7844
1.9440e-06,-0.0635234,13.8469
1.9480e-06,-0.0635859,13.7188
1.9520e-06,-0.0633203,13.8563
1.9560e-06,-0.0632891,13.7906
1.9600e-06,-0.0632891,13.7938
1.9640e-06,-0.0629609,13.8313
1.9680e-06,-0.0630312,13.8125
1.9720e-06,-0.0628594,13.8531
1.9760e-06,-0.0627344,13.7781
1.9800e-06,-0.0627578,13.7281
1.9840e-06,-0.06275,13.7094
1.9880e-06,-0.0624453,13.2219
1.9920e-06,-0.0621563,8.9875
1.9960e-06,-0.0623281,-1.03438
2.0000e-06,-0.0622969,-8.60625
2.0040e-06,-0.0621641,-9.72813
2.0080e-06,-0.0621328,-7.63125
2.0120e-06,-0.0618672,-6.8125
2.0160e-06,-0.0618438,-8.33125
2.0200e-06,-0.0618828,-11.4188
2.0240e-06,-0.0615,-13.9938
2.0280e-06,-0.0616328,-14.3969
2.0320e-06,-0.0614375,-13.6125
2.0360e-06,-0.0617266,-13.0281
2.0400e-06,-0.0613828,-13.1781
2.0440e-06,-0.0612344,-14.0375
2.0480e-06,-0.0612422,-14.8469
2.0520e-06,-0.0612344,-15.05
2.0560e-06,-0.0608906,-14.6094
2.0600e-06,-0.0609219,-14.4
2.0640e-06,-0.0606641,-14.3031
2.0680e-06,-0.0608594,-14.6562
2.0720e-06,-0.0605234,-14.9406
2.0760e-06,-0.0607344,-15.0625
2.0800e-06,-0.0604688,-14.9062
2.0840e-06,-0.0604219,-14.6844
2.0880e-06,-0.0604219,-14.7219
2.0920e-06,-0.0600625,-14.7719
2.0960e-06,-0.0601797,-14.9719
2.1000e-06,-0.0601484,-14.925
2.1040e-06,-0.0599219,-14.9188
2.1080e-06,-0.0600703,-14.8938
2.1120e-06,-0.0600234,-14.8625
2.1160e-06,-0.0597969,-14.9031
2.1200e-06,-0.0597422,-14.8844
2.1240e-06,-0.0596719,-14.95
2.1280e-06,-0.0595547,-14.9219
2.1320e-06,-0.0596406,-14.9531
2.1360e-06,-0.0595547,-14.9469
2.1400e-06,-0.0592734,-14.85
2.1440e-06,-0.0592891,-14.9688
2.1480e-06,-0.0593125,-14.9156
2.1520e-06,-0.0592813,-14.9406
2.1560e-06,-0.0591797,-14.9938
2.1600e-06,-0.0589375,-14.9344
2.1640e-06,-0.0590156,-14.9094
2.1680e-06,-0.0589844,-14.9125
2.1720e-06,-0.0588984,-14.8844
2.1760e-06,-0.0587031,-14.975
2.1800e-06,-0.0587969,-15.0312
2.1840e-06,-0.0587344,-14.9813
2.1880e-06,-0.0587266,-15.0188
2.1920e-06,-0.0584141,-14.8938
2.1960e-06,-0.0585703,-14.9313
2.2000e-06,-0.0585391,-15.0063
2.2040e-06,-0.0586016,-15.0063
2.2080e-06,-0.0583594,-14.9688
2.2120e-06,-0.058375,-14.9531
2.2160e-06,-0.0582734,-14.9594
2.2200e-06,-0.0580312,-14.9188
2.2240e-06,-0.0581797,-15.0063
2.2280e-06,-0.0581562,-14.9281
2.2320e-06,-0.0580703,-14.9625
2.2360e-06,-0.0579844,-15.0094
2.2400e-06,-0.0580625,-14.9813
2.2440e-06,-0.0579219,-14.9438
2.2480e-06,-0.0577969,-14.9156
2.2520e-06,-0.0578047,-15.0281
2.2560e-06,-0.0578281,-14.9563
2.2600e-06,-0.0577578,-14.975
2.2640e-06,-0.0576094,-15.0281
2.2680e-06,-0.057625,-14.9375
2.2720e-06,-0.0576953,-14.9813
2.2760e-06,-0.0576328,-14.9625
2.2800e-06,-0.0576953,-14.9438
2.2840e-06,-0.0574453,-14.9688
2.2880e-06,-0.0574687,-14.9469
2.2920e-06,-0.0575469,-14.975
2.2960e-06,-0.0574062,-14.9813
2.3000e-06,-0.0573047,-14.8813
2.3040e-06,-0.0572734,-15.0094
2.3080e-06,-0.0574219,-15.0188
2.3120e-06,-0.0572812,-14.9688
2.3160e-06,-0.0574687,-15.0219
2.3200e-06,-0.0570703,-14.9094
2.3240e-06,-0.0572031,-14.95
2.3280e-06,-0.0571094,-14.9594
2.3320e-06,-0.0574219,-15.0375
2.3360e-06,-0.0569687,-14.9406
2.3400e-06,-0.0570078,-15
2.3440e-06,-0.0570469,-14.875
2.3480e-06,-0.0570469,-14.925
2.3520e-06,-0.0572187,-14.9906
2.3560e-06,-0.0571406,-14.9375
2.3600e-06,-0.0569062,-14.975
2.3640e-06,-0.0569062,-15.025
2.3680e-06,-0.0571562,-14.9625
2.3720e-06,-0.0570781,-14.8875
2.3760e-06,-0.0568672,-14.8969
2.3800e-06,-0.0568437,-14.975
2.3840e-06,-0.0568672,-14.9469
2.3880e-06,-0.0569062,-14.9531
2.3920e-06,-0.0568828,-14.9656
2.3960e-06,-0.0567969,-14.8656
2.4000e-06,-0.0568125,-14.9875
2.4040e-06,-0.0568281,-14.9219
2.4080e-06,-0.0567578,-14.95
2.4120e-06,-0.0568906,-14.9
2.4160e-06,-0.0567187,-14.9188
2.4200e-06,-0.0566875,-15.0063
2.4240e-06,-0.0566797,-14.95
2.4280e-06,-0.0565156,-14.9375
2.4320e-06,-0.0567031,-14.9531
2.4360e-06,-0.0568047,-14.9969
2.4400e-06,-0.0566797,-14.9813
2.4440e-06,-0.0566641,-15.0188
2.4480e-06,-0.0565937,-14.8563
2.4520e-06,-0.0565781,-14.9313
2.4560e-06,-0.0564922,-14.9594
2.4600e-06,-0.0568437,-14.9062
2.4640e-06,-0.0564844,-14.9469
2.4680e-06,-0.0565312,-14.9375
2.4720e-06,-0.0565937,-14.9563
2.4760e-06,-0.0565781,-14.9313
2.4800e-06,-0.0566953,-14.9219
2.4840e-06,-0.0565469,-14.9594
2.4880e-06,-0.0565625,-14.9625
2.4920e-06,-0.0565703,-14.975
2.4960e-06,-0.056625,-14.9375
2.5000e-06,-0.0565469,-14.9375
2.5040e-06,-0.0564141,-14.9031
2.5080e-06,-0.0565625,-15.0125
2.5120e-06,-0.0564141,-14.9625
2.5160e-06,-0.0564453,-14.9656
2.5200e-06,-0.0564453,-14.9094
2.5240e-06,-0.0561797,-14.8781
2.5280e-06,-0.0563906,-14.95
2.5320e-06,-0.0564141,-14.8906
2.5360e-06,-0.0563906,-14.9406
2.5400e-06,-0.0564375,-14.9375
2.5440e-06,-0.0562187,-14.9188
2.5480e-06,-0.0564922,-14.9188
2.5520e-06,-0.0564531,-14.9594
2.5560e-06,-0.0561172,-14.8438
2.5600e-06,-0.0561797,-14.9156
2.5640e-06,-0.0563984,-14.8969
2.5680e-06,-0.0563047,-14.9469
2.5720e-06,-0.0563828,-15
2.5760e-06,-0.0561641,-14.9062
2.5800e-06,-0.0562266,-14.925
2.5840e-06,-0.0561406,-14.925
2.5880e-06,-0.05625,-14.9938
2.5920e-06,-0.0559531,-14.925
2.5960e-06,-0.0561641,-14.9563
2.6000e-06,-0.0561328,-14.9219
2.6040e-06,-0.0560234,-14.9094
2.6080e-06,-0.0560781,-14.9
2.6120e-06,-0.0560078,-14.925
2.6160e-06,-0.0559766,-14.9156
2.6200e-06,-0.0559063,-14.9656
2.6240e-06,-0.0561172,-14.8906
2.6280e-06,-0.056,-14.8656
2.6320e-06,-0.0557734,-14.8938
2.6360e-06,-0.0557578,-14.9781
2.6400e-06,-0.0558594,-14.9344
2.6440e-06,-0.0557656,-14.9344
2.6480e-06,-0.0557031,-14.9156
2.6520e-06,-0.0556016,-14.8625
2.6560e-06,-0.0557188,-14.9594
2.6600e-06,-0.0556328,-14.8875
2.6640e-06,-0.0555234,-14.925
2.6680e-06,-0.0557344,-14.9031
2.6720e-06,-0.0554219,-14.9281
2.6760e-06,-0.0554766,-14.8719
2.6800e-06,-0.0554297,-14.9125
2.6840e-06,-0.0552813,-14.8563
2.6880e-06,-0.05525,-14.8969
2.6920e-06,-0.0552578,-14.9062
2.6960e-06,-0.0552344,-14.925
2.7000e-06,-0.0552188,-14.9656
2.7040e-06,-0.0551172,-14.8469
2.7080e-06,-0.0550938,-14.9219
2.7120e-06,-0.0550156,-14.9219
2.7160e-06,-0.0551797,-14.9188
2.7200e-06,-0.054875,-14.9719
2.7240e-06,-0.0549297,-14.9219
2.7280e-06,-0.0549375,-14.8563
2.7320e-06,-0.0547969,-14.9094
2.7360e-06,-0.0548594,-14.9219
2.7400e-06,-0.0545703,-14.9219
2.7440e-06,-0.0544609,-14.875
2.7480e-06,-0.0544766,-14.8969
2.7520e-06,-0.0545547,-14.8844
2.7560e-06,-0.0543828,-14.8469
2.7600e-06,-0.0541875,-14.8844
2.7640e-06,-0.0542969,-14.8781
2.7680e-06,-0.0540859,-14.925
2.7720e-06,-0.0540938,-14.9938
2.7760e-06,-0.0539766,-14.9313
2.7800e-06,-0.0539141,-14.9031
2.7840e-06,-0.053875,-14.9344
2.7880e-06,-0.0537344,-14.8438
2.7920e-06,-0.0537188,-14.9281
2.7960e-06,-0.0534609,-14.925
2.8000e-06,-0.0534375,-14.8844
2.8040e-06,-0.0534531,-14.8313
2.8080e-06,-0.0532734,-14.9281
2.8120e-06,-0.0529844,-14.8813
2.8160e-06,-0.0529531,-14.9531
2.8200e-06,-0.0529766,-14.9563
2.8240e-06,-0.0527578,-14.9563
2.8280e-06,-0.0528125,-14.9469
2.8320e-06,-0.0524297,-14.8938
2.8360e-06,-0.0524375,-14.9531
2.8400e-06,-0.0521797,-14.8938
2.8440e-06,-0.0524453,-14.9438
2.8480e-06,-0.0521172,-14.925
2.8520e-06,-0.0519297,-14.9313
2.8560e-06,-0.0518203,-14.8406
2.8600e-06,-0.0516953,-14.8938
2.8640e-06,-0.0516172,-14.95
2.8680e-06,-0.0515703,-14.9313
2.8720e-06,-0.0512578,-14.8688
2.8760e-06,-0.0512891,-14.9094
2.8800e-06,-0.0510469,-14.875
2.8840e-06,-0.0509609,-14.9062
2.8880e-06,-0.0506094,-14.8594
2.8920e-06,-0.0505781,-14.8969
2.8960e-06,-0.0503594,-14.925
2.9000e-06,-0.0502422,-14.9438
2.9040e-06,-0.0500391,-14.9219
2.9080e-06,-0.0497969,-14.8844
2.9120e-06,-0.049875,-14.95
2.9160e-06,-0.0495547,-14.8656
2.9200e-06,-0.0493594,-14.9
2.9240e-06,-0.0492422,-14.8906
2.9280e-06,-0.0489453,-14.8844
2.9320e-06,-0.0488516,-14.8594
2.9360e-06,-0.0487422,-14.8969
2.9400e-06,-0.0482656,-14.8844
2.9440e-06,-0.048125,-14.8625
2.9480e-06,-0.0480234,-14.9
2.9520e-06,-0.0478516,-14.9
2.9560e-06,-0.0477422,-14.9438
2.9600e-06,-0.0472813,-14.8406
2.9640e-06,-0.0473203,-14.9
2.9680e-06,-0.0470078,-14.875
2.9720e-06,-0.0469844,-14.9313
2.9760e-06,-0.0464219,-14.875
2.9800e-06,-0.0462891,-14.9
2.9840e-06,-0.0460234,-14.9125
2.9880e-06,-0.0457813,-14.9062
2.9920e-06,-0.0457031,-14.8375
2.9960e-06,-0.0454141,-14.9
3.0000e-06,-0.0449219,-14.8781
3.0040e-06,-0.0447109,-14.8313
3.0080e-06,-0.0446563,-14.8406
3.0120e-06,-0.0443047,-14.8406
3.0160e-06,-0.0439688,-14.8625
3.0200e-06,-0.0438125,-14.9688
3.0240e-06,-0.0434531,-14.9219
3.0280e-06,-0.0432188,-14.9094
3.0320e-06,-0.0429766,-14.8875
3.0360e-06,-0.0426094,-14.8656
3.0400e-06,-0.0424766,-14.9125
3.0440e-06,-0.0421094,-14.8281
3.0480e-06,-0.0417734,-14.8969
3.0520e-06,-0.0414922,-14.8781
3.0560e-06,-0.0410937,-14.9125
3.0600e-06,-0.0409531,-14.8438
3.0640e-06,-0.0405625,-14.9344
3.0680e-06,-0.0401094,-14.8313
3.0720e-06,-0.0398672,-14.8844
3.0760e-06,-0.0395703,-14.8719
3.0800e-06,-0.0393594,-14.9313
3.0840e-06,-0.0390391,-14.9313
3.0880e-06,-0.0385234,-14.8375
3.0920e-06,-0.0382422,-14.8938
3.0960e-06,-0.0377969,-14.8438
3.1000e-06,-0.0376406,-14.9438
3.1040e-06,-0.0372031,-14.9188
3.1080e-06,-0.0368438,-14.8625
3.1120e-06,-0.0363828,-14.8719
3.1160e-06,-0.0360703,-14.8906
3.1200e-06,-0.0355625,-14.9281
3.1240e-06,-0.0354063,-14.8813
3.1280e-06,-0.0346797,-14.8563
3.1320e-06,-0.0344141,-14.8594
3.1360e-06,-0.0341953,-14.8844
3.1400e-06,-0.0336953,-14.9156
3.1440e-06,-0.0332969,-14.8719
3.1480e-06,-0.0330312,-14.8938
3.1520e-06,-0.0324141,-14.8469
3.1560e-06,-0.0320781,-14.8969
3.1600e-06,-0.0317734,-14.9406
3.1640e-06,-0.03125,-14.875
3.1680e-06,-0.0307656,-14.9406
3.1720e-06,-0.0304453,-14.8344
3.1760e-06,-0.0300156,-14.9
3.1800e-06,-0.0294844,-14.875
3.1840e-06,-0.0290391,-14.8688
3.1880e-06,-0.0286328,-14.8375
3.1920e-06,-0.0281875,-14.9188
3.1960e-06,-0.0276406,-14.8406
3.2000e-06,-0.0270781,-14.8813
3.2040e-06,-0.0267187,-14.8719
3.2080e-06,-0.0263359,-14.9313
3.2120e-06,-0.0258203,-14.9188
3.2160e-06,-0.0253125,-14.8594
3.2200e-06,-0.0247656,-14.8969
3.2240e-06,-0.024375,-14.8406
3.2280e-06,-0.0239063,-14.8875
3.2320e-06,-0.0232344,-14.9
3.2360e-06,-0.0227969,-14.8531
3.2400e-06,-0.0223672,-14.8375
3.2440e-06,-0.0217969,-14.8344
3.2480e-06,-0.0214531,-14.8844
3.2520e-06,-0.0208672,-14.8844
3.2560e-06,-0.0200781,-14.8844
3.2600e-06,-0.0195781,-14.8625
3.2640e-06,-0.0192187,-14.8656
3.2680e-06,-0.0186016,-14.875
3.2720e-06,-0.0179609,-14.8531
3.2760e-06,-0.0175313,-14.8906
3.2800e-06,-0.016875,-14.8719
3.2840e-06,-0.0161875,-14.8938
3.2880e-06,-0.0158203,-14.9031
3.2920e-06,-0.0151016,-14.8563
3.2960e-06,-0.0146172,-14.9219
3.3000e-06,-0.0141719,-14.8625
3.3040e-06,-0.0134453,-14.9125
3.3080e-06,-0.0128906,-14.8906
3.3120e-06,-0.0121406,-14.8719
3.3160e-06,-0.0116719,-14.8094
3.3200e-06,-0.011125,-14.9
3.3240e-06,-0.0103359,-14.8375
3.3280e-06,-0.00982031,-14.8938
3.3320e-06,-0.00936719,-14.8719
3.3360e-06,-0.00851563,-14.9375
3.3400e-06,-0.00811719,-14.9031
3.3440e-06,-0.00735156,-14.8625
3.3480e-06,-0.00685156,-14.9188
3.3520e-06,-0.00625781,-14.8938
3.3560e-06,-0.0056875,-14.9
3.3600e-06,-0.00467187,-14.8344
3.3640e-06,-0.00427344,-14.9125
3.3680e-06,-0.00360938,-14.85
3.3720e-06,-0.00303906,-14.8688
3.3760e-06,-0.0023125,-14.8531
3.3800e-06,-0.00172656,-14.9062
3.3840e-06,-0.000914063,-14.8563
3.3880e-06,-0.000148437,-14.8875
3.3920e-06,0.000289062,-14.8813
3.3960e-06,0.00103906,-14.8531
3.4000e-06,0.0018125,-14.8781
3.4040e-06,0.00234375,-14.8531
3.4080e-06,0.0031875,-14.8594
3.4120e-06,0.00380469,-14.8625
3.4160e-06,0.00452344,-14.8406
3.4200e-06,0.00533594,-14.8813
3.4240e-06,0.00602344,-14.8781
3.4280e-06,0.00660156,-14.8656
3.4320e-06,0.00742188,-14.9406
3.4360e-06,0.0080625,-14.8594
3.4400e-06,0.00903125,-14.8438
3.4440e-06,0.00964062,-14.8844
3.4480e-06,0.0102422,-14.9125
3.4520e-06,0.0109688,-14.8406
3.4560e-06,0.0118828,-14.8875
3.4600e-06,0.0125547,-14.8719
3.4640e-06,0.0133672,-14.9344
3.4680e-06,0.0138359,-14.9031
3.4720e-06,0.0149375,-14.8406
3.4760e-06,0.0154375,-14.8438
3.4800e-06,0.016375,-14.8594
3.4840e-06,0.0170469,-14.8969
3.4880e-06,0.0179922,-14.8906
3.4920e-06,0.0186641,-14.8781
3.4960e-06,0.0194922,-14.8594
3.5000e-06,0.0201875,-14.8813
3.5040e-06,0.0209375,-14.8469
3.5080e-06,0.0216641,-14.9
3.5120e-06,0.0226953,-14.8469
3.5160e-06,0.0235625,-14.8906
3.5200e-06,0.0240391,-14.8531
3.5240e-06,0.0249063,-14.8531
3.5280e-06,0.025875,-14.8688
3.5320e-06,0.0265078,-14.8625
3.5360e-06,0.0273281,-14.8813
3.5400e-06,0.0282109,-14.8906
3.5440e-06,0.0290781,-14.8688
3.5480e-06,0.0298125,-14.8406
3.5520e-06,0.0305703,-14.9531
3.5560e-06,0.0312734,-14.8063
3.5600e-06,0.0321641,-14.9531
3.5640e-06,0.0330156,-14.8344
3.5680e-06,0.0338047,-14.8625
3.5720e-06,0.0346172,-14.8406
3.5760e-06,0.0355391,-14.9344
3.5800e-06,0.0363438,-14.8406
3.5840e-06,0.0371953,-14.8969
3.5880e-06,0.0379219,-14.875
3.5920e-06,0.0386172,-14.9375
3.5960e-06,0.0394609,-14.9031
3.6000e-06,0.0405469,-14.8375
3.6040e-06,0.0412031,-14.9
3.6080e-06,0.0420078,-14.8625
3.6120e-06,0.0427109,-14.8875
3.6160e-06,0.0436406,-14.8875
3.6200e-06,0.044375,-14.8313
