time	Ix(U2:Ano)	Ix(U3:Cath)
7.699784999995671e-06	-2.606958e-09	-3.529512e-09
7.710024999996387e-06	-2.515458e-09	-3.405699e-09
7.720264999997104e-06	-2.427170e-09	-3.286231e-09
7.730504999997820e-06	-2.341982e-09	-3.170956e-09
7.740744999998536e-06	-2.259785e-09	-3.059727e-09
7.750984999999253e-06	-2.180472e-09	-2.952401e-09
7.761224999999969e-06	-2.103944e-09	-2.848842e-09
7.771465000000685e-06	-2.030102e-09	-2.748917e-09
7.781705000001402e-06	-1.958852e-09	-2.652499e-09
7.791945000002118e-06	-1.890103e-09	-2.559464e-09
7.802185000002834e-06	-1.823768e-09	-2.469696e-09
7.812425000003551e-06	-1.759762e-09	-2.383077e-09
7.822665000004267e-06	-1.698001e-09	-2.299498e-09
7.832905000004983e-06	-1.638409e-09	-2.218852e-09
7.843145000005700e-06	-1.580908e-09	-2.141037e-09
7.853385000006416e-06	-1.525426e-09	-2.065953e-09
7.863625000007132e-06	-1.471892e-09	-1.993504e-09
7.873865000007849e-06	-1.420236e-09	-1.923597e-09
7.884105000008565e-06	-1.370394e-09	-1.856144e-09
7.894345000009282e-06	-1.322301e-09	-1.791058e-09
7.904585000009998e-06	-1.275896e-09	-1.728256e-09
7.914825000010714e-06	-1.231120e-09	-1.667658e-09
7.925065000011431e-06	-1.187916e-09	-1.609187e-09
7.935305000012147e-06	-1.146229e-09	-1.552769e-09
7.945545000012863e-06	-1.106004e-09	-1.498330e-09
7.955785000013580e-06	-1.067191e-09	-1.445802e-09
7.966025000014296e-06	-1.029741e-09	-1.395117e-09
7.976265000015012e-06	-9.936049e-10	-1.346211e-09
7.986505000015729e-06	-9.587373e-10	-1.299022e-09
7.996745000016445e-06	-9.250941e-10	-1.253489e-09
7.999989999999999e-06	-9.146802e-10	-1.239394e-09
7.999999999966654e-06	-4.573217e-10	-9.830707e-10
7.999999999966664e-06	-3.048811e-10	-8.976455e-10
7.999999999966684e-06	1.241763e-09	5.149684e-10
7.999999999966725e-06	3.724733e-09	2.998182e-09
8.000000000000000e-06	-9.131327e-10	-1.239750e-09
8.000162166044436e-06	-2.950982e-09	6.349607e-10
8.000324332088870e-06	-6.518257e-09	3.969309e-09
8.000486498133306e-06	-1.161496e-08	8.763295e-09
8.000648664177740e-06	-1.824108e-08	1.501692e-08
8.000810830222176e-06	-2.639663e-08	2.273018e-08
8.000972996266610e-06	-3.608161e-08	3.190308e-08
8.001135162311046e-06	-4.729601e-08	4.253562e-08
8.001402305168208e-06	-6.021286e-08	5.503906e-08
8.001669448025369e-06	-7.147763e-08	6.597228e-08
8.001936590882531e-06	-8.109031e-08	7.533528e-08
8.002203733739693e-06	-8.905091e-08	8.312806e-08
8.002470876596855e-06	-9.535943e-08	8.935063e-08
8.002738019454015e-06	-1.000159e-07	9.400299e-08
8.003005162311177e-06	-1.030202e-07	9.708512e-08
8.003535162311214e-06	-1.078151e-07	1.018607e-07
8.004065162311251e-06	-1.118049e-07	1.058148e-07
8.004595162311288e-06	-1.149894e-07	1.089475e-07
8.005125162311326e-06	-1.173688e-07	1.112588e-07
8.005655162311363e-06	-1.189429e-07	1.127487e-07
8.006185162311400e-06	-1.197119e-07	1.134172e-07
8.006715162311437e-06	-1.196756e-07	1.132642e-07
8.006725162311437e-06	-1.196851e-07	1.132715e-07
8.016965162312154e-06	-1.218616e-07	1.130787e-07
8.027205162312870e-06	-1.228490e-07	1.117420e-07
8.037445162313586e-06	-1.238011e-07	1.104516e-07
8.047685162314303e-06	-1.247199e-07	1.092065e-07
8.057925162315019e-06	-1.256065e-07	1.080051e-07
8.068165162315735e-06	-1.264621e-07	1.068459e-07
8.078405162316452e-06	-1.272877e-07	1.057275e-07
8.088645162317168e-06	-1.280843e-07	1.046483e-07
8.098885162317885e-06	-1.288531e-07	1.036070e-07
8.109125162318601e-06	-1.295949e-07	1.026023e-07
8.119365162319317e-06	-1.303107e-07	1.016329e-07
8.129605162320034e-06	-1.310014e-07	1.006976e-07
8.139845162320750e-06	-1.316679e-07	9.979507e-08
8.150085162321466e-06	-1.323110e-07	9.892427e-08
8.160325162322183e-06	-1.329316e-07	9.808406e-08
8.170565162322899e-06	-1.335305e-07	9.727335e-08
8.180805162323615e-06	-1.341083e-07	9.649112e-08
8.191045162324332e-06	-1.346659e-07	9.573636e-08
8.201285162325048e-06	-1.352039e-07	9.500811e-08
8.211525162325764e-06	-1.357231e-07	9.430543e-08
8.221765162326481e-06	-1.362241e-07	9.362744e-08
8.232005162327197e-06	-1.367075e-07	9.297326e-08
8.242245162327913e-06	-1.371739e-07	9.234205e-08
8.252485162328630e-06	-1.376240e-07	9.173301e-08
8.262725162329346e-06	-1.380583e-07	9.114535e-08
8.272965162330062e-06	-1.384774e-07	9.057834e-08
8.283205162330779e-06	-1.388818e-07	9.003124e-08
8.293445162331495e-06	-1.392720e-07	8.950335e-08
8.303685162332211e-06	-1.396485e-07	8.899401e-08
8.313925162332928e-06	-1.400118e-07	8.850255e-08
8.324165162333644e-06	-1.403623e-07	8.802834e-08
8.334405162334360e-06	-1.407006e-07	8.757080e-08
8.344645162335077e-06	-1.410270e-07	8.712932e-08
8.354885162335793e-06	-1.413419e-07	8.670334e-08
8.365125162336509e-06	-1.416458e-07	8.629232e-08
8.375365162337226e-06	-1.419390e-07	8.589573e-08
8.385605162337942e-06	-1.422220e-07	8.551308e-08
8.395845162338658e-06	-1.424950e-07	8.514386e-08
8.406085162339375e-06	-1.427584e-07	8.478761e-08
8.416325162340091e-06	-1.430126e-07	8.444387e-08
8.426565162340807e-06	-1.432579e-07	8.411219e-08
8.436805162341524e-06	-1.434945e-07	8.379217e-08
8.447045162342240e-06	-1.437229e-07	8.348339e-08
8.457285162342957e-06	-1.439432e-07	8.318544e-08
8.467525162343673e-06	-1.441559e-07	8.289796e-08
8.477765162344389e-06	-1.443610e-07	8.262057e-08
8.488005162345106e-06	-1.445590e-07	8.235293e-08
8.498245162345822e-06	-1.447500e-07	8.209469e-08
8.508485162346538e-06	-1.449343e-07	8.184551e-08
8.518725162347255e-06	-1.451121e-07	8.160508e-08
8.528965162347971e-06	-1.452837e-07	8.137309e-08
8.539205162348687e-06	-1.454493e-07	8.114925e-08
8.549445162349404e-06	-1.456090e-07	8.093328e-08
8.559685162350120e-06	-1.457632e-07	8.072488e-08
8.569925162350836e-06	-1.459119e-07	8.052380e-08
8.580165162351553e-06	-1.460554e-07	8.032978e-08
8.590405162352269e-06	-1.461939e-07	8.014258e-08
8.600645162352985e-06	-1.463276e-07	7.996195e-08
8.610885162353702e-06	-1.464565e-07	7.978767e-08
8.621125162354418e-06	-1.465809e-07	7.961950e-08
8.631365162355134e-06	-1.467009e-07	7.945724e-08
8.641605162355851e-06	-1.468167e-07	7.930067e-08
8.651845162356567e-06	-1.469285e-07	7.914961e-08
8.662085162357283e-06	-1.470363e-07	7.900384e-08
8.672325162358000e-06	-1.471404e-07	7.886320e-08
8.682565162358716e-06	-1.472408e-07	7.872750e-08
8.692805162359432e-06	-1.473377e-07	7.859656e-08
8.703045162360149e-06	-1.474312e-07	7.847021e-08
8.713285162360865e-06	-1.475213e-07	7.834831e-08
8.723525162361581e-06	-1.476084e-07	7.823068e-08
8.733765162362298e-06	-1.476923e-07	7.811718e-08
8.744005162363014e-06	-1.477734e-07	7.800767e-08
8.754245162363730e-06	-1.478516e-07	7.790201e-08
8.764485162364447e-06	-1.479270e-07	7.780005e-08
8.774725162365163e-06	-1.479998e-07	7.770168e-08
8.784965162365879e-06	-1.480700e-07	7.760676e-08
8.795205162366596e-06	-1.481378e-07	7.751517e-08
8.805445162367312e-06	-1.482032e-07	7.742680e-08
8.815685162368029e-06	-1.482663e-07	7.734153e-08
8.825925162368745e-06	-1.483271e-07	7.725926e-08
8.836165162369461e-06	-1.483859e-07	7.717988e-08
8.846405162370178e-06	-1.484425e-07	7.710328e-08
8.856645162370894e-06	-1.484972e-07	7.702937e-08
8.866885162371610e-06	-1.485500e-07	7.695806e-08
8.877125162372327e-06	-1.486009e-07	7.688925e-08
8.887365162373043e-06	-1.486500e-07	7.682286e-08
8.897605162373759e-06	-1.486974e-07	7.675879e-08
8.907845162374476e-06	-1.487432e-07	7.669698e-08
8.918085162375192e-06	-1.487873e-07	7.663734e-08
8.928325162375908e-06	-1.488299e-07	7.657979e-08
8.938565162376625e-06	-1.488710e-07	7.652427e-08
8.948805162377341e-06	-1.489106e-07	7.647069e-08
8.959045162378057e-06	-1.489489e-07	7.641899e-08
8.969285162378774e-06	-1.489858e-07	7.636911e-08
8.979525162379490e-06	-1.490214e-07	7.632098e-08
8.989765162380206e-06	-1.490558e-07	7.627455e-08
9.000005162380923e-06	-1.490889e-07	7.622973e-08
9.000180981836192e-06	-1.495264e-07	7.663630e-08
9.000356801291460e-06	-1.496942e-07	7.679140e-08
9.000532620746729e-06	-1.495922e-07	7.669505e-08
9.000708440201996e-06	-1.492205e-07	7.634723e-08
9.000884259657266e-06	-1.485790e-07	7.574796e-08
9.001060079112533e-06	-1.476679e-07	7.489722e-08
9.001235898567802e-06	-1.464869e-07	7.379503e-08
9.001374239720672e-06	-1.421345e-07	6.973659e-08
9.001512580873541e-06	-1.369612e-07	6.488293e-08
9.001650922026411e-06	-1.309670e-07	5.923404e-08
9.001789263179278e-06	-1.241519e-07	5.278993e-08
9.001927604332148e-06	-1.165160e-07	4.555060e-08
9.002065945485017e-06	-1.080591e-07	3.751604e-08
9.002204286637887e-06	-9.878143e-08	2.868626e-08
9.002480000923621e-06	-8.629962e-08	1.656497e-08
9.002755715209354e-06	-7.543618e-08	5.989972e-09
9.003031429495088e-06	-6.619112e-08	-3.038719e-09
9.003307143780820e-06	-5.856444e-08	-1.052111e-08
9.003582858066555e-06	-5.255614e-08	-1.645720e-08
9.003858572352287e-06	-4.816622e-08	-2.084699e-08
9.004134286638022e-06	-4.539468e-08	-2.369048e-08
9.004728572352348e-06	-4.074388e-08	-2.830924e-08
9.005322858066676e-06	-3.690539e-08	-3.209773e-08
9.005917143781003e-06	-3.387922e-08	-3.505595e-08
9.006511429495331e-06	-3.166536e-08	-3.718388e-08
9.007105715209658e-06	-3.026381e-08	-3.848154e-08
9.007700000923986e-06	-2.967458e-08	-3.894892e-08
9.008294286638313e-06	-2.989766e-08	-3.858603e-08
9.010104286638439e-06	-2.915727e-08	-3.891387e-08
9.020344286639156e-06	-2.793508e-08	-3.775281e-08
9.030584286639872e-06	-2.695329e-08	-3.642831e-08
9.040824286640588e-06	-2.600615e-08	-3.515016e-08
9.051064286641305e-06	-2.509234e-08	-3.391684e-08
9.061304286642021e-06	-2.421068e-08	-3.272679e-08
9.071544286642737e-06	-2.336003e-08	-3.157849e-08
9.081784286643454e-06	-2.253930e-08	-3.047048e-08
9.092024286644170e-06	-2.174743e-08	-2.940133e-08
9.102264286644886e-06	-2.098342e-08	-2.836970e-08
9.112504286645603e-06	-2.024627e-08	-2.737426e-08
9.122744286646319e-06	-1.953504e-08	-2.641375e-08
9.132984286647035e-06	-1.884882e-08	-2.548693e-08
9.143224286647752e-06	-1.818673e-08	-2.459263e-08
9.153464286648468e-06	-1.754791e-08	-2.372971e-08
9.163704286649184e-06	-1.693155e-08	-2.289706e-08
9.173944286649901e-06	-1.633685e-08	-2.209363e-08
9.184184286650617e-06	-1.576307e-08	-2.131839e-08
9.194424286651333e-06	-1.520944e-08	-2.057035e-08
9.204664286652050e-06	-1.467528e-08	-1.984856e-08
9.214904286652766e-06	-1.415989e-08	-1.915209e-08
9.225144286653482e-06	-1.366261e-08	-1.848006e-08
9.235384286654199e-06	-1.318280e-08	-1.783161e-08
9.245624286654915e-06	-1.271986e-08	-1.720591e-08
9.255864286655631e-06	-1.227318e-08	-1.660217e-08
9.266104286656348e-06	-1.184220e-08	-1.601961e-08
9.276344286657064e-06	-1.142636e-08	-1.545750e-08
9.286584286657780e-06	-1.102513e-08	-1.491511e-08
9.296824286658497e-06	-1.063800e-08	-1.439175e-08
9.307064286659213e-06	-1.026447e-08	-1.388675e-08
9.317304286659930e-06	-9.904061e-09	-1.339948e-08
9.327544286660646e-06	-9.556311e-09	-1.292930e-08
9.337784286661362e-06	-9.220778e-09	-1.247562e-08
9.348024286662079e-06	-8.897032e-09	-1.203787e-08
9.358264286662795e-06	-8.584657e-09	-1.161547e-08
9.368504286663511e-06	-8.283253e-09	-1.120790e-08
9.378744286664228e-06	-7.992437e-09	-1.081463e-08
9.388984286664944e-06	-7.711835e-09	-1.043516e-08
9.399224286665660e-06	-7.441087e-09	-1.006900e-08
9.409464286666377e-06	-7.179849e-09	-9.715698e-09
9.419704286667093e-06	-6.927785e-09	-9.374792e-09
9.429944286667809e-06	-6.684574e-09	-9.045848e-09
9.440184286668526e-06	-6.449904e-09	-8.728447e-09
9.450424286669242e-06	-6.223475e-09	-8.422185e-09
9.460664286669958e-06	-6.004997e-09	-8.126671e-09
9.470904286670675e-06	-5.794192e-09	-7.841527e-09
9.481144286671391e-06	-5.590789e-09	-7.566388e-09
9.491384286672107e-06	-5.394528e-09	-7.300906e-09
9.501624286672824e-06	-5.205159e-09	-7.044740e-09
9.511864286673540e-06	-5.022440e-09	-6.797564e-09
9.522104286674256e-06	-4.846135e-09	-6.559062e-09
9.532344286674973e-06	-4.676022e-09	-6.328930e-09
9.542584286675689e-06	-4.511882e-09	-6.106875e-09
9.552824286676405e-06	-4.353504e-09	-5.892611e-09
9.563064286677122e-06	-4.200688e-09	-5.685867e-09
9.573304286677838e-06	-4.053237e-09	-5.486378e-09
9.583544286678554e-06	-3.910963e-09	-5.293892e-09
9.593784286679271e-06	-3.773684e-09	-5.108158e-09
9.604024286679987e-06	-3.641224e-09	-4.928944e-09
9.614264286680703e-06	-3.513416e-09	-4.756019e-09
9.624504286681420e-06	-3.390094e-09	-4.589163e-09
9.634744286682136e-06	-3.271102e-09	-4.428162e-09
9.644984286682852e-06	-3.156286e-09	-4.272811e-09
9.655224286683569e-06	-3.045503e-09	-4.122912e-09
9.665464286684285e-06	-2.938608e-09	-3.978275e-09
9.675704286685002e-06	-2.835466e-09	-3.838712e-09
9.685944286685718e-06	-2.735944e-09	-3.704048e-09
9.696184286686434e-06	-2.639917e-09	-3.574110e-09
9.706424286687151e-06	-2.547260e-09	-3.448732e-09
9.716664286687867e-06	-2.457856e-09	-3.327754e-09
9.726904286688583e-06	-2.371591e-09	-3.211022e-09
9.737144286689300e-06	-2.288353e-09	-3.098386e-09
9.747384286690016e-06	-2.208038e-09	-2.989704e-09
9.757624286690732e-06	-2.130543e-09	-2.884836e-09
9.767864286691449e-06	-2.055767e-09	-2.783647e-09
9.778104286692165e-06	-1.983616e-09	-2.686011e-09
9.788344286692881e-06	-1.913998e-09	-2.591800e-09
9.798584286693598e-06	-1.846824e-09	-2.500896e-09
9.808824286694314e-06	-1.782008e-09	-2.413183e-09
9.819064286695030e-06	-1.719467e-09	-2.328547e-09
9.829304286695747e-06	-1.659121e-09	-2.246882e-09
9.839544286696463e-06	-1.600894e-09	-2.168083e-09
9.849784286697179e-06	-1.544710e-09	-2.092050e-09
9.860024286697896e-06	-1.490498e-09	-2.018684e-09
9.870264286698612e-06	-1.438190e-09	-1.947894e-09
9.880504286699328e-06	-1.387718e-09	-1.879588e-09
9.890744286700045e-06	-1.339017e-09	-1.813680e-09
9.900984286700761e-06	-1.292025e-09	-1.750084e-09
9.911224286701477e-06	-1.246683e-09	-1.688720e-09
9.921464286702194e-06	-1.202932e-09	-1.629510e-09
9.931704286702910e-06	-1.160717e-09	-1.572378e-09
9.941944286703626e-06	-1.119984e-09	-1.517251e-09
9.952184286704343e-06	-1.080681e-09	-1.464059e-09
9.962424286705059e-06	-1.042757e-09	-1.412733e-09
9.972664286705775e-06	-1.006164e-09	-1.363209e-09
9.982904286706492e-06	-9.708563e-10	-1.315423e-09
9.993144286707208e-06	-9.367869e-10	-1.269314e-09
9.999989999999998e-06	-9.146764e-10	-1.239391e-09
9.999999999999999e-06	-9.146393e-10	-1.239342e-09
