time	V(n003)	V(n009)	I(R4)
2.000452000000000e-07	2.500000e-04	0.000000e+00	7.769317e-04
2.000707999999999e-07	2.500000e-04	0.000000e+00	7.768910e-04
2.001219999999998e-07	2.500000e-04	0.000000e+00	7.768070e-04
2.002243999999997e-07	2.500000e-04	0.000000e+00	7.766206e-04
2.003629918827511e-07	2.500000e-04	0.000000e+00	7.763012e-04
2.005059343608257e-07	2.500000e-04	0.000000e+00	7.758159e-04
2.006481713488516e-07	2.500000e-04	0.000000e+00	7.750461e-04
2.007704568176010e-07	2.500000e-04	0.000000e+00	7.739554e-04
2.008944984806857e-07	2.500000e-04	0.000000e+00	7.721353e-04
2.010242781480613e-07	2.500000e-04	0.000000e+00	7.690581e-04
2.011634064935236e-07	2.500000e-04	0.000000e+00	7.638876e-04
2.013064604558656e-07	2.500000e-04	0.000000e+00	7.553870e-04
2.015325390332347e-07	2.500000e-04	0.000000e+00	7.342944e-04
2.018074311930037e-07	2.500000e-04	0.000000e+00	6.966010e-04
2.020913765554655e-07	2.500000e-04	0.000000e+00	6.443764e-04
2.023965644294860e-07	2.500000e-04	0.000000e+00	5.778595e-04
2.026859371795966e-07	2.500000e-04	0.000000e+00	5.122273e-04
2.030050243164460e-07	2.500000e-04	0.000000e+00	4.459944e-04
2.033924900114725e-07	2.500000e-04	0.000000e+00	3.791631e-04
2.036889924346919e-07	2.500000e-04	0.000000e+00	3.381496e-04
2.039535364510514e-07	2.500000e-04	0.000000e+00	3.068100e-04
2.042692607690409e-07	2.500000e-04	0.000000e+00	2.692852e-04
2.045651937289416e-07	2.500000e-04	0.000000e+00	2.295996e-04
2.049315873871887e-07	2.500000e-04	0.000000e+00	1.735697e-04
2.052286893570641e-07	2.500000e-04	0.000000e+00	1.249541e-04
2.055505546628382e-07	2.500000e-04	0.000000e+00	7.356638e-05
2.058953698678485e-07	2.500000e-04	0.000000e+00	2.490280e-05
2.062248025761971e-07	2.500000e-04	0.000000e+00	-1.313838e-05
2.065828446411215e-07	2.500000e-04	0.000000e+00	-4.623798e-05
2.069206194883939e-07	2.500000e-04	0.000000e+00	-7.277119e-05
2.072842713293116e-07	2.500000e-04	0.000000e+00	-9.952421e-05
2.077082097882187e-07	2.500000e-04	0.000000e+00	-1.306352e-04
2.080327875671237e-07	2.500000e-04	0.000000e+00	-1.540700e-04
2.084198953106521e-07	2.500000e-04	0.000000e+00	-1.800357e-04
2.088481675148436e-07	2.500000e-04	0.000000e+00	-2.047321e-04
2.094664518849411e-07	2.500000e-04	0.000000e+00	-2.339263e-04
2.100728520848546e-07	2.500000e-04	0.000000e+00	-2.574242e-04
2.107113481090882e-07	2.500000e-04	0.000000e+00	-2.778266e-04
2.114542033890442e-07	2.500000e-04	0.000000e+00	-2.966253e-04
2.123473157019798e-07	2.500000e-04	0.000000e+00	-3.124067e-04
2.136519955629547e-07	2.500000e-04	0.000000e+00	-3.265958e-04
2.148749948177503e-07	2.500000e-04	0.000000e+00	-3.335707e-04
2.165324744242783e-07	2.500000e-04	0.000000e+00	-3.367766e-04
2.182808422555191e-07	2.500000e-04	0.000000e+00	-3.364757e-04
2.202339672555191e-07	2.500000e-04	0.000000e+00	-3.343054e-04
2.221870922555191e-07	2.500000e-04	0.000000e+00	-3.317659e-04
2.241402172555191e-07	2.500000e-04	0.000000e+00	-3.294754e-04
2.260933422555191e-07	2.500000e-04	0.000000e+00	-3.276088e-04
2.280464672555191e-07	2.500000e-04	0.000000e+00	-3.260862e-04
2.299995922555191e-07	2.500000e-04	0.000000e+00	-3.248165e-04
2.319527172555191e-07	2.500000e-04	0.000000e+00	-3.237120e-04
2.339058422555191e-07	2.500000e-04	0.000000e+00	-3.227081e-04
2.358589672555191e-07	2.500000e-04	0.000000e+00	-3.217768e-04
2.417183422555191e-07	2.500000e-04	0.000000e+00	-3.192451e-04
2.436714672555191e-07	2.500000e-04	0.000000e+00	-3.184654e-04
2.456245922555191e-07	2.500000e-04	0.000000e+00	-3.176689e-04
2.475777172555191e-07	2.500000e-04	0.000000e+00	-3.165149e-04
2.495308422555191e-07	2.500000e-04	0.000000e+00	-3.121524e-04
2.514839672555190e-07	2.500000e-04	0.000000e+00	-2.964795e-04
2.527263535369142e-07	2.500000e-04	0.000000e+00	-2.688698e-04
2.540891038781822e-07	2.500000e-04	0.000000e+00	-2.173529e-04
2.546776718876850e-07	2.500000e-04	0.000000e+00	-1.916674e-04
2.555427902598937e-07	2.500000e-04	0.000000e+00	-1.558740e-04
2.561074666895697e-07	2.500000e-04	0.000000e+00	-1.351492e-04
2.567908720424015e-07	2.500000e-04	0.000000e+00	-1.133911e-04
2.577591795405183e-07	2.500000e-04	0.000000e+00	-8.773631e-05
2.587262918985889e-07	2.500000e-04	0.000000e+00	-6.735595e-05
2.598184313943265e-07	2.500000e-04	0.000000e+00	-5.007521e-05
2.612555702389237e-07	2.500000e-04	0.000000e+00	-3.383337e-05
2.626795176944515e-07	2.500000e-04	0.000000e+00	-2.283153e-05
2.641961208612834e-07	2.500000e-04	0.000000e+00	-1.514755e-05
2.654863233475182e-07	2.500000e-04	0.000000e+00	-1.083709e-05
2.669218595226352e-07	2.500000e-04	0.000000e+00	-7.678070e-06
2.682388614917591e-07	2.500000e-04	0.000000e+00	-5.726986e-06
2.696897993533549e-07	2.500000e-04	0.000000e+00	-4.309328e-06
2.716429243533549e-07	2.500000e-04	0.000000e+00	-3.095913e-06
2.735960493533549e-07	2.500000e-04	0.000000e+00	-2.323972e-06
2.755491743533549e-07	2.500000e-04	0.000000e+00	-1.848407e-06
2.775022993533548e-07	2.500000e-04	0.000000e+00	-1.527931e-06
2.794554243533548e-07	2.500000e-04	0.000000e+00	-1.308658e-06
2.814085493533548e-07	2.500000e-04	0.000000e+00	-1.139989e-06
2.832584524784492e-07	2.500000e-04	0.000000e+00	-1.018636e-06
2.851082801375016e-07	2.500000e-04	0.000000e+00	-9.169692e-07
2.869278510875070e-07	2.500000e-04	0.000000e+00	-8.318333e-07
2.888809760875070e-07	2.500000e-04	0.000000e+00	-7.570343e-07
2.908341010875070e-07	2.500000e-04	0.000000e+00	-6.879579e-07
2.927872260875070e-07	2.500000e-04	0.000000e+00	-6.321241e-07
2.947403510875070e-07	2.500000e-04	0.000000e+00	-5.777576e-07
2.966934760875070e-07	2.500000e-04	0.000000e+00	-5.360504e-07
2.980568750000001e-07	2.500000e-04	0.000000e+00	-4.511392e-07
2.980668750000001e-07	2.500000e-04	0.000000e+00	-4.499986e-07
2.980868750000000e-07	2.500000e-04	0.000000e+00	-4.480900e-07
2.981268750000000e-07	2.500000e-04	0.000000e+00	-4.477951e-07
2.982068749999999e-07	2.500000e-04	0.000000e+00	-4.579107e-07
2.983668749999996e-07	2.500000e-04	0.000000e+00	-4.873322e-07
2.986868749999991e-07	2.500000e-04	0.000000e+00	-5.091231e-07
2.991050264839395e-07	2.500000e-04	0.000000e+00	-4.712413e-07
2.992905413780254e-07	2.500000e-04	0.000000e+00	-4.585131e-07
2.996615711661971e-07	2.500000e-04	0.000000e+00	-4.771018e-07
2.996915711661971e-07	2.500000e-04	0.000000e+00	-4.818108e-07
2.998115711661969e-07	2.500000e-04	0.000000e+00	-4.942561e-07
2.999368576676070e-07	2.500000e-04	0.000000e+00	-4.911967e-07
3.000100000000001e-07	2.500000e-04	0.000000e+00	-4.816472e-07
3.000110000000000e-07	2.250000e-04	0.000000e+00	-4.814914e-07
3.000130000000000e-07	1.750000e-04	0.000000e+00	-4.811794e-07
3.000200000000001e-07	0.000000e+00	0.000000e+00	-4.800879e-07
3.000204000000001e-07	0.000000e+00	0.000000e+00	-4.800258e-07
3.000212000000001e-07	0.000000e+00	0.000000e+00	-4.799018e-07
3.000228000000001e-07	0.000000e+00	0.000000e+00	-4.796535e-07
3.000324000000002e-07	0.000000e+00	0.000000e+00	-4.781536e-07
3.000452000000003e-07	0.000000e+00	0.000000e+00	-4.761000e-07
3.000708000000005e-07	0.000000e+00	0.000000e+00	-4.717755e-07
3.001220000000009e-07	0.000000e+00	0.000000e+00	-4.619626e-07
3.002244000000016e-07	0.000000e+00	0.000000e+00	-4.308265e-07
3.004292000000032e-07	0.000000e+00	0.000000e+00	-2.999841e-07
3.006453654092551e-07	0.000000e+00	0.000000e+00	-1.352205e-08
3.008218799338352e-07	0.000000e+00	0.000000e+00	4.215671e-07
3.010182599924758e-07	0.000000e+00	0.000000e+00	1.189441e-06
3.012523322651517e-07	0.000000e+00	0.000000e+00	2.450506e-06
3.015750518448814e-07	0.000000e+00	0.000000e+00	4.570421e-06
3.018923874755609e-07	0.000000e+00	0.000000e+00	6.906509e-06
3.023164832481218e-07	0.000000e+00	0.000000e+00	1.027019e-05
3.029292989370946e-07	0.000000e+00	0.000000e+00	1.529229e-05
3.035812811726436e-07	0.000000e+00	0.000000e+00	2.052039e-05
3.042420423307918e-07	0.000000e+00	0.000000e+00	2.540601e-05
3.051911731891153e-07	0.000000e+00	0.000000e+00	3.149641e-05
3.062204781852057e-07	0.000000e+00	0.000000e+00	3.675324e-05
3.073832239061222e-07	0.000000e+00	0.000000e+00	4.087704e-05
3.087261941816521e-07	0.000000e+00	0.000000e+00	4.354546e-05
3.098634432182549e-07	0.000000e+00	0.000000e+00	4.422297e-05
3.107309623741054e-07	0.000000e+00	0.000000e+00	4.380245e-05
3.114630584378804e-07	0.000000e+00	0.000000e+00	4.291492e-05
3.120545856771830e-07	0.000000e+00	0.000000e+00	4.192477e-05
3.125221509566644e-07	0.000000e+00	0.000000e+00	4.101323e-05
3.129808141112984e-07	0.000000e+00	0.000000e+00	4.002881e-05
3.136965418548270e-07	0.000000e+00	0.000000e+00	3.837839e-05
3.145118250088280e-07	0.000000e+00	0.000000e+00	3.641886e-05
3.155273548670212e-07	0.000000e+00	0.000000e+00	3.395512e-05
3.165172101339352e-07	0.000000e+00	0.000000e+00	3.161747e-05
3.176982797910998e-07	0.000000e+00	0.000000e+00	2.900006e-05
3.189278551957653e-07	0.000000e+00	0.000000e+00	2.654812e-05
3.204659328740239e-07	0.000000e+00	0.000000e+00	2.390387e-05
3.222045872398826e-07	0.000000e+00	0.000000e+00	2.143121e-05
3.241577122398826e-07	0.000000e+00	0.000000e+00	1.921364e-05
3.261108372398826e-07	0.000000e+00	0.000000e+00	1.747035e-05
3.280639622398825e-07	0.000000e+00	0.000000e+00	1.609738e-05
3.300170872398825e-07	0.000000e+00	0.000000e+00	1.499504e-05
3.319702122398825e-07	0.000000e+00	0.000000e+00	1.408983e-05
3.339233372398825e-07	0.000000e+00	0.000000e+00	1.333060e-05
3.358764622398825e-07	0.000000e+00	0.000000e+00	1.268221e-05
3.378295872398825e-07	0.000000e+00	0.000000e+00	1.212085e-05
3.397827122398825e-07	0.000000e+00	0.000000e+00	1.162964e-05
3.417358372398825e-07	0.000000e+00	0.000000e+00	1.119631e-05
3.436889622398825e-07	0.000000e+00	0.000000e+00	1.081159e-05
3.456420872398825e-07	0.000000e+00	0.000000e+00	1.046811e-05
3.475952122398825e-07	0.000000e+00	0.000000e+00	1.016002e-05
3.515014622398825e-07	0.000000e+00	0.000000e+00	9.631363e-06
3.554077122398825e-07	0.000000e+00	0.000000e+00	9.195765e-06
3.612670872398825e-07	0.000000e+00	0.000000e+00	8.672225e-06
3.671264622398824e-07	0.000000e+00	0.000000e+00	8.263107e-06
3.707536943827396e-07	0.000000e+00	0.000000e+00	8.060777e-06
3.743809265255967e-07	0.000000e+00	0.000000e+00	7.876390e-06
3.780081586684539e-07	0.000000e+00	0.000000e+00	7.709946e-06
3.816353908113110e-07	0.000000e+00	0.000000e+00	7.561447e-06
3.852626229541681e-07	0.000000e+00	0.000000e+00	7.430890e-06
3.888898550970252e-07	0.000000e+00	0.000000e+00	7.318277e-06
3.925170872398824e-07	0.000000e+00	0.000000e+00	7.223608e-06
4.000000000000000e-07	0.000000e+00	0.000000e+00	7.045621e-06
4.000009999999969e-07	2.500000e-05	5.000000e-05	7.045599e-06
4.000029999999906e-07	7.500000e-05	1.500000e-04	7.045556e-06
4.000060000000126e-07	1.500000e-04	3.000000e-04	7.045486e-06
4.000100000000000e-07	2.500000e-04	5.000000e-04	7.045389e-06
4.000103999999988e-07	2.500000e-04	5.000000e-04	7.045379e-06
4.000111999999963e-07	2.500000e-04	5.000000e-04	7.045358e-06
4.000127999999913e-07	2.500000e-04	5.000000e-04	7.045314e-06
4.000223999999610e-07	2.500000e-04	5.000000e-04	7.045037e-06
4.000351999999207e-07	2.500000e-04	5.000000e-04	7.044675e-06
4.000607999998401e-07	2.500000e-04	5.000000e-04	7.044121e-06
4.001119999996789e-07	2.500000e-04	5.000000e-04	7.044739e-06
4.002143999993564e-07	2.500000e-04	5.000000e-04	7.060149e-06
4.003831651434994e-07	2.500000e-04	5.000000e-04	7.149438e-06
4.005733412468637e-07	2.500000e-04	5.000000e-04	7.398513e-06
4.007465506478006e-07	2.500000e-04	5.000000e-04	7.895111e-06
4.009546497917650e-07	2.500000e-04	5.000000e-04	9.061418e-06
4.011720195897266e-07	2.500000e-04	5.000000e-04	1.125512e-05
4.014095359073698e-07	2.500000e-04	5.000000e-04	1.535020e-05
4.017368073494104e-07	2.500000e-04	5.000000e-04	2.406718e-05
4.021296243679715e-07	2.500000e-04	5.000000e-04	3.835759e-05
4.025746287131536e-07	2.500000e-04	5.000000e-04	5.787443e-05
4.030728911487663e-07	2.500000e-04	5.000000e-04	8.144144e-05
4.036956584948244e-07	2.500000e-04	5.000000e-04	1.110595e-04
4.043692720040929e-07	2.500000e-04	5.000000e-04	1.422001e-04
4.051448403266963e-07	2.500000e-04	5.000000e-04	1.756569e-04
4.062404141305663e-07	2.500000e-04	5.000000e-04	2.172916e-04
4.072511621010217e-07	2.500000e-04	5.000000e-04	2.484937e-04
4.085976999896935e-07	2.500000e-04	5.000000e-04	2.794878e-04
4.101033197254870e-07	2.500000e-04	5.000000e-04	3.029254e-04
4.120564447254870e-07	2.500000e-04	5.000000e-04	3.207721e-04
4.140095697254870e-07	2.500000e-04	5.000000e-04	3.299234e-04
4.159626947254870e-07	2.500000e-04	5.000000e-04	3.338694e-04
4.179158197254869e-07	2.500000e-04	5.000000e-04	3.353133e-04
4.198689447254869e-07	2.500000e-04	5.000000e-04	3.358159e-04
4.218220697254869e-07	2.500000e-04	5.000000e-04	3.362598e-04
4.237751947254869e-07	2.500000e-04	5.000000e-04	3.368573e-04
4.257283197254869e-07	2.500000e-04	5.000000e-04	3.376360e-04
4.276814447254869e-07	2.500000e-04	5.000000e-04	3.386152e-04
4.296345697254869e-07	2.500000e-04	5.000000e-04	3.397304e-04
4.315876947254869e-07	2.500000e-04	5.000000e-04	3.409877e-04
4.335408197254869e-07	2.500000e-04	5.000000e-04	3.423749e-04
4.354939447254869e-07	2.500000e-04	5.000000e-04	3.438976e-04
4.374470697254869e-07	2.500000e-04	5.000000e-04	3.455924e-04
4.394001947254869e-07	2.500000e-04	5.000000e-04	3.474871e-04
4.413533197254869e-07	2.500000e-04	5.000000e-04	3.496550e-04
4.433064447254869e-07	2.500000e-04	5.000000e-04	3.522627e-04
4.452595697254869e-07	2.500000e-04	5.000000e-04	3.576392e-04
4.466922049022788e-07	2.500000e-04	5.000000e-04	3.714140e-04
4.476725988352170e-07	2.500000e-04	5.000000e-04	3.920830e-04
4.480786436091301e-07	2.500000e-04	5.000000e-04	4.009496e-04
4.484391044914479e-07	2.500000e-04	5.000000e-04	4.033057e-04
4.487577869775239e-07	2.500000e-04	5.000000e-04	4.001549e-04
4.490419757992464e-07	2.500000e-04	5.000000e-04	3.954856e-04
4.493561703071195e-07	2.500000e-04	5.000000e-04	3.914815e-04
4.497087336100327e-07	2.500000e-04	5.000000e-04	3.899803e-04
4.500208564306655e-07	2.500000e-04	5.000000e-04	3.909206e-04
4.503539107133963e-07	2.500000e-04	5.000000e-04	3.927036e-04
4.507248366000811e-07	2.500000e-04	5.000000e-04	3.936651e-04
4.512729219768236e-07	2.500000e-04	5.000000e-04	3.930641e-04
4.517915171098897e-07	2.500000e-04	5.000000e-04	3.920021e-04
4.523091036619808e-07	2.500000e-04	5.000000e-04	3.918044e-04
4.529600618152597e-07	2.500000e-04	5.000000e-04	3.924282e-04
4.536862059320649e-07	2.500000e-04	5.000000e-04	3.927084e-04
4.545106617424669e-07	2.500000e-04	5.000000e-04	3.924730e-04
4.555890183924430e-07	2.500000e-04	5.000000e-04	3.924676e-04
4.567270752469910e-07	2.500000e-04	5.000000e-04	3.926927e-04
4.581828167846325e-07	2.500000e-04	5.000000e-04	3.927826e-04
4.601359417846325e-07	2.500000e-04	5.000000e-04	3.930590e-04
4.619960007510914e-07	2.500000e-04	5.000000e-04	3.935721e-04
4.639491257510914e-07	2.500000e-04	5.000000e-04	3.941312e-04
4.659022507510914e-07	2.500000e-04	5.000000e-04	3.941379e-04
4.678553757510914e-07	2.500000e-04	5.000000e-04	3.937994e-04
4.698085007510914e-07	2.500000e-04	5.000000e-04	3.939203e-04
4.714442541098683e-07	2.500000e-04	5.000000e-04	3.938947e-04
4.731188938356730e-07	2.500000e-04	5.000000e-04	3.939191e-04
4.748111116266083e-07	2.500000e-04	5.000000e-04	3.943250e-04
4.767642366266083e-07	2.500000e-04	5.000000e-04	3.945990e-04
4.787173616266083e-07	2.500000e-04	5.000000e-04	3.948862e-04
4.806704866266084e-07	2.500000e-04	5.000000e-04	3.950653e-04
4.826236116266084e-07	2.500000e-04	5.000000e-04	3.948731e-04
4.845767366266085e-07	2.500000e-04	5.000000e-04	3.946272e-04
4.865298616266085e-07	2.500000e-04	5.000000e-04	3.942514e-04
4.884829866266086e-07	2.500000e-04	5.000000e-04	3.938090e-04
4.904361116266086e-07	2.500000e-04	5.000000e-04	3.935021e-04
4.923892366266087e-07	2.500000e-04	5.000000e-04	3.931710e-04
4.943423616266087e-07	2.500000e-04	5.000000e-04	3.929055e-04
4.962954866266088e-07	2.500000e-04	5.000000e-04	3.927400e-04
4.982486116266088e-07	2.500000e-04	5.000000e-04	3.924769e-04
4.982586116266088e-07	2.500000e-04	5.000000e-04	3.924718e-04
4.982786116266087e-07	2.500000e-04	5.000000e-04	3.924615e-04
4.983186116266085e-07	2.500000e-04	5.000000e-04	3.924533e-04
4.983986116266082e-07	2.500000e-04	5.000000e-04	3.924393e-04
4.985586116266075e-07	2.500000e-04	5.000000e-04	3.924250e-04
4.988786116266062e-07	2.500000e-04	5.000000e-04	3.924299e-04
4.993700000000027e-07	2.500000e-04	5.000000e-04	3.924733e-04
4.994000000000026e-07	2.500000e-04	5.000000e-04	3.924776e-04
4.994400000000024e-07	2.500000e-04	5.000000e-04	3.924829e-04
4.995214285714306e-07	2.500000e-04	5.000000e-04	3.924937e-04
4.996028571428589e-07	2.500000e-04	5.000000e-04	3.925024e-04
4.996842857142871e-07	2.500000e-04	5.000000e-04	3.925089e-04
4.997657142857153e-07	2.500000e-04	5.000000e-04	3.925134e-04
4.998471428571435e-07	2.500000e-04	5.000000e-04	3.925157e-04
4.999285714285718e-07	2.500000e-04	5.000000e-04	3.925159e-04
5.000100000000000e-07	2.500000e-04	5.000000e-04	3.925140e-04
5.000110000000001e-07	2.250000e-04	5.000000e-04	3.925139e-04
5.000130000000000e-07	1.750000e-04	5.000000e-04	3.925138e-04
5.000200000000001e-07	0.000000e+00	5.000000e-04	3.925135e-04
5.000204000000001e-07	0.000000e+00	5.000000e-04	3.925135e-04
5.000212000000001e-07	0.000000e+00	5.000000e-04	3.925134e-04
5.000228000000001e-07	0.000000e+00	5.000000e-04	3.925133e-04
5.000324000000000e-07	0.000000e+00	5.000000e-04	3.925128e-04
5.000451999999998e-07	0.000000e+00	5.000000e-04	3.925120e-04
5.000707999999995e-07	0.000000e+00	5.000000e-04	3.925103e-04
5.001219999999989e-07	0.000000e+00	5.000000e-04	3.925075e-04
5.002243999999977e-07	0.000000e+00	5.000000e-04	3.925139e-04
5.004291999999952e-07	0.000000e+00	5.000000e-04	3.926094e-04
5.006458761570911e-07	0.000000e+00	5.000000e-04	3.929136e-04
5.008184271635509e-07	0.000000e+00	5.000000e-04	3.935004e-04
5.010071302694522e-07	0.000000e+00	5.000000e-04	3.948789e-04
5.012383302414827e-07	0.000000e+00	5.000000e-04	3.982729e-04
5.015338284480409e-07	0.000000e+00	5.000000e-04	4.065107e-04
5.019416884768442e-07	0.000000e+00	5.000000e-04	4.248866e-04
5.022991331333874e-07	0.000000e+00	5.000000e-04	4.470198e-04
5.026592018514286e-07	0.000000e+00	5.000000e-04	4.732081e-04
5.030447357477445e-07	0.000000e+00	5.000000e-04	5.013885e-04
5.034467651682412e-07	0.000000e+00	5.000000e-04	5.277024e-04
5.038013063225719e-07	0.000000e+00	5.000000e-04	5.470943e-04
5.041416320469547e-07	0.000000e+00	5.000000e-04	5.628266e-04
5.045271288026516e-07	0.000000e+00	5.000000e-04	5.796427e-04
5.049361642717326e-07	0.000000e+00	5.000000e-04	5.987344e-04
5.054255998004759e-07	0.000000e+00	5.000000e-04	6.238578e-04
5.058505651119310e-07	0.000000e+00	5.000000e-04	6.459267e-04
5.063396783619418e-07	0.000000e+00	5.000000e-04	6.683111e-04
5.067994720669844e-07	0.000000e+00	5.000000e-04	6.845299e-04
5.071670994345018e-07	0.000000e+00	5.000000e-04	6.939347e-04
5.075736917442033e-07	0.000000e+00	5.000000e-04	7.025474e-04
5.080424709879680e-07	0.000000e+00	5.000000e-04	7.131120e-04
5.085376720075466e-07	0.000000e+00	5.000000e-04	7.258393e-04
5.089939964315997e-07	0.000000e+00	5.000000e-04	7.375558e-04
5.094965720776707e-07	0.000000e+00	5.000000e-04	7.476013e-04
5.100248027536045e-07	0.000000e+00	5.000000e-04	7.537577e-04
5.104248644475761e-07	0.000000e+00	5.000000e-04	7.560381e-04
5.109257512732130e-07	0.000000e+00	5.000000e-04	7.586518e-04
5.114202519151577e-07	0.000000e+00	5.000000e-04	7.630052e-04
5.117821949805446e-07	0.000000e+00	5.000000e-04	7.673554e-04
5.122171214082131e-07	0.000000e+00	5.000000e-04	7.722977e-04
5.126815888511765e-07	0.000000e+00	5.000000e-04	7.754208e-04
5.130554743768234e-07	0.000000e+00	5.000000e-04	7.757510e-04
5.133977003645144e-07	0.000000e+00	5.000000e-04	7.747802e-04
5.138316445148011e-07	0.000000e+00	5.000000e-04	7.737650e-04
5.142852117104744e-07	0.000000e+00	5.000000e-04	7.742820e-04
5.145876989166980e-07	0.000000e+00	5.000000e-04	7.758736e-04
5.149283622899599e-07	0.000000e+00	5.000000e-04	7.783399e-04
5.153481965365845e-07	0.000000e+00	5.000000e-04	7.805140e-04
5.158857486721767e-07	0.000000e+00	5.000000e-04	7.809300e-04
5.162159759992589e-07	0.000000e+00	5.000000e-04	7.797240e-04
5.165379658824800e-07	0.000000e+00	5.000000e-04	7.779332e-04
5.169189970404701e-07	0.000000e+00	5.000000e-04	7.765631e-04
5.173624592740862e-07	0.000000e+00	5.000000e-04	7.767167e-04
5.177066509259732e-07	0.000000e+00	5.000000e-04	7.781186e-04
5.180713263776058e-07	0.000000e+00	5.000000e-04	7.800602e-04
5.184634728417093e-07	0.000000e+00	5.000000e-04	7.813209e-04
5.188479798957069e-07	0.000000e+00	5.000000e-04	7.810799e-04
5.191332225716556e-07	0.000000e+00	5.000000e-04	7.798700e-04
5.194343939153213e-07	0.000000e+00	5.000000e-04	7.781067e-04
5.197843443000792e-07	0.000000e+00	5.000000e-04	7.765351e-04
5.202212503214010e-07	0.000000e+00	5.000000e-04	7.760092e-04
5.205262398325425e-07	0.000000e+00	5.000000e-04	7.767881e-04
5.208422509443925e-07	0.000000e+00	5.000000e-04	7.783269e-04
5.212164162791900e-07	0.000000e+00	5.000000e-04	7.798849e-04
5.216512549820095e-07	0.000000e+00	5.000000e-04	7.805008e-04
5.219024882521011e-07	0.000000e+00	5.000000e-04	7.799618e-04
5.221605852840274e-07	0.000000e+00	5.000000e-04	7.786977e-04
5.224776138333219e-07	0.000000e+00	5.000000e-04	7.769578e-04
5.228113394276263e-07	0.000000e+00	5.000000e-04	7.757043e-04
5.232270399971303e-07	0.000000e+00	5.000000e-04	7.755061e-04
5.235438023398068e-07	0.000000e+00	5.000000e-04	7.764274e-04
5.238703784095781e-07	0.000000e+00	5.000000e-04	7.779708e-04
5.242309556098240e-07	0.000000e+00	5.000000e-04	7.792803e-04
5.246915500628001e-07	0.000000e+00	5.000000e-04	7.796252e-04
5.249566495520323e-07	0.000000e+00	5.000000e-04	7.789418e-04
5.252100234374604e-07	0.000000e+00	5.000000e-04	7.777154e-04
5.255507903141367e-07	0.000000e+00	5.000000e-04	7.760593e-04
5.258753346319996e-07	0.000000e+00	5.000000e-04	7.750831e-04
5.261727298712351e-07	0.000000e+00	5.000000e-04	7.750783e-04
5.264501159890694e-07	0.000000e+00	5.000000e-04	7.758861e-04
5.267719218281233e-07	0.000000e+00	5.000000e-04	7.773413e-04
5.271204125837672e-07	0.000000e+00	5.000000e-04	7.786893e-04
5.275532180958197e-07	0.000000e+00	5.000000e-04	7.793596e-04
5.277916329263216e-07	0.000000e+00	5.000000e-04	7.789993e-04
5.280404172485727e-07	0.000000e+00	5.000000e-04	7.780006e-04
5.283369487204068e-07	0.000000e+00	5.000000e-04	7.765844e-04
5.286545180729276e-07	0.000000e+00	5.000000e-04	7.754461e-04
5.290754303203423e-07	0.000000e+00	5.000000e-04	7.750418e-04
5.293716659832078e-07	0.000000e+00	5.000000e-04	7.756587e-04
5.296738425684228e-07	0.000000e+00	5.000000e-04	7.769142e-04
5.300284596185786e-07	0.000000e+00	5.000000e-04	7.783227e-04
5.304229463071951e-07	0.000000e+00	5.000000e-04	7.791314e-04
5.306810899225254e-07	0.000000e+00	5.000000e-04	7.789335e-04
5.309270153672965e-07	0.000000e+00	5.000000e-04	7.781270e-04
5.312068130871134e-07	0.000000e+00	5.000000e-04	7.768892e-04
5.315235937284548e-07	0.000000e+00	5.000000e-04	7.756603e-04
5.318886074781732e-07	0.000000e+00	5.000000e-04	7.749617e-04
5.321516047563068e-07	0.000000e+00	5.000000e-04	7.751778e-04
5.324272417058791e-07	0.000000e+00	5.000000e-04	7.760687e-04
5.327914383825678e-07	0.000000e+00	5.000000e-04	7.775730e-04
5.331324042812520e-07	0.000000e+00	5.000000e-04	7.785253e-04
5.336557023308840e-07	0.000000e+00	5.000000e-04	7.785794e-04
5.339595868496995e-07	0.000000e+00	5.000000e-04	7.777802e-04
5.342273239961158e-07	0.000000e+00	5.000000e-04	7.766720e-04
5.345520815320157e-07	0.000000e+00	5.000000e-04	7.755593e-04
5.349226788159120e-07	0.000000e+00	5.000000e-04	7.750484e-04
5.351809186776243e-07	0.000000e+00	5.000000e-04	7.753692e-04
5.354624146762409e-07	0.000000e+00	5.000000e-04	7.763124e-04
5.358220517683156e-07	0.000000e+00	5.000000e-04	7.777037e-04
5.361816965446167e-07	0.000000e+00	5.000000e-04	7.786253e-04
5.365607937986262e-07	0.000000e+00	5.000000e-04	7.786704e-04
5.368233466046336e-07	0.000000e+00	5.000000e-04	7.780498e-04
5.370889014870403e-07	0.000000e+00	5.000000e-04	7.770322e-04
5.374163304195554e-07	0.000000e+00	5.000000e-04	7.758515e-04
5.377615263137721e-07	0.000000e+00	5.000000e-04	7.751636e-04
5.380437395940292e-07	0.000000e+00	5.000000e-04	7.752832e-04
5.383252553224142e-07	0.000000e+00	5.000000e-04	7.760323e-04
5.386626233339935e-07	0.000000e+00	5.000000e-04	7.772730e-04
5.390167057967457e-07	0.000000e+00	5.000000e-04	7.782603e-04
5.394939694849758e-07	0.000000e+00	5.000000e-04	7.785531e-04
5.397662577825807e-07	0.000000e+00	5.000000e-04	7.780422e-04
5.400242327676100e-07	0.000000e+00	5.000000e-04	7.771283e-04
