Time(s),CH1(V),CH3(V)
1.3077E-06,1.795442E+00,1.391360E-02
1.3080E-06,1.795442E+00,1.478320E-02
1.3082E-06,1.571011E+00,1.478320E-02
1.3085E-06,1.571011E+00,1.565280E-02
1.3087E-06,1.346581E+00,1.565280E-02
1.3090E-06,1.346581E+00,1.478320E-02
1.3092E-06,1.571011E+00,1.565280E-02
1.3095E-06,1.122151E+00,1.652240E-02
1.3097E-06,8.977208E-01,1.565280E-02
1.3100E-06,1.122151E+00,1.565280E-02
1.3102E-06,1.346581E+00,1.652240E-02
1.3105E-06,1.346581E+00,1.739200E-02
1.3107E-06,1.122151E+00,1.739200E-02
1.3110E-06,8.977208E-01,1.739200E-02
1.3112E-06,8.977208E-01,1.652240E-02
1.3115E-06,1.122151E+00,1.739200E-02
1.3117E-06,1.122151E+00,1.739200E-02
1.3120E-06,1.122151E+00,1.739200E-02
1.3122E-06,6.732906E-01,1.739200E-02
1.3125E-06,6.732906E-01,1.739200E-02
1.3127E-06,8.977208E-01,1.826160E-02
1.3130E-06,6.732906E-01,1.826160E-02
1.3132E-06,4.488604E-01,1.826160E-02
1.3135E-06,4.488604E-01,1.739200E-02
1.3137E-06,4.488604E-01,1.826160E-02
1.3140E-06,4.488604E-01,1.913120E-02
1.3142E-06,6.732906E-01,1.826160E-02
1.3145E-06,4.488604E-01,1.826160E-02
1.3147E-06,4.488604E-01,1.826160E-02
1.3150E-06,4.488604E-01,1.913120E-02
1.3152E-06,2.244302E-01,1.913120E-02
1.3155E-06,2.244302E-01,2.000080E-02
1.3157E-06,2.244302E-01,2.000080E-02
1.3160E-06,2.244302E-01,2.000080E-02
1.3162E-06,2.244302E-01,2.000080E-02
1.3165E-06,0.000000E+00,1.913120E-02
1.3167E-06,2.244302E-01,1.913120E-02
1.3170E-06,2.244302E-01,2.000080E-02
1.3172E-06,-2.244302E-01,2.000080E-02
1.3175E-06,0.000000E+00,2.000080E-02
1.3177E-06,2.244302E-01,2.000080E-02
1.3180E-06,2.244302E-01,2.000080E-02
1.3182E-06,0.000000E+00,2.087040E-02
1.3185E-06,0.000000E+00,2.087040E-02
1.3187E-06,-2.244302E-01,2.087040E-02
1.3190E-06,0.000000E+00,2.087040E-02
1.3192E-06,0.000000E+00,2.087040E-02
1.3195E-06,-2.244302E-01,2.087040E-02
1.3197E-06,-4.488604E-01,2.174000E-02
1.3200E-06,-4.488604E-01,2.087040E-02
1.3202E-06,-4.488604E-01,2.087040E-02
1.3205E-06,-4.488604E-01,2.174000E-02
1.3207E-06,-4.488604E-01,2.174000E-02
1.3210E-06,-2.244302E-01,2.260960E-02
1.3212E-06,-4.488604E-01,2.260960E-02
1.3215E-06,-8.977208E-01,2.174000E-02
1.3217E-06,-6.732906E-01,2.260960E-02
1.3220E-06,-6.732906E-01,2.347920E-02
1.3222E-06,-6.732906E-01,2.260960E-02
1.3225E-06,-6.732906E-01,2.434880E-02
1.3227E-06,-8.977208E-01,2.434880E-02
1.3230E-06,-8.977208E-01,2.260960E-02
1.3232E-06,-8.977208E-01,2.260960E-02
1.3235E-06,-8.977208E-01,2.260960E-02
1.3237E-06,-8.977208E-01,2.347920E-02
1.3240E-06,-8.977208E-01,2.434880E-02
1.3242E-06,-8.977208E-01,2.434880E-02
1.3245E-06,-8.977208E-01,2.521840E-02
1.3247E-06,-8.977208E-01,2.434880E-02
1.3250E-06,-8.977208E-01,2.434880E-02
1.3252E-06,-1.122151E+00,2.521840E-02
1.3255E-06,-1.122151E+00,2.521840E-02
1.3257E-06,-1.122151E+00,2.521840E-02
1.3260E-06,-8.977208E-01,2.521840E-02
1.3262E-06,-8.977208E-01,2.521840E-02
1.3265E-06,-8.977208E-01,2.521840E-02
1.3267E-06,-8.977208E-01,2.521840E-02
1.3270E-06,-8.977208E-01,2.521840E-02
1.3272E-06,-1.122151E+00,2.521840E-02
1.3275E-06,-1.122151E+00,2.521840E-02
1.3277E-06,-1.122151E+00,2.608800E-02
1.3280E-06,-1.346581E+00,2.608800E-02
1.3282E-06,-1.346581E+00,2.521840E-02
1.3285E-06,-1.346581E+00,2.608800E-02
1.3287E-06,-1.571011E+00,2.608800E-02
1.3290E-06,-1.571011E+00,2.521840E-02
1.3292E-06,-1.571011E+00,2.695760E-02
1.3295E-06,-1.795442E+00,2.695760E-02
1.3297E-06,-1.571011E+00,2.695760E-02
1.3300E-06,-1.571011E+00,2.695760E-02
1.3302E-06,-1.795442E+00,2.695760E-02
1.3305E-06,-1.571011E+00,2.782720E-02
1.3307E-06,-1.571011E+00,2.782720E-02
1.3310E-06,-1.795442E+00,2.695760E-02
1.3312E-06,-1.795442E+00,2.695760E-02
1.3315E-06,-2.019872E+00,2.695760E-02
1.3317E-06,-2.019872E+00,2.695760E-02
1.3320E-06,-2.019872E+00,2.695760E-02
1.3322E-06,-2.019872E+00,2.695760E-02
1.3325E-06,-2.019872E+00,2.782720E-02
1.3327E-06,-2.019872E+00,2.869680E-02
1.3330E-06,-2.019872E+00,2.869680E-02
1.3332E-06,-1.795442E+00,2.869680E-02
1.3335E-06,-2.019872E+00,2.869680E-02
1.3337E-06,-2.244302E+00,2.782720E-02
1.3340E-06,-2.468732E+00,2.695760E-02
1.3342E-06,-2.244302E+00,2.782720E-02
1.3345E-06,-1.795442E+00,2.782720E-02
1.3347E-06,-2.244302E+00,2.782720E-02
1.3350E-06,-2.468732E+00,2.782720E-02
1.3352E-06,-2.244302E+00,2.869680E-02
1.3355E-06,-2.244302E+00,2.782720E-02
1.3357E-06,-2.244302E+00,2.782720E-02
1.3360E-06,-2.244302E+00,2.782720E-02
1.3362E-06,-2.244302E+00,2.695760E-02
1.3365E-06,-2.468732E+00,2.782720E-02
1.3367E-06,-2.244302E+00,2.782720E-02
1.3370E-06,-2.019872E+00,2.695760E-02
1.3372E-06,-2.244302E+00,2.695760E-02
1.3375E-06,-2.244302E+00,2.695760E-02
1.3377E-06,-2.468732E+00,2.608800E-02
1.3380E-06,-2.244302E+00,2.695760E-02
1.3382E-06,-2.019872E+00,2.782720E-02
1.3385E-06,-2.019872E+00,2.782720E-02
1.3387E-06,-2.244302E+00,2.782720E-02
1.3390E-06,-2.244302E+00,2.782720E-02
1.3392E-06,-2.244302E+00,2.782720E-02
1.3395E-06,-2.244302E+00,2.695760E-02
1.3397E-06,-2.244302E+00,2.695760E-02
1.3400E-06,-2.244302E+00,2.695760E-02
1.3402E-06,-2.244302E+00,2.695760E-02
1.3405E-06,-2.244302E+00,2.695760E-02
1.3407E-06,-2.244302E+00,2.608800E-02
1.3410E-06,-2.244302E+00,2.608800E-02
1.3412E-06,-2.244302E+00,2.608800E-02
1.3415E-06,-2.468732E+00,2.695760E-02
1.3417E-06,-2.468732E+00,2.695760E-02
1.3420E-06,-2.468732E+00,2.695760E-02
1.3422E-06,-2.693162E+00,2.695760E-02
1.3425E-06,-2.468732E+00,2.695760E-02
1.3427E-06,-2.468732E+00,2.695760E-02
1.3430E-06,-2.693162E+00,2.695760E-02
1.3432E-06,-2.917593E+00,2.695760E-02
1.3435E-06,-2.693162E+00,2.695760E-02
1.3437E-06,-2.693162E+00,2.608800E-02
1.3440E-06,-2.693162E+00,2.608800E-02
1.3442E-06,-2.693162E+00,2.521840E-02
1.3445E-06,-2.693162E+00,2.521840E-02
1.3447E-06,-2.693162E+00,2.521840E-02
1.3450E-06,-2.693162E+00,2.608800E-02
1.3452E-06,-2.917593E+00,2.608800E-02
1.3455E-06,-2.693162E+00,2.608800E-02
1.3457E-06,-2.693162E+00,2.608800E-02
1.3460E-06,-2.917593E+00,2.608800E-02
1.3462E-06,-2.917593E+00,2.521840E-02
1.3465E-06,-2.917593E+00,2.521840E-02
1.3467E-06,-2.917593E+00,2.521840E-02
1.3470E-06,-2.693162E+00,2.521840E-02
1.3472E-06,-2.693162E+00,2.521840E-02
1.3475E-06,-2.917593E+00,2.434880E-02
1.3477E-06,-3.142023E+00,2.434880E-02
1.3480E-06,-2.917593E+00,2.434880E-02
1.3482E-06,-2.917593E+00,2.434880E-02
1.3485E-06,-2.693162E+00,2.434880E-02
1.3487E-06,-2.693162E+00,2.434880E-02
1.3490E-06,-2.693162E+00,2.521840E-02
1.3492E-06,-2.468732E+00,2.434880E-02
1.3495E-06,-2.693162E+00,2.434880E-02
1.3497E-06,-2.917593E+00,2.347920E-02
1.3500E-06,-2.693162E+00,2.347920E-02
1.3502E-06,-2.693162E+00,2.434880E-02
1.3505E-06,-2.693162E+00,2.347920E-02
1.3507E-06,-2.917593E+00,2.347920E-02
1.3510E-06,-2.693162E+00,2.347920E-02
1.3512E-06,-2.693162E+00,2.260960E-02
1.3515E-06,-2.917593E+00,2.260960E-02
1.3517E-06,-2.917593E+00,2.260960E-02
1.3520E-06,-3.142023E+00,2.260960E-02
1.3522E-06,-3.142023E+00,2.260960E-02
1.3525E-06,-2.917593E+00,2.260960E-02
1.3527E-06,-2.693162E+00,2.174000E-02
1.3530E-06,-2.917593E+00,2.087040E-02
1.3532E-06,-2.917593E+00,2.087040E-02
1.3535E-06,-2.917593E+00,2.087040E-02
1.3537E-06,-2.917593E+00,2.000080E-02
1.3540E-06,-2.917593E+00,2.087040E-02
1.3542E-06,-2.917593E+00,2.087040E-02
1.3545E-06,-2.917593E+00,2.087040E-02
1.3547E-06,-2.917593E+00,2.087040E-02
1.3550E-06,-2.693162E+00,2.000080E-02
1.3552E-06,-2.693162E+00,2.000080E-02
1.3555E-06,-2.917593E+00,2.087040E-02
1.3557E-06,-2.917593E+00,2.000080E-02
1.3560E-06,-2.693162E+00,2.000080E-02
1.3562E-06,-2.693162E+00,2.000080E-02
1.3565E-06,-2.917593E+00,1.913120E-02
1.3567E-06,-2.917593E+00,1.826160E-02
1.3570E-06,-2.917593E+00,1.826160E-02
1.3572E-06,-2.693162E+00,1.826160E-02
1.3575E-06,-2.693162E+00,1.739200E-02
1.3577E-06,-2.917593E+00,1.739200E-02
1.3580E-06,-2.917593E+00,1.739200E-02
1.3582E-06,-2.917593E+00,1.652240E-02
1.3585E-06,-2.917593E+00,1.739200E-02
1.3587E-06,-2.917593E+00,1.739200E-02
1.3590E-06,-2.917593E+00,1.652240E-02
1.3592E-06,-2.693162E+00,1.565280E-02
1.3595E-06,-2.693162E+00,1.565280E-02
1.3597E-06,-2.917593E+00,1.565280E-02
1.3600E-06,-2.917593E+00,1.652240E-02
1.3602E-06,-2.917593E+00,1.478320E-02
1.3605E-06,-3.142023E+00,1.391360E-02
1.3607E-06,-3.142023E+00,1.478320E-02
1.3610E-06,-3.142023E+00,1.478320E-02
1.3612E-06,-3.142023E+00,1.478320E-02
1.3615E-06,-3.142023E+00,1.478320E-02
1.3617E-06,-3.366453E+00,1.478320E-02
1.3620E-06,-3.142023E+00,1.391360E-02
1.3622E-06,-2.917593E+00,1.304400E-02
1.3625E-06,-2.917593E+00,1.391360E-02
1.3627E-06,-2.917593E+00,1.391360E-02
1.3630E-06,-3.142023E+00,1.391360E-02
1.3632E-06,-3.142023E+00,1.391360E-02
1.3635E-06,-2.917593E+00,1.304400E-02
1.3637E-06,-2.917593E+00,1.304400E-02
1.3640E-06,-2.917593E+00,1.304400E-02
1.3642E-06,-2.917593E+00,1.304400E-02
1.3645E-06,-2.917593E+00,1.217440E-02
1.3647E-06,-2.917593E+00,1.130480E-02
1.3650E-06,-2.693162E+00,1.130480E-02
1.3652E-06,-2.917593E+00,1.130480E-02
1.3655E-06,-2.917593E+00,1.130480E-02
1.3657E-06,-2.693162E+00,1.130480E-02
1.3660E-06,-2.917593E+00,1.130480E-02
1.3662E-06,-2.917593E+00,1.130480E-02
1.3665E-06,-2.917593E+00,1.130480E-02
1.3667E-06,-2.917593E+00,1.043520E-02
1.3670E-06,-2.917593E+00,1.043520E-02
1.3672E-06,-2.917593E+00,1.130480E-02
1.3675E-06,-3.142023E+00,1.130480E-02
1.3677E-06,-3.142023E+00,1.043520E-02
1.3680E-06,-2.917593E+00,9.565600E-03
1.3682E-06,-2.917593E+00,9.565600E-03
1.3685E-06,-3.142023E+00,9.565600E-03
1.3687E-06,-3.142023E+00,8.696000E-03
1.3690E-06,-2.917593E+00,8.696000E-03
1.3692E-06,-2.917593E+00,8.696000E-03
1.3695E-06,-2.917593E+00,8.696000E-03
1.3697E-06,-2.693162E+00,9.565600E-03
1.3700E-06,-2.917593E+00,9.565600E-03
1.3702E-06,-2.917593E+00,8.696000E-03
1.3705E-06,-2.917593E+00,8.696000E-03
1.3707E-06,-2.917593E+00,8.696000E-03
1.3710E-06,-2.917593E+00,7.826400E-03
1.3712E-06,-2.917593E+00,6.087200E-03
1.3715E-06,-2.917593E+00,6.087200E-03
1.3717E-06,-2.917593E+00,6.087200E-03
1.3720E-06,-2.917593E+00,6.956800E-03
1.3722E-06,-2.917593E+00,6.956800E-03
1.3725E-06,-3.142023E+00,6.956800E-03
1.3727E-06,-3.142023E+00,6.956800E-03
1.3730E-06,-3.142023E+00,6.956800E-03
1.3732E-06,-2.917593E+00,6.087200E-03
1.3735E-06,-2.917593E+00,6.087200E-03
1.3737E-06,-3.142023E+00,5.217600E-03
1.3740E-06,-3.142023E+00,6.087200E-03
1.3742E-06,-3.142023E+00,6.087200E-03
1.3745E-06,-3.142023E+00,6.087200E-03
1.3747E-06,-3.142023E+00,5.217600E-03
1.3750E-06,-3.142023E+00,6.087200E-03
1.3752E-06,-3.142023E+00,6.087200E-03
1.3755E-06,-2.917593E+00,5.217600E-03
1.3757E-06,-3.142023E+00,5.217600E-03
1.3760E-06,-3.142023E+00,5.217600E-03
1.3762E-06,-2.917593E+00,4.348000E-03
1.3765E-06,-2.917593E+00,4.348000E-03
1.3767E-06,-2.917593E+00,3.478400E-03
1.3770E-06,-2.693162E+00,3.478400E-03
1.3772E-06,-2.693162E+00,4.348000E-03
1.3775E-06,-3.142023E+00,4.348000E-03
1.3777E-06,-3.366453E+00,4.348000E-03
1.3780E-06,-3.366453E+00,3.478400E-03
1.3782E-06,-3.142023E+00,2.608800E-03
1.3785E-06,-2.917593E+00,2.608800E-03
1.3787E-06,-2.917593E+00,2.608800E-03
1.3790E-06,-2.693162E+00,1.739200E-03
1.3792E-06,-2.917593E+00,2.608800E-03
1.3795E-06,-2.917593E+00,3.478400E-03
1.3797E-06,-2.917593E+00,3.478400E-03
1.3800E-06,-2.917593E+00,3.478400E-03
1.3802E-06,-2.917593E+00,2.608800E-03
1.3805E-06,-3.142023E+00,1.739200E-03
1.3807E-06,-2.917593E+00,2.608800E-03
1.3810E-06,-3.142023E+00,2.608800E-03
1.3812E-06,-3.142023E+00,8.696000E-04
1.3815E-06,-2.917593E+00,1.739200E-03
1.3817E-06,-2.917593E+00,8.696000E-04
1.3820E-06,-2.917593E+00,0.000000E+00
1.3822E-06,-2.917593E+00,0.000000E+00
1.3825E-06,-3.142023E+00,0.000000E+00
1.3827E-06,-3.366453E+00,0.000000E+00
1.3830E-06,-3.142023E+00,8.696000E-04
1.3832E-06,-3.142023E+00,1.739200E-03
1.3835E-06,-3.366453E+00,1.739200E-03
1.3837E-06,-3.142023E+00,8.696000E-04
1.3840E-06,-3.142023E+00,8.696000E-04
1.3842E-06,-2.917593E+00,0.000000E+00
1.3845E-06,-2.917593E+00,0.000000E+00
1.3847E-06,-2.917593E+00,8.696000E-04
1.3850E-06,-2.693162E+00,0.000000E+00
1.3852E-06,-2.917593E+00,0.000000E+00
1.3855E-06,-2.917593E+00,0.000000E+00
1.3857E-06,-2.693162E+00,-8.696000E-04
1.3860E-06,-2.917593E+00,-1.739200E-03
1.3862E-06,-2.917593E+00,-1.739200E-03
1.3865E-06,-2.917593E+00,-8.696000E-04
1.3867E-06,-2.917593E+00,-8.696000E-04
1.3870E-06,-2.917593E+00,-8.696000E-04
1.3872E-06,-2.917593E+00,-1.739200E-03
1.3875E-06,-2.917593E+00,-2.608800E-03
1.3877E-06,-3.142023E+00,-2.608800E-03
1.3880E-06,-2.917593E+00,-1.739200E-03
1.3882E-06,-2.917593E+00,-8.696000E-04
1.3885E-06,-2.917593E+00,-8.696000E-04
1.3887E-06,-2.917593E+00,-8.696000E-04
1.3890E-06,-2.917593E+00,-8.696000E-04
1.3892E-06,-2.917593E+00,-1.739200E-03
1.3895E-06,-2.917593E+00,-8.696000E-04
1.3897E-06,-2.917593E+00,-1.739200E-03
1.3900E-06,-2.917593E+00,-1.739200E-03
1.3902E-06,-2.917593E+00,-2.608800E-03
1.3905E-06,-2.693162E+00,-2.608800E-03
1.3907E-06,-2.693162E+00,-2.608800E-03
1.3910E-06,-3.142023E+00,-3.478400E-03
1.3912E-06,-3.142023E+00,-2.608800E-03
1.3915E-06,-3.142023E+00,-1.739200E-03
1.3917E-06,-3.142023E+00,-1.739200E-03
1.3920E-06,-3.142023E+00,-1.739200E-03
1.3922E-06,-3.142023E+00,-2.608800E-03
1.3925E-06,-3.142023E+00,-2.608800E-03
1.3927E-06,-3.142023E+00,-1.739200E-03
1.3930E-06,-2.917593E+00,-2.608800E-03
1.3932E-06,-2.917593E+00,-2.608800E-03
1.3935E-06,-2.917593E+00,-2.608800E-03
1.3937E-06,-3.142023E+00,-2.608800E-03
1.3940E-06,-3.142023E+00,-2.608800E-03
1.3942E-06,-3.142023E+00,-3.478400E-03
1.3945E-06,-3.142023E+00,-4.348000E-03
1.3947E-06,-2.917593E+00,-3.478400E-03
1.3950E-06,-2.917593E+00,-2.608800E-03
1.3952E-06,-2.917593E+00,-2.608800E-03
1.3955E-06,-2.917593E+00,-3.478400E-03
1.3957E-06,-2.693162E+00,-2.608800E-03
1.3960E-06,-2.917593E+00,-2.608800E-03
1.3962E-06,-2.917593E+00,-2.608800E-03
1.3965E-06,-2.917593E+00,-3.478400E-03
1.3967E-06,-2.917593E+00,-3.478400E-03
1.3970E-06,-2.917593E+00,-3.478400E-03
1.3972E-06,-2.917593E+00,-2.608800E-03
1.3975E-06,-2.917593E+00,-3.478400E-03
1.3977E-06,-2.917593E+00,-4.348000E-03
1.3980E-06,-2.917593E+00,-3.478400E-03
1.3982E-06,-2.917593E+00,-3.478400E-03
1.3985E-06,-2.917593E+00,-3.478400E-03
1.3987E-06,-2.917593E+00,-3.478400E-03
1.3990E-06,-2.917593E+00,-4.348000E-03
1.3992E-06,-2.917593E+00,-3.478400E-03
1.3995E-06,-3.142023E+00,-3.478400E-03
1.3997E-06,-2.917593E+00,-4.348000E-03
1.4000E-06,-2.917593E+00,-4.348000E-03
1.4002E-06,-3.142023E+00,-3.478400E-03
1.4005E-06,-3.142023E+00,-4.348000E-03
1.4007E-06,-3.142023E+00,-4.348000E-03
1.4010E-06,-3.142023E+00,-4.348000E-03
1.4012E-06,-3.142023E+00,-4.348000E-03
1.4015E-06,-2.917593E+00,-3.478400E-03
1.4017E-06,-3.142023E+00,-3.478400E-03
1.4020E-06,-3.142023E+00,-3.478400E-03
1.4022E-06,-3.142023E+00,-3.478400E-03
1.4025E-06,-3.142023E+00,-3.478400E-03
1.4027E-06,-2.693162E+00,-4.348000E-03
1.4030E-06,-2.468732E+00,-4.348000E-03
1.4032E-06,-2.693162E+00,-3.478400E-03
1.4035E-06,-2.693162E+00,-4.348000E-03
1.4037E-06,-2.917593E+00,-4.348000E-03
1.4040E-06,-2.917593E+00,-3.478400E-03
1.4042E-06,-2.693162E+00,-4.348000E-03
1.4045E-06,-2.917593E+00,-4.348000E-03
1.4047E-06,-2.917593E+00,-3.478400E-03
1.4050E-06,-2.693162E+00,-3.478400E-03
1.4052E-06,-2.693162E+00,-4.348000E-03
1.4055E-06,-2.468732E+00,-4.348000E-03
1.4057E-06,-2.468732E+00,-3.478400E-03
1.4060E-06,-2.693162E+00,-3.478400E-03
1.4062E-06,-2.693162E+00,-3.478400E-03
1.4065E-06,-2.693162E+00,-3.478400E-03
1.4067E-06,-2.693162E+00,-2.608800E-03
1.4070E-06,-2.693162E+00,-2.608800E-03
1.4072E-06,-2.468732E+00,-2.608800E-03
1.4075E-06,-2.244302E+00,-2.608800E-03
1.4077E-06,-2.244302E+00,-2.608800E-03
1.4080E-06,-2.468732E+00,-3.478400E-03
1.4082E-06,-2.244302E+00,-2.608800E-03
1.4085E-06,-2.019872E+00,-2.608800E-03
1.4087E-06,-2.244302E+00,-3.478400E-03
1.4090E-06,-2.244302E+00,-2.608800E-03
1.4092E-06,-2.244302E+00,-2.608800E-03
1.4095E-06,-2.244302E+00,-2.608800E-03
1.4097E-06,-2.019872E+00,-2.608800E-03
1.4100E-06,-1.795442E+00,-2.608800E-03
1.4102E-06,-1.795442E+00,-2.608800E-03
1.4105E-06,-1.795442E+00,-2.608800E-03
1.4107E-06,-1.795442E+00,-1.739200E-03
1.4110E-06,-1.795442E+00,-2.608800E-03
1.4112E-06,-1.795442E+00,-3.478400E-03
1.4115E-06,-1.795442E+00,-3.478400E-03
1.4117E-06,-1.571011E+00,-3.478400E-03
1.4120E-06,-1.571011E+00,-3.478400E-03
1.4122E-06,-1.795442E+00,-2.608800E-03
1.4125E-06,-1.571011E+00,-2.608800E-03
1.4127E-06,-1.571011E+00,-2.608800E-03
1.4130E-06,-1.571011E+00,-2.608800E-03
1.4132E-06,-1.346581E+00,-2.608800E-03
1.4135E-06,-1.122151E+00,-1.739200E-03
1.4137E-06,-1.122151E+00,-8.696000E-04
1.4140E-06,-1.346581E+00,-8.696000E-04
1.4142E-06,-1.346581E+00,-1.739200E-03
1.4145E-06,-1.122151E+00,-1.739200E-03
1.4147E-06,-8.977208E-01,-1.739200E-03
1.4150E-06,-8.977208E-01,-1.739200E-03
1.4152E-06,-8.977208E-01,-1.739200E-03
1.4155E-06,-8.977208E-01,-2.608800E-03
1.4157E-06,-8.977208E-01,-2.608800E-03
1.4160E-06,-8.977208E-01,-1.739200E-03
1.4162E-06,-1.122151E+00,-1.739200E-03
1.4165E-06,-8.977208E-01,-2.608800E-03
1.4167E-06,-8.977208E-01,-1.739200E-03
1.4170E-06,-8.977208E-01,-1.739200E-03
1.4172E-06,-8.977208E-01,-1.739200E-03
1.4175E-06,-6.732906E-01,0.000000E+00
1.4177E-06,-6.732906E-01,0.000000E+00
1.4180E-06,-8.977208E-01,-8.696000E-04
1.4182E-06,-6.732906E-01,-1.739200E-03
1.4185E-06,-4.488604E-01,-1.739200E-03
1.4187E-06,-4.488604E-01,-2.608800E-03
1.4190E-06,-4.488604E-01,-2.608800E-03
1.4192E-06,-2.244302E-01,-2.608800E-03
1.4195E-06,-2.244302E-01,-1.739200E-03
1.4197E-06,-2.244302E-01,-2.608800E-03
1.4200E-06,-2.244302E-01,-2.608800E-03
1.4202E-06,-2.244302E-01,-1.739200E-03
1.4205E-06,-2.244302E-01,-1.739200E-03
1.4207E-06,-2.244302E-01,-8.696000E-04
1.4210E-06,-2.244302E-01,-1.739200E-03
1.4212E-06,0.000000E+00,-1.739200E-03
1.4215E-06,0.000000E+00,-1.739200E-03
1.4217E-06,0.000000E+00,-1.739200E-03
1.4220E-06,0.000000E+00,-1.739200E-03
1.4222E-06,2.244302E-01,-1.739200E-03
1.4225E-06,2.244302E-01,-2.608800E-03
1.4227E-06,4.488604E-01,-1.739200E-03
1.4230E-06,4.488604E-01,-8.696000E-04
1.4232E-06,2.244302E-01,-8.696000E-04
1.4235E-06,2.244302E-01,-8.696000E-04
1.4237E-06,4.488604E-01,-1.739200E-03
1.4240E-06,2.244302E-01,-1.739200E-03
1.4242E-06,4.488604E-01,-8.696000E-04
1.4245E-06,6.732906E-01,-8.696000E-04
1.4247E-06,6.732906E-01,-8.696000E-04
1.4250E-06,6.732906E-01,-8.696000E-04
1.4252E-06,6.732906E-01,-1.739200E-03
1.4255E-06,6.732906E-01,-8.696000E-04
1.4257E-06,6.732906E-01,-8.696000E-04
1.4260E-06,6.732906E-01,-8.696000E-04
1.4262E-06,6.732906E-01,-8.696000E-04
1.4265E-06,8.977208E-01,-1.739200E-03
1.4267E-06,8.977208E-01,-8.696000E-04
1.4270E-06,8.977208E-01,0.000000E+00
1.4272E-06,8.977208E-01,8.696000E-04
1.4275E-06,8.977208E-01,-8.696000E-04
1.4277E-06,8.977208E-01,-8.696000E-04
1.4280E-06,6.732906E-01,-8.696000E-04
1.4282E-06,8.977208E-01,-8.696000E-04
1.4285E-06,8.977208E-01,-8.696000E-04
1.4287E-06,1.122151E+00,0.000000E+00
1.4290E-06,1.122151E+00,8.696000E-04
1.4292E-06,8.977208E-01,0.000000E+00
1.4295E-06,1.122151E+00,-8.696000E-04
1.4297E-06,1.346581E+00,0.000000E+00
1.4300E-06,1.122151E+00,8.696000E-04
1.4302E-06,1.122151E+00,0.000000E+00
1.4305E-06,1.122151E+00,0.000000E+00
1.4307E-06,1.346581E+00,0.000000E+00
1.4310E-06,1.346581E+00,0.000000E+00
1.4312E-06,1.571011E+00,8.696000E-04
1.4315E-06,1.571011E+00,8.696000E-04
1.4317E-06,1.346581E+00,0.000000E+00
1.4320E-06,1.571011E+00,0.000000E+00
1.4322E-06,1.571011E+00,0.000000E+00
1.4325E-06,1.571011E+00,8.696000E-04
1.4327E-06,1.571011E+00,8.696000E-04
1.4330E-06,1.571011E+00,0.000000E+00
1.4332E-06,1.571011E+00,0.000000E+00
1.4335E-06,1.795442E+00,8.696000E-04
1.4337E-06,1.795442E+00,8.696000E-04
1.4340E-06,1.795442E+00,8.696000E-04
1.4342E-06,1.571011E+00,0.000000E+00
1.4345E-06,1.795442E+00,0.000000E+00
1.4347E-06,1.795442E+00,8.696000E-04
1.4350E-06,1.795442E+00,8.696000E-04
1.4352E-06,1.795442E+00,0.000000E+00
1.4355E-06,1.795442E+00,8.696000E-04
1.4357E-06,1.571011E+00,8.696000E-04
1.4360E-06,1.571011E+00,1.739200E-03
1.4362E-06,1.795442E+00,8.696000E-04
1.4365E-06,2.019872E+00,8.696000E-04
1.4367E-06,2.019872E+00,1.739200E-03
1.4370E-06,1.795442E+00,8.696000E-04
1.4372E-06,2.019872E+00,0.000000E+00
1.4375E-06,2.019872E+00,8.696000E-04
1.4377E-06,2.019872E+00,8.696000E-04
1.4380E-06,2.019872E+00,1.739200E-03
1.4382E-06,1.795442E+00,1.739200E-03
1.4385E-06,2.019872E+00,1.739200E-03
1.4387E-06,2.019872E+00,1.739200E-03
1.4390E-06,2.019872E+00,8.696000E-04
1.4392E-06,1.795442E+00,1.739200E-03
1.4395E-06,2.019872E+00,1.739200E-03
1.4397E-06,2.244302E+00,1.739200E-03
1.4400E-06,2.244302E+00,3.478400E-03
1.4402E-06,2.244302E+00,2.608800E-03
1.4405E-06,2.244302E+00,1.739200E-03
1.4407E-06,2.244302E+00,1.739200E-03
1.4410E-06,2.244302E+00,1.739200E-03
1.4412E-06,2.019872E+00,1.739200E-03
1.4415E-06,2.244302E+00,1.739200E-03
1.4417E-06,2.468732E+00,1.739200E-03
1.4420E-06,2.244302E+00,2.608800E-03
1.4422E-06,2.244302E+00,1.739200E-03
1.4425E-06,2.019872E+00,1.739200E-03
1.4427E-06,2.244302E+00,1.739200E-03
1.4430E-06,2.468732E+00,1.739200E-03
1.4432E-06,2.468732E+00,1.739200E-03
1.4435E-06,2.244302E+00,1.739200E-03
1.4437E-06,2.244302E+00,1.739200E-03
1.4440E-06,2.468732E+00,1.739200E-03
1.4442E-06,2.244302E+00,1.739200E-03
1.4445E-06,2.244302E+00,2.608800E-03
1.4447E-06,2.019872E+00,2.608800E-03
1.4450E-06,2.244302E+00,2.608800E-03
1.4452E-06,2.468732E+00,2.608800E-03
1.4455E-06,2.468732E+00,1.739200E-03
1.4457E-06,2.468732E+00,2.608800E-03
1.4460E-06,2.468732E+00,2.608800E-03
1.4462E-06,2.468732E+00,2.608800E-03
1.4465E-06,2.468732E+00,3.478400E-03
1.4467E-06,2.468732E+00,3.478400E-03
1.4470E-06,2.468732E+00,2.608800E-03
